ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode
QQQ,20260320,202603,10:45,645,zero_dte,PUT,0.5051297154990771,0.4361827035722938,0.5051297154990771,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,645,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,34,0,13,15,18,False,primary
QQQ,20260323,202603,12:05,725,zero_dte,PUT,0.5650627917746021,0.4138211553679102,0.5650627917746021,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,725,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,35,0,14,16,18,False,primary
QQQ,20260324,202603,11:05,665,zero_dte,CALL,0.5284946371951208,0.5284946371951208,0.3000661396420588,0.5,-0.3,0.5,thr0.501_maxday1,202603,665,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,36,0,14,17,18,False,primary
QQQ,20260325,202603,10:20,620,zero_dte,PUT,0.5299446721081678,0.3699992970038557,0.5299446721081678,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,620,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,37,0,15,18,18,False,primary
QQQ,20260326,202603,10:05,605,zero_dte,CALL,0.5475417169080005,0.5475417169080005,0.2297809702933527,-0.3,0.5,-0.3,thr0.501_maxday1,202603,605,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,38,0,16,19,18,False,primary
QQQ,20260327,202603,12:30,750,zero_dte,PUT,0.5269505954886885,0.2984681153051026,0.5269505954886885,-0.3,-0.3,-0.3,thr0.501_maxday1,202603,750,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,39,0,17,20,18,False,primary
QQQ,20260330,202603,10:50,650,zero_dte,CALL,0.5139762098921906,0.5139762098921906,0.2055985049452333,0.5,-0.3,0.5,thr0.501_maxday1,202603,650,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,40,0,18,21,18,False,primary
QQQ,20260331,202603,10:30,630,zero_dte,PUT,0.6525884615521559,0.1879390394596855,0.6525884615521559,-0.3,0.5,0.5,thr0.501_maxday1,202603,630,clean_d25,research_papers\JEPA\results\_diagnostics\event_option_clean_live_qqq_d25_wf2026_v1\event_option_gate_trades.csv,41,0,18,22,18,False,primary
QQQ,20260402,202604,10:15,615,zero_dte,CALL,0.0520069397845541,0.0520069397845541,-0.060144091148603,0.5,-0.3,0.5,thr-999.000_maxday3,202604,615,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,899,1,2,0,18,False,fallback_volume_pace
QQQ,20260402,202604,10:45,645,zero_dte,CALL,-0.0067084043238151,-0.0067084043238151,-0.1584506392537392,-0.3,0.5,-0.3,thr-999.000_maxday3,202604,645,clean_d50,research_papers\JEPA\results\_diagnostics\event_option_clean_live_d50_fallback_wf2026_v1\event_option_gate_trades.csv,900,1,2,1,18,False,fallback_volume_pace
