ticker,profile_id,month,trades,win_rate,profit_factor,net_bps
QQQ,POOLED_GLOBEX_CROSS_ASSET,202601,33,0.42424242424242425,0.556819235818458,-304.43137289974703
QQQ,POOLED_GLOBEX_CROSS_ASSET,202602,36,0.4722222222222222,1.4783062970181793,338.14582244394205
QQQ,POOLED_GLOBEX_CROSS_ASSET,202603,44,0.38636363636363635,0.7294964642782154,-364.0444065863083
QQQ,POOLED_GLOBEX_CROSS_ASSET,202604,40,0.575,2.050653803862436,559.9824008542412
QQQ,POOLED_GLOBEX_CROSS_ASSET,202605,36,0.5,0.8516682611597024,-112.76513379288677
QQQ,POOLED_GLOBEX_CROSS_ASSET,202606,42,0.5,0.7065486526169318,-494.62759000664886
QQQ,POOLED_GLOBEX_CROSS_ASSET,202607,20,0.35,0.3313729988588042,-426.369463474338
SPX,POOLED_GLOBEX_CROSS_ASSET,202601,33,0.45454545454545453,0.6783580787644649,-159.06013129302244
SPX,POOLED_GLOBEX_CROSS_ASSET,202602,36,0.5277777777777778,1.4521594489522511,253.6055269966351
SPX,POOLED_GLOBEX_CROSS_ASSET,202603,44,0.3409090909090909,0.6957759602349292,-361.60570360691645
SPX,POOLED_GLOBEX_CROSS_ASSET,202604,40,0.625,1.9961901062474408,385.2507556689269
SPX,POOLED_GLOBEX_CROSS_ASSET,202605,36,0.5555555555555556,1.0867073830323808,36.75934023235554
SPX,POOLED_GLOBEX_CROSS_ASSET,202606,42,0.47619047619047616,0.692933373311287,-315.3684981023543
SPX,POOLED_GLOBEX_CROSS_ASSET,202607,20,0.3,0.2750637107010824,-294.62295296105503
SPY,POOLED_GLOBEX_CROSS_ASSET,202601,33,0.45454545454545453,0.6796969187391558,-158.87197777663891
SPY,POOLED_GLOBEX_CROSS_ASSET,202602,36,0.5277777777777778,1.4333268367874452,245.39155161047165
SPY,POOLED_GLOBEX_CROSS_ASSET,202603,44,0.3409090909090909,0.6932844058661051,-365.64302018572516
SPY,POOLED_GLOBEX_CROSS_ASSET,202604,40,0.625,1.9869480765308511,382.0742741185256
SPY,POOLED_GLOBEX_CROSS_ASSET,202605,36,0.5555555555555556,1.0815747100215458,34.06498324248378
SPY,POOLED_GLOBEX_CROSS_ASSET,202606,42,0.47619047619047616,0.6890010912372296,-317.11047642893027
SPY,POOLED_GLOBEX_CROSS_ASSET,202607,20,0.3,0.22862329513083157,-322.7451192435065
