feature,importance
ib_range_bps,16569.057752132416
oi_diff,10962.155425786972
dist_ib_low_bps,4610.143762469292
dist_ib_high_bps,4350.244106769562
minute,3267.284231066704
iv_diff,3092.6333298683167
nearest_level_abs_bps,2162.2524814605713
ret_30m_bps,2086.657866835594
spread_pct_diff,1731.0898623466492
ret_15m_bps,1429.014077782631
abs_delta_diff,1260.7696466445923
iv_diff_chg_15m,1154.1316313743591
vega_diff,1002.9330041408539
volume_diff,971.149167060852
ret_5m_bps,969.1510128974915
ret_1m_bps,968.323070526123
iv_diff_chg_25m,907.7505692243576
volume_diff_chg_5m,841.0216388702393
iv_diff_chg_5m,816.347208738327
spread_pct_diff_chg_15m,799.7033619880676
spread_pct_diff_chg_25m,769.2534322738647
spread_pct_diff_chg_5m,727.453361749649
volume_diff_chg_15m,715.8879574537277
volume_diff_chg_25m,684.2306997776031
vega_diff_chg_15m,635.7487592697144
abs_delta_diff_chg_25m,628.3849210739136
abs_delta_diff_chg_15m,612.2091310024261
vega_diff_chg_25m,583.7992504835129
vega_diff_chg_5m,570.0415918827057
abs_delta_diff_chg_5m,455.79768669605255
