ticker,trade_date,path,size_bytes,sha256,audit_rows_read,model_rows_used,original_invalid_open_rows,audit_first_clock,model_first_clock,last_clock
QQQ,20230502,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230502.parquet,12937,93003a9de41a43a35e7f759295c5adc607a1ce4b0e3799eb101ecfa198f25d0c,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230503,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230503.parquet,12573,6f64b538fb75202328f3d3947b96d993f2189da383d0d23ec5d4a070f1f43a1c,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230504,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230504.parquet,12305,e52c788feb0538eb9e2fea90f4cba23831fbc6f6fb86c5e53b1b74e37fb93d5b,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230505,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230505.parquet,13057,5099cfaa8856036e2847bb757da06654881e3682ad007d03f5a6897fe69888f4,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230508,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230508.parquet,12280,907ad53431d41d0ddee0e7406957bfdbb4ea05a597d47f2fd38bf2c9270f8ff5,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230509,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230509.parquet,10879,1c711c51810a1149dd73e8f9bb37addc4f43ac737609370d884753615234a766,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230510,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230510.parquet,13104,ce86540c53d027494345b8a7001acbb9af9bbb937bef8de7be6850c222a18ebe,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230511,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230511.parquet,12130,adf2e831a077f5659e394b4dab6e576160b2fb4dde66d5fed2ce0d1936b18f50,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230512,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230512.parquet,12825,e9e907a1cc1ede7f882f681c7640436d08acd566dafba39970db32d6855824b0,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230515,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230515.parquet,12211,2fe0dc94f275c9bd0f0b58d9d735b581bfab3bb4949ddc530b71f9500da2c9fa,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230516,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230516.parquet,11871,40bf602cc8c4d4745c46d45aa94bcac0811841f43d416302b7b5527455967381,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230517,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230517.parquet,12868,75775e74858380087162f97445844d8b5ecfd1b1d2b9dd4f85a558eddb05d030,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230518,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230518.parquet,13018,36709458d5cc5c01914769b636b1417b5d3a2af8c86c1e005fbe9fcfec531279,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230519,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230519.parquet,12174,7857a64d2de34baa331198a4b593a80e61772f696025d073e8a00476fe651065,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230522,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230522.parquet,11279,d60a324501bd4a0acd43a6d19d4cc53e46a685f49902c01a50c6e9f350a5236d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230523,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230523.parquet,12677,318772b01b22af455bbd7ca3d89f2d676b343a28cd306e538731a21b18ead12d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230524,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230524.parquet,12277,46f44313ed3b9db8787c5e47dda3558bce09a1093038ad342d4533cafec8f3cb,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230525,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230525.parquet,12766,1a8a7cc3adac585f43c1ae7f35dd52f2266a1f0b4a7e83619c0a5341dbbd6171,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230526,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230526.parquet,13398,43e6055b6158cf1b13f71a7958c9d35b02f17a649ecfe863038e830c2516388e,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230530,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230530.parquet,12828,215aa32c6aaf15ed94b05615c714333e91dbf7c7e5343ee699712088e7e81671,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230531,D:\ThetaData\data_underlying_derived\QQQ\2023\05\QQQ_20230531.parquet,12710,4c67d97cdb8f0ae04b7affe0432f005e2e2c235e48b7001d9b161bf0fc83465a,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230601,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230601.parquet,13544,1b75a524dd0b8bb18ce81f6eb2096a6d80cb3422aecaa9e319d87b5684aa7578,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230602,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230602.parquet,11876,e9eef30a2217b15a15df1f6dd0abc3906129514e2695e050c7091fb9d015ca9c,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230605,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230605.parquet,12839,911befaccf4a672bddf07ac36be3e1538e76d2d3526feb7120e3e972237ad05e,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230606,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230606.parquet,11856,a361f23aa0a09bf0d39736efe71c6744018fc79eba79f2032554412261b251d2,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230607,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230607.parquet,14096,22ec6539d8d9ca639295a119b8dd7bcbf53c9c5901fca75054d61a0865e1a4c8,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230608,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230608.parquet,12815,cc6b47238fff4d5b2a45fa3cbd7da2afa8a194be7af651e1d31ea17b4b005062,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230609,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230609.parquet,12993,98a7803128916789fa3b0a9635807b2c0732eea6888db212bde16787d3ba01a5,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230612,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230612.parquet,13038,5ee2784c8ccad5a6870c641e10b77bb349bd90ac8a1721a0b50349510101feeb,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230613,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230613.parquet,12313,63b4e14bd25f30887244877c35513c4efa4c3fb1c0986432ccd698d3c7cb34fe,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230614,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230614.parquet,12959,608ae47f52353a0c4754352fc37ddc40ffb7d950f58142dbdc91f265a8bfdb8b,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20230615,D:\ThetaData\data_underlying_derived\QQQ\2023\06\QQQ_20230615.parquet,14023,7f51aada144475293883c35469d21015bb3d064b38d40709f06830b62ae27a9b,66,36,0,09:30:00,10:00:00,10:35:00
