feature,importance
ib_range_bps,8126.352616906166
oi_diff,6267.443271398544
dist_ib_high_bps,3544.75168299675
dist_ib_low_bps,3342.826429247856
iv_diff,2783.3924601078033
minute,2354.6151027679443
nearest_level_abs_bps,1845.9715032577515
ret_30m_bps,1617.9605458974838
spread_pct_diff,1402.1776204109192
vega_diff,1328.5384781360626
ret_15m_bps,1302.4840642213821
ret_5m_bps,1223.0613907575607
iv_diff_chg_25m,1117.5736701488495
abs_delta_diff,1102.2607221603394
volume_diff_chg_15m,1095.930342912674
ret_1m_bps,1088.762620806694
volume_diff,1057.2492203712463
volume_diff_chg_5m,1038.5709886550903
iv_diff_chg_5m,1024.6758021116257
iv_diff_chg_15m,943.0108391046524
spread_pct_diff_chg_15m,890.8163411617279
spread_pct_diff_chg_25m,849.7637987136841
abs_delta_diff_chg_15m,824.5683915615082
vega_diff_chg_15m,816.8601607084274
volume_diff_chg_25m,809.5428402423859
spread_pct_diff_chg_5m,805.908163189888
vega_diff_chg_5m,732.3472700119019
abs_delta_diff_chg_25m,701.8027107715607
abs_delta_diff_chg_5m,653.9983192682266
vega_diff_chg_25m,637.58322930336
