feature,importance
ib_range_bps,12120.41539478302
oi_diff,4913.178191781044
dist_ib_high_bps,3740.3441113233566
iv_diff,2797.2714111208916
dist_ib_low_bps,2696.013962626457
minute,2684.9503098726273
ret_30m_bps,1703.3762081861496
nearest_level_abs_bps,1426.4126600027084
ret_15m_bps,1111.1723402738571
ret_5m_bps,1073.684888958931
iv_diff_chg_5m,1022.6678992509842
spread_pct_diff,1012.5697908401489
volume_diff,998.8910306692123
iv_diff_chg_25m,960.4895598888397
ret_1m_bps,898.3917484283447
spread_pct_diff_chg_5m,854.2429097890854
iv_diff_chg_15m,853.1523423194885
vega_diff,803.7951719760895
volume_diff_chg_25m,795.7015504837036
abs_delta_diff_chg_5m,743.349881529808
spread_pct_diff_chg_15m,733.3027884960175
volume_diff_chg_15m,732.9841393232346
volume_diff_chg_5m,711.1832094192505
vega_diff_chg_5m,678.4330792427063
spread_pct_diff_chg_25m,635.3242110013962
abs_delta_diff_chg_25m,624.1006497144699
vega_diff_chg_25m,597.3112688064575
abs_delta_diff,596.5878504514694
vega_diff_chg_15m,573.291090965271
abs_delta_diff_chg_15m,567.5536373853683
