feature,importance
ib_range_bps,6723.288950204849
oi_diff,4078.0418033599854
ret_30m_bps,2325.1026227474213
iv_diff,2287.703461766243
dist_ib_low_bps,2179.827674269676
dist_ib_high_bps,2164.763109564781
minute,1995.1593381166458
nearest_level_abs_bps,1617.69669008255
volume_diff,1349.9131878614426
volume_diff_chg_5m,1309.57300055027
spread_pct_diff_chg_15m,1308.508799791336
ret_5m_bps,1303.3242172002792
ret_15m_bps,1295.122999548912
iv_diff_chg_5m,1286.2968482971191
spread_pct_diff,1250.2359391450882
volume_diff_chg_25m,1225.9918427467346
iv_diff_chg_25m,1225.6721813678741
iv_diff_chg_15m,1202.6356120109558
ret_1m_bps,1157.0697499513626
abs_delta_diff,1097.7647033929825
spread_pct_diff_chg_5m,1039.5751225948334
volume_diff_chg_15m,1029.1086577177048
spread_pct_diff_chg_25m,1002.9173119068146
abs_delta_diff_chg_15m,913.5326894521713
vega_diff,886.8865611553192
vega_diff_chg_25m,862.9853167533875
abs_delta_diff_chg_25m,833.4659695625305
vega_diff_chg_5m,816.3820383548737
abs_delta_diff_chg_5m,771.1255586147308
vega_diff_chg_15m,719.7771998643875
