ticker,trade_date,path,size_bytes,sha256,rows_read,entry_time,exit_time
QQQ,20260721,D:\ThetaData\data_underlying_derived\QQQ\2026\07\QQQ_20260721.parquet,13105,b472e0924f3a826124d2975d107ee46c197c22e7c1675f2e48ca6d5ed9ee9d2f,2,10:36:00,13:36:00
QQQ,20260723,D:\ThetaData\data_underlying_derived\QQQ\2026\07\QQQ_20260723.parquet,14276,d9381d3e8fdc468ca297ba332971694f26d286501dc1fd94c93e5a423d7fe56e,2,10:36:00,13:36:00
QQQ,20260724,D:\ThetaData\data_underlying_derived\QQQ\2026\07\QQQ_20260724.parquet,14461,f5a8f950ca7ea1e5c507fa3ac71441890cc119d2ff2c5be87d18d23c7d56399a,2,10:36:00,13:36:00
SPXW,20260102,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260102.parquet,16345,f07cd07f70dd3cf82aba6ad523ba031e0a01b29c0c4d644f0fdb7e5ae1d7547c,2,10:36:00,13:36:00
SPXW,20260105,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260105.parquet,15922,1b165686d12ca8bbf77bc44ab9dd36414533147ee7477db90a77a087b5bed2c4,2,10:36:00,13:36:00
SPXW,20260106,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260106.parquet,16058,e5a433eaee0f03663122b5fef9780a75339fcf3a67300f48c6424c1f4a7a9dc1,2,10:36:00,13:36:00
SPXW,20260107,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260107.parquet,16282,4adacf9ff5c9bee0af0185eda8874c83291ce09d8b1be67adb5d2e73dd6f2833,2,10:36:00,13:36:00
SPXW,20260108,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260108.parquet,15782,77b5483ff3a0275d7cc2af11aaf1da2bd6373a2d5d83b81001fa64bb34cca0ff,2,10:36:00,13:36:00
SPXW,20260109,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260109.parquet,16335,cb84659d17aa71120a4c932b35e66f54a136e82cd2822deb8b3eab3cf6a24af3,2,10:36:00,13:36:00
SPXW,20260112,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260112.parquet,16152,4ae0155eec28f08e9018f7ee8e350d746c30905da420a6f8ef783c5ee355faff,2,10:36:00,13:36:00
SPXW,20260113,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260113.parquet,16266,3b9de7fd5c7a45a3959f3fe46e737c3fa4060b22675ae7d9a31fde2acfc51615,2,10:36:00,13:36:00
SPXW,20260114,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260114.parquet,16499,c8165ece3cbf8f8f35cfe88da594142d1ccdf1492ee5b164ff7b59b2e0ba1042,2,10:36:00,13:36:00
SPXW,20260115,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260115.parquet,16108,832f8882a2af52aaf0dda062b2b95a81e2a9f924ec67384f5f96392d72596bd7,2,10:36:00,13:36:00
SPXW,20260116,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260116.parquet,15844,b75ae8acc37a9b3ce879669d9328d3e98df4bede6a458eb8c4bcd0ce190b8560,2,10:36:00,13:36:00
SPXW,20260120,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260120.parquet,16606,9c961a70dfa3397dc8fa42a158da6d8675b813379c59870e8d1ef8820974d083,2,10:36:00,13:36:00
SPXW,20260121,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260121.parquet,16628,e953999fe508f8b2ab55e566aceaef1795ea5b16e976534ae459039d8187cff0,2,10:36:00,13:36:00
SPXW,20260122,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260122.parquet,16366,7876ffa5ec7905dda637e4b918f560c5e1d42ee5bb3fd0b192091dff2251927d,2,10:36:00,13:36:00
SPXW,20260123,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260123.parquet,16325,4f6245f8cb5aa49fd0ab743343dde40f27f2700246b95b9c5d1c3d6efb723ac5,2,10:36:00,13:36:00
SPXW,20260126,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260126.parquet,15644,cd2b9de10e7f03a9300262046d2c53042b6c7e60faad5f960a74bb8d8532d4e6,2,10:36:00,13:36:00
SPXW,20260127,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260127.parquet,15693,e09495fa8a81d97f92cf00b8c5db0cc9e257f21e9ef0d66c73104fbffb82cc39,2,10:36:00,13:36:00
SPXW,20260128,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260128.parquet,15954,75f7998e57cb71cd68e182b338ebcfb97fd4c38ac96a46976b1203a3c3d46b46,2,10:36:00,13:36:00
SPXW,20260129,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260129.parquet,16670,c51ba882f2aa27431a3f0cbb15046eb6dfa06b6b94d3af1885227534904064d0,2,10:36:00,13:36:00
SPXW,20260130,D:\ThetaData\data_underlying_derived\SPXW\2026\01\SPXW_20260130.parquet,16579,8c5c640ff25924845fb02cda04a79c3fe2c363bf8e1213d67216cb5a752cd545,2,10:36:00,13:36:00
SPXW,20260202,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260202.parquet,16151,fa053a88b82c61eae4fc3d7943632328c8c811b5dd93d5bf7006293c0a7d6361,2,10:36:00,13:36:00
SPXW,20260203,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260203.parquet,16791,d981a44bc581edd16afbaccf19403c8a86cbc4f17285a6c00616095aa2290c4d,2,10:36:00,13:36:00
SPXW,20260204,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260204.parquet,16768,d298f3891f1308e317927dadb35eefe1d976c3776705587919d160e65198b2f2,2,10:36:00,13:36:00
SPXW,20260205,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260205.parquet,16614,19a2234187c7473b9c7385bf5b0002803f1b45b8fac1a1dc4da5cdbe8316f87e,2,10:36:00,13:36:00
SPXW,20260206,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260206.parquet,16537,0d5e0779a4a33aabe117e8f0072bda45f472dace798f1f669fb13770309bcc09,2,10:36:00,13:36:00
SPXW,20260209,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260209.parquet,16022,0beeb17bdc77b5abc516996e212291d9914a76233470481615c9d0a6e1a4cac1,2,10:36:00,13:36:00
SPXW,20260210,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260210.parquet,16215,45255541ede086f9d8e9b682ac86de9e6f51b6fd3ed2f1de8919533dd3be44f6,2,10:36:00,13:36:00
SPXW,20260211,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260211.parquet,16219,57565b0d0bfc327a4e5967ae6325e829715b1344654413de76266b996e5dcf65,2,10:36:00,13:36:00
SPXW,20260212,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260212.parquet,16673,faa390c574f32f91b3f0ce5a7ed8b4bca3991721e6bbab2ef033ae66702dbeec,2,10:36:00,13:36:00
SPXW,20260213,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260213.parquet,16603,6bcf45ce737006b70583e05d05fffb02ab7fe03cde79bf14c764a42806e73a73,2,10:36:00,13:36:00
SPXW,20260217,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260217.parquet,16649,530081e4ff45bd6166aad5aa3a063a9b19a52ce0883e36ae573082411fee6f43,2,10:36:00,13:36:00
SPXW,20260218,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260218.parquet,16318,2b8d5ad0742eafee6a1b1b0578488f18e2c748cc527b52609a0cd8094057953c,2,10:36:00,13:36:00
SPXW,20260219,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260219.parquet,16334,d6b807ca0932047d9d28ab406eeb2771df7cd73d8e5bc1746f07ec741901e665,2,10:36:00,13:36:00
SPXW,20260220,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260220.parquet,16396,56ab5b519363afe7d8ed35e4268fd2579d1673b2803f3a50f2cbde67e094ba8f,2,10:36:00,13:36:00
SPXW,20260223,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260223.parquet,16313,161127c558181fb68145cf47571e916ccd39620753a8ca82c3fff010dcda354b,2,10:36:00,13:36:00
SPXW,20260224,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260224.parquet,16233,7d0a09acb55098d0bd2797d382acb137c4fa998899d81b6fc4c88ec68ed9fe82,2,10:36:00,13:36:00
SPXW,20260225,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260225.parquet,16106,2bc12868f8a37df8ab7f8fb383cec7f1ac96677b3507e00bde27070234358d34,2,10:36:00,13:36:00
SPXW,20260226,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260226.parquet,16602,07f810b6aecbebe06055c3c0938aefd15bffbd8d2a3c1ca3fb50d9a073ab4e95,2,10:36:00,13:36:00
SPXW,20260227,D:\ThetaData\data_underlying_derived\SPXW\2026\02\SPXW_20260227.parquet,16226,0e2b454d14ad2f86bb02d05668aba1a25789f31bc578f875b48c43df5768eeca,2,10:36:00,13:36:00
SPXW,20260302,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260302.parquet,16524,0f7ba9bedb6a908ecbf90f2df1acf28c4f28a568a145afc423aac7fa36b668ef,2,10:36:00,13:36:00
SPXW,20260303,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260303.parquet,16766,5abc1787e2f8673ccf1f39e95b4cc0128d6f3c5746af859e45219fa6aabdb400,2,10:36:00,13:36:00
SPXW,20260304,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260304.parquet,16112,32e154414290302c9bc643713d2869d3dc88d7dc21dcd25628ec4257fd72e4b7,2,10:36:00,13:36:00
SPXW,20260305,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260305.parquet,16573,5dea3db429aa002b5b2975288cd9b6c35cc19a7693347f30d169f913d93b8099,2,10:36:00,13:36:00
SPXW,20260306,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260306.parquet,16231,32998c22e70c26cfb962f2de49ea2443ca3449c93f72323e1600a02b2c7ba236,2,10:36:00,13:36:00
SPXW,20260309,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260309.parquet,16725,a2924e8767c0eab8acd168c4dd06e72989c5e6ca1fcf6ec5dfb59331ddf287a6,2,10:36:00,13:36:00
SPXW,20260310,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260310.parquet,16627,446180b8c5085c2d760422d8ccc5901e90d8d9da933e99dde24dbb40496da4cf,2,10:36:00,13:36:00
SPXW,20260311,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260311.parquet,16407,e53ed18e309284d08631c1ee63fa13c118eceff1b4112bd84a5c93a8f0ec3c51,2,10:36:00,13:36:00
SPXW,20260312,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260312.parquet,16272,6e7be5285018f7f389250c77987b60546450dd9628e2d5ec2f4a3b22c68a523b,2,10:36:00,13:36:00
SPXW,20260313,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260313.parquet,16671,ad3519797199bc24e3ea5bb3250f7d01c687e08c1af2b427999d50bcc138b9d1,2,10:36:00,13:36:00
SPXW,20260316,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260316.parquet,16101,ed67d6db42d217636577820b606900b94b6a18116a44e104ea0a772b9c7ba800,2,10:36:00,13:36:00
SPXW,20260317,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260317.parquet,15500,ffc0cd40184faf58aecc643fbef5ed895c7cc504bed6419eb87c06f1e8c7469d,2,10:36:00,13:36:00
SPXW,20260318,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260318.parquet,16652,1d4cde96e30141aaa522e3e0aa81a08db010c7fbf0998c81626e73f4fd7ca289,2,10:36:00,13:36:00
SPXW,20260320,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260320.parquet,16491,a279f8cfc228ae9f4d6d2cefffcb605d779d66cfd13b24b1f4dcf015b1fe705b,2,10:36:00,13:36:00
SPXW,20260323,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260323.parquet,16592,5c71cdba83f5fbc8279cdb4c6e722f9680103d1075f427003b7734067039b65d,2,10:36:00,13:36:00
SPXW,20260324,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260324.parquet,16508,7dc69eccc07f298f4df5eac21fd88a947d17f24657a02fe19edec635745d934a,2,10:36:00,13:36:00
SPXW,20260325,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260325.parquet,16201,723705e01f4068649ba0bf50593d3f2c7d00b8ca26b173e4b23110e65e5c575d,2,10:36:00,13:36:00
SPXW,20260326,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260326.parquet,16694,18b5eb35b276b3f15b129abf2bfdf15dad0f4b32e39a393d7999420f64c6eea1,2,10:36:00,13:36:00
SPXW,20260327,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260327.parquet,16703,cbad07be11f052fa4963bff8bfb4fdc264e233dc9c6bbcadbec145d4b755df9f,2,10:36:00,13:36:00
SPXW,20260330,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260330.parquet,16745,e38250ee72db28744553284401e89e2ad3b116d3623906691109522ac0f1c93d,2,10:36:00,13:36:00
SPXW,20260331,D:\ThetaData\data_underlying_derived\SPXW\2026\03\SPXW_20260331.parquet,16648,a0106e7b44574f396c4136a2481db93464ded417b27d67b269cc5d1d428ccd08,2,10:36:00,13:36:00
SPXW,20260402,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260402.parquet,16269,cb20e26424b77062ba284f464e868660dd85289dbb94087730ac8ccfa86dc73f,2,10:36:00,13:36:00
SPXW,20260406,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260406.parquet,15999,af36c5040550f8875eede28b3748fdf6cf58ce3a68c98bd0d3df2a294b91857d,2,10:36:00,13:36:00
SPXW,20260407,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260407.parquet,16514,61d1b5a8e34ad8cbefd00dd6f6577d5f11ab0e3d3eb4597e53b83953f72d2ad7,2,10:36:00,13:36:00
SPXW,20260408,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260408.parquet,16286,b75ae8ce816525a817f21c6f8917dac1b5c451806f898a5f4008769b86747d5f,2,10:36:00,13:36:00
SPXW,20260410,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260410.parquet,16122,dfe1dc83c0d8641c765e6343550118ab1c1fb569d8590bb9ad79821f43cb917f,2,10:36:00,13:36:00
SPXW,20260413,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260413.parquet,16334,834aae587ea4d5f50f9c9bcd799cdc1f1750655d22d315a5a314a3dc95e03ce2,2,10:36:00,13:36:00
SPXW,20260414,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260414.parquet,16298,9f3b9820f7e9cce12cd2eb26a318fd7dc4a0caa1fd879b7d663bb71fb1d594a9,2,10:36:00,13:36:00
SPXW,20260416,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260416.parquet,16154,ff0a8fb3f28bf92ed1b722d3dc57e87d3d4caeeac2781a2a1fc8ed6dcef06f29,2,10:36:00,13:36:00
SPXW,20260417,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260417.parquet,16263,070dc1b57e43e2473a7be7428ec5ce1997792740d3ddfd1877654b19de58d212,2,10:36:00,13:36:00
SPXW,20260420,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260420.parquet,15950,46cae2f03becacaf63d8e38ca2902d8548e7973a99148fc8895da6cb57a8d299,2,10:36:00,13:36:00
SPXW,20260421,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260421.parquet,16563,7ad8dc724c80ab39937e22b7634a10b07690774eeceb31fa78b59aabae1444d5,2,10:36:00,13:36:00
SPXW,20260422,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260422.parquet,15762,9b999cf2898354a6260d325473f4883420600218d557ad0c3eb3323e53399580,2,10:36:00,13:36:00
SPXW,20260423,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260423.parquet,16412,0cad6de9ec4b79430f3eee10ff288328aa97775258d7245f12789b97179a2632,2,10:36:00,13:36:00
SPXW,20260424,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260424.parquet,16080,b37b9592d05c1f54e94c2ba1e13ba17b6b468fc8fff6d3fab534bdad77f0ebd8,2,10:36:00,13:36:00
SPXW,20260427,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260427.parquet,16067,f8f60f5800d965614d8712fe758dddac2b4d2e61d74bc14c25815f4d7826165d,2,10:36:00,13:36:00
SPXW,20260428,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260428.parquet,16099,50236b4bb5b4e993c319130e1c540705b140f86a334f7a323f526093f2d042ff,2,10:36:00,13:36:00
SPXW,20260429,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260429.parquet,16183,158b8d4675c3c525390f20c0a807759d02796b9936a8a507947354325b2f70c7,2,10:36:00,13:36:00
SPXW,20260430,D:\ThetaData\data_underlying_derived\SPXW\2026\04\SPXW_20260430.parquet,16732,01a88ca42e0f6148e51031c543d5471177b4953e77b56c7d1929b5882c5c8961,2,10:36:00,13:36:00
SPXW,20260501,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260501.parquet,16232,8599c1767d87174d492ffd68c2843e8e398e4bc2e7a33fd171c83825d1614f8d,2,10:36:00,13:36:00
SPXW,20260504,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260504.parquet,16387,491ffc7b80f35140bcf5e76dcff82ad6d0ebe647dd1e51827087ceab1a009129,2,10:36:00,13:36:00
SPXW,20260505,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260505.parquet,15980,d9e3e2d522e75adca741a03ddbdd221e67def9226437f0f18dcdabdc413e9429,2,10:36:00,13:36:00
SPXW,20260506,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260506.parquet,16142,820b9a47b474f4fc7f0add7d0b48ec6f2256f0a4a818df5f0081afc36a270aa7,2,10:36:00,13:36:00
SPXW,20260507,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260507.parquet,16493,46384b99852e858a4540d5498c12b5e86966fe2c31ee50f6e83ba6b9ef252a55,2,10:36:00,13:36:00
SPXW,20260508,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260508.parquet,15722,b124d678bc5b360171902392bd7fb1e7b972b187e1e72e1c194c8d0202e7a520,2,10:36:00,13:36:00
SPXW,20260511,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260511.parquet,16202,bcfce3036d882f3526acd93dd911a231b4a36d0a467ec3e550fd5d22c3c4575a,2,10:36:00,13:36:00
SPXW,20260512,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260512.parquet,16521,ea5eb0cac203dbc2594811bc69b0e42489e5afd49f2794dc10973777b53c2167,2,10:36:00,13:36:00
SPXW,20260513,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260513.parquet,16567,21aef4271dcb139b5633d7a75ab8f5a2266787ba4ba2315a3f6b96c00e9865a6,2,10:36:00,13:36:00
SPXW,20260514,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260514.parquet,16339,1ef939e4b0f51d4afbb77c4e4dc07ae475e79d00ab96a649afc51d0852ef096a,2,10:36:00,13:36:00
SPXW,20260515,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260515.parquet,16487,b5ce376fa3397941e47049e7b1f4840d915a6f1416483e1fbac2abd9f6fa8e36,2,10:36:00,13:36:00
SPXW,20260518,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260518.parquet,16543,48313b1c779a737fe542e432d1906212e76da45957aac37ebfde7c14638adea6,2,10:36:00,13:36:00
SPXW,20260519,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260519.parquet,16623,5851c6f166c22e76c71975fc4222e4b13d7c05619df9335b1e4158b26ea26454,2,10:36:00,13:36:00
SPXW,20260520,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260520.parquet,16447,5340598bcf96ca0483a2824d61aa30808af7043a50f2db79de899ff2c053c8a5,2,10:36:00,13:36:00
SPXW,20260521,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260521.parquet,16570,3feb7eb3873f19439f72123fe41d5eb702b7b75432e46b09157ce8034d3755e9,2,10:36:00,13:36:00
SPXW,20260522,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260522.parquet,15921,1215b23930958e571c99e5c2aca8919f1e19e4d01978e58ef283751ec16dfd4c,2,10:36:00,13:36:00
SPXW,20260526,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260526.parquet,16118,52a6763296fe2c762fb43f9ac37262dbad085727a41a86ae4feb19d61f39c3f2,2,10:36:00,13:36:00
SPXW,20260527,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260527.parquet,15967,ffb46cfe4118c06799eeb685b2d2dded5a230b4ab0f6f3c5e79d2a08a41c8da2,2,10:36:00,13:36:00
SPXW,20260528,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260528.parquet,15938,c82fd46be7275ac083e6d6bd37ead02903c2456b22f7d59fbea83f1749660a71,2,10:36:00,13:36:00
SPXW,20260529,D:\ThetaData\data_underlying_derived\SPXW\2026\05\SPXW_20260529.parquet,16050,d922e47496fa0038067d1b144cd951abfdc46fdc31d666c155f07a1ce00010c5,2,10:36:00,13:36:00
SPXW,20260601,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260601.parquet,16278,0179c6deafd6beb2c1c567670e2e207b4997683688c4e2c6a693a516eb95d047,2,10:36:00,13:36:00
SPXW,20260602,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260602.parquet,15954,cf1200719f0f89f180ad0406143c97ded7910252419600a012189d198167d3cd,2,10:36:00,13:36:00
SPXW,20260603,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260603.parquet,16166,ce9218cce7906aca20b177cf3570535fa2ee944a11fd0bf3f0c40b4259134e94,2,10:36:00,13:36:00
SPXW,20260604,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260604.parquet,16425,0eb8cf1734f076d9738ad38c53a71cdd7585a9231658463e2c4f60face212c19,2,10:36:00,13:36:00
SPXW,20260605,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260605.parquet,16952,d0162fd88a2ea6f1147d402d744ef265baffeb8f8cfb35c5c7ec09bc960b1f97,2,10:36:00,13:36:00
SPXW,20260608,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260608.parquet,16642,f3c199ad5858a0fe741deda6d208ae1cf19ba8a4bf00ca5c843a965d75e5ef28,2,10:36:00,13:36:00
SPXW,20260609,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260609.parquet,16895,73e161e272e0791cb12cd030e6cc5690bfa22efb5456e3f89322cfaafe41eab8,2,10:36:00,13:36:00
SPXW,20260610,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260610.parquet,16662,2b68a102f3c51c45cb711b962760b148f437c959f6be29ea86a419b7d4dfc8a1,2,10:36:00,13:36:00
SPXW,20260611,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260611.parquet,16755,e81240d9527cc30b2cd776870623a2596029033c59faef2ba18f2ad1446c2c36,2,10:36:00,13:36:00
SPXW,20260612,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260612.parquet,16545,06685e5e849b4b7fe602d38d3e69e0c70e2fa42de1a7012a9cea265c55395047,2,10:36:00,13:36:00
SPXW,20260615,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260615.parquet,16307,0c2655b0969360711c4b44afd9daad775fa3b6a508a6c11a0cea42e29d770394,2,10:36:00,13:36:00
SPXW,20260616,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260616.parquet,16298,7f3b6f5bfddf174e97745dce7aa6aaaa6b6e7660a32e15aec21f5a72ecdbe306,2,10:36:00,13:36:00
SPXW,20260617,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260617.parquet,16621,5858b0664f46b039362c55429fe101c91d2bd4d529988c6a0abcbc16818e3285,2,10:36:00,13:36:00
SPXW,20260618,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260618.parquet,16219,f0308ffdeb13519cfbae22a37d88918f7f3adf188d5530a367243d84ff560e27,2,10:36:00,13:36:00
SPXW,20260622,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260622.parquet,16083,e88465a19853e7b8dcefd3f08681e44c3745d99a37bae4a4225efd5576480385,2,10:36:00,13:36:00
SPXW,20260623,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260623.parquet,16505,7a6675d882ba8d471707c6729ce1cd1581efa78f31c76ac1a47abb99520ba732,2,10:36:00,13:36:00
SPXW,20260624,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260624.parquet,16636,6217e2741dd96301547c1581a0cca630905c8be93f0d2beea86d9a3ebc094d84,2,10:36:00,13:36:00
SPXW,20260625,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260625.parquet,16527,4136d10fe9b53592fced1b3b5e4537caaedfd23654adcab16e9363af86a675ea,2,10:36:00,13:36:00
SPXW,20260626,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260626.parquet,16477,5dffbd52dd7a220da0913a669f2090f97ac848aad806ca01f5fad07418109c9f,2,10:36:00,13:36:00
SPXW,20260629,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260629.parquet,16537,6eedc393aad0a16d5b4eed7e40ecdb82f48d52054214b9c3bc5b5e9514c2be5d,2,10:36:00,13:36:00
SPXW,20260630,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260630.parquet,16344,b4bad2c521843ec9d9c33c49f4eb3b961e344f180bdccded14d04c22acb1c3b8,2,10:36:00,13:36:00
SPXW,20260702,D:\ThetaData\data_underlying_derived\SPXW\2026\07\SPXW_20260702.parquet,16646,1b576c0ca98d45429c9bb0ec7f9fb948d127b6f02f789d061e90472633106c7d,2,10:36:00,13:36:00
SPXW,20260706,D:\ThetaData\data_underlying_derived\SPXW\2026\07\SPXW_20260706.parquet,16225,422f9edd0fd781f867b50d510f1cff909b394d84d013fe5fb198dbae6ae5331e,2,10:36:00,13:36:00
SPXW,20260708,D:\ThetaData\data_underlying_derived\SPXW\2026\07\SPXW_20260708.parquet,16374,21344971781118fdd242aa257689b74769716f35f759e1d160bcf4db244ca9c6,2,10:36:00,13:36:00
SPXW,20260709,D:\ThetaData\data_underlying_derived\SPXW\2026\07\SPXW_20260709.parquet,16382,548eacb88f78fbfa46cebfddf0dda928a75d9f050d7ad28118d414fe81da6af3,2,10:36:00,13:36:00
