feature,importance
ib_range_bps,12353.31701016426
oi_diff,8254.414398431778
dist_ib_low_bps,4497.807246208191
dist_ib_high_bps,4244.029739737511
iv_diff,3359.72547852993
minute,2613.9646290540695
ret_30m_bps,1866.7948815822601
nearest_level_abs_bps,1571.0145221948624
vega_diff,1309.8256533145905
ret_15m_bps,1249.081913113594
volume_diff_chg_5m,1131.7760512828827
iv_diff_chg_15m,1089.112995147705
abs_delta_diff,1084.3211028575897
ret_1m_bps,1071.7911475896835
iv_diff_chg_5m,1039.3433091640472
volume_diff,1008.3489303588867
spread_pct_diff_chg_5m,979.6281224489212
ret_5m_bps,973.7600898742676
volume_diff_chg_25m,955.1035104990005
spread_pct_diff,954.9475493431091
vega_diff_chg_5m,893.308490395546
iv_diff_chg_25m,847.4220901727676
spread_pct_diff_chg_15m,819.2854194641113
volume_diff_chg_15m,787.7610532045364
abs_delta_diff_chg_5m,750.487961769104
spread_pct_diff_chg_25m,716.2152416706085
vega_diff_chg_15m,696.7332713603973
vega_diff_chg_25m,685.173847079277
abs_delta_diff_chg_25m,619.076627612114
abs_delta_diff_chg_15m,480.2242007255554
