scan_rank,name,result_dir,status,passed,observed_gate_passed,zero_dte_only,leave_one_month_out_passed,bootstrap_lower_quantile_passed,wilson_lower_passed,top_winner_stress_passed,wilson_min,bootstrap_win_rate_p05_min,bootstrap_profit_factor_p05_min,leave_one_month_out_passed_tickers,top_winner_stress_passed_tickers,issues,spxw_trades,spxw_win_rate,spxw_profit_factor,spxw_min_month_trades,spxw_wilson_lower,spxw_bootstrap_wr_p05,spxw_bootstrap_pf_p05,spxw_lomo_passed,spxw_top_winner_stress_passed,spy_trades,spy_win_rate,spy_profit_factor,spy_min_month_trades,spy_wilson_lower,spy_bootstrap_wr_p05,spy_bootstrap_pf_p05,spy_lomo_passed,spy_top_winner_stress_passed,qqq_trades,qqq_win_rate,qqq_profit_factor,qqq_min_month_trades,qqq_wilson_lower,qqq_bootstrap_wr_p05,qqq_bootstrap_pf_p05,qqq_lomo_passed,qqq_top_winner_stress_passed
10,event_static_union_longsrc_2024h2select_2025_2026janmay_daily_guard_l5p2_risk5000_v1,research_papers\JEPA\results\event_static_union_longsrc_2024h2select_2025_2026janmay_daily_guard_l5p2_risk5000_v1,ok,False,True,False,False,False,False,False,0.4059077238820504,0.4268292682926829,1.0390222117941275,2,1,SPXW: Wilson 95% lower WR is below target; SPXW: bootstrap 5% lower WR/PF/PnL is below target; SPXW: top-winner removal stress failed; SPY: bootstrap 5% lower WR/PF/PnL is below target; QQQ: Wilson 95% lower WR is below target; QQQ: bootstrap 5% lower WR/PF/PnL is below target; QQQ: leave-one-month-out stress failed; QQQ: top-winner removal stress failed,82,0.5121951219512195,1.7371907395113129,19,0.4059077238820504,0.4268292682926829,1.1208200517128697,True,False,208,0.5432692307692307,1.5676464289458187,44,0.47540198257029914,0.4855769230769231,1.2020428062679465,True,True,148,0.5135135135135135,1.4351875826629967,34,0.4336714275713848,0.44594594594594594,1.0390222117941275,False,False
8,event_static_union_longsrc_2024h2select_objpass_simpler_spy_daily_guard_l5p2_risk5000_v1,research_papers\JEPA\results\event_static_union_longsrc_2024h2select_objpass_simpler_spy_daily_guard_l5p2_risk5000_v1,ok,False,True,False,False,False,False,False,0.4059077238820504,0.4268292682926829,1.0284692749652238,1,1,SPXW: Wilson 95% lower WR is below target; SPXW: bootstrap 5% lower WR/PF/PnL is below target; SPXW: top-winner removal stress failed; SPY: bootstrap 5% lower WR/PF/PnL is below target; SPY: leave-one-month-out stress failed; QQQ: Wilson 95% lower WR is below target; QQQ: bootstrap 5% lower WR/PF/PnL is below target; QQQ: leave-one-month-out stress failed; QQQ: top-winner removal stress failed,82,0.5121951219512195,1.7371907395113129,19,0.4059077238820504,0.4268292682926829,1.1134973940317283,True,False,196,0.5357142857142857,1.4671969380345093,38,0.46587875550092717,0.4744897959183674,1.1002579291274892,False,True,148,0.5135135135135135,1.4351875826629967,34,0.4336714275713848,0.44594594594594594,1.0284692749652238,False,False
11,event_static_union_longsrc_2024h2select_2025_2026janmay_objpass_simpler_spy_risk5000_v1,research_papers\JEPA\results\event_static_union_longsrc_2024h2select_2025_2026janmay_objpass_simpler_spy_risk5000_v1,ok,False,True,False,False,False,False,False,0.4059077238820504,0.4268292682926829,0.9922744490348953,1,1,SPXW: Wilson 95% lower WR is below target; SPXW: bootstrap 5% lower WR/PF/PnL is below target; SPXW: top-winner removal stress failed; SPY: bootstrap 5% lower WR/PF/PnL is below target; SPY: leave-one-month-out stress failed; QQQ: Wilson 95% lower WR is below target; QQQ: bootstrap 5% lower WR/PF/PnL is below target; QQQ: leave-one-month-out stress failed; QQQ: top-winner removal stress failed,82,0.5121951219512195,1.7371907395113129,19,0.4059077238820504,0.4268292682926829,1.1177973048685992,True,False,201,0.5373134328358209,1.4571417739649106,38,0.4683296336176688,0.47761194029850745,1.1101327750784504,False,True,152,0.506578947368421,1.3776982322348923,34,0.4279221522197677,0.4407894736842105,0.9922744490348953,False,False
9,event_static_union_longsrc_2024h2select_2025_2026janmay_risk5000_v1,research_papers\JEPA\results\event_static_union_longsrc_2024h2select_2025_2026janmay_risk5000_v1,ok,False,True,False,False,False,False,False,0.4059077238820504,0.42621951219512216,0.9866919330454895,2,1,SPXW: Wilson 95% lower WR is below target; SPXW: bootstrap 5% lower WR/PF/PnL is below target; SPXW: top-winner removal stress failed; SPY: bootstrap 5% lower WR/PF/PnL is below target; QQQ: Wilson 95% lower WR is below target; QQQ: bootstrap 5% lower WR/PF/PnL is below target; QQQ: leave-one-month-out stress failed; QQQ: top-winner removal stress failed,82,0.5121951219512195,1.7371907395113129,19,0.4059077238820504,0.42621951219512216,1.1202865803073756,True,False,208,0.5432692307692307,1.5676464289458187,44,0.47540198257029914,0.4855769230769231,1.197547193232761,True,True,152,0.506578947368421,1.3776982322348923,34,0.4279221522197677,0.4407894736842105,0.9866919330454895,False,False
