feature,importance
ib_range_bps,12031.037512421608
oi_diff,6595.617155313492
iv_diff,4225.791061878204
dist_ib_high_bps,3933.971071124077
dist_ib_low_bps,3312.4124522209167
minute,3234.87494969368
ret_30m_bps,2100.4327934980392
nearest_level_abs_bps,2048.8429107666016
ret_15m_bps,1732.1421576738358
iv_diff_chg_25m,1434.8114614486694
iv_diff_chg_5m,1280.1688811779022
volume_diff_chg_15m,1171.075641155243
ret_1m_bps,1158.7233214378357
ret_5m_bps,1151.9959318637848
iv_diff_chg_15m,1136.95727622509
volume_diff_chg_25m,1027.1269993782043
volume_diff_chg_5m,980.9037704467773
spread_pct_diff_chg_15m,974.5004872083664
spread_pct_diff_chg_5m,944.4122685194016
volume_diff,932.187840461731
spread_pct_diff,911.3870255947113
spread_pct_diff_chg_25m,907.4992991685867
abs_delta_diff,857.881654381752
vega_diff,804.768519282341
abs_delta_diff_chg_25m,790.6938616037369
abs_delta_diff_chg_5m,767.2482095956802
vega_diff_chg_15m,745.9517405033112
vega_diff_chg_5m,714.312041759491
vega_diff_chg_25m,698.5661050081253
abs_delta_diff_chg_15m,644.2659493684769
