feature,importance
ib_range_bps,7987.018067240715
oi_diff,6846.422775149345
dist_ib_low_bps,4256.164998650551
dist_ib_high_bps,3374.7688071727753
iv_diff,2642.9230172634125
minute,2489.8081928491592
nearest_level_abs_bps,2070.6960018873215
spread_pct_diff,1677.3183444738388
ret_15m_bps,1609.6660306453705
iv_diff_chg_15m,1589.620167016983
ret_30m_bps,1585.9000988006592
iv_diff_chg_25m,1338.8792012929916
ret_1m_bps,1277.7148196697235
iv_diff_chg_5m,1164.7726888656616
vega_diff,1145.1151226758957
ret_5m_bps,1125.185210943222
abs_delta_diff,1124.8967653512955
volume_diff_chg_5m,1057.3817301988602
volume_diff,1047.9701994657516
volume_diff_chg_25m,997.76567029953
abs_delta_diff_chg_15m,915.5499634742737
volume_diff_chg_15m,911.9688303470612
spread_pct_diff_chg_15m,784.68152987957
spread_pct_diff_chg_25m,756.4488010406494
vega_diff_chg_25m,744.0377875566483
spread_pct_diff_chg_5m,707.7299307584763
vega_diff_chg_15m,686.8667092323303
vega_diff_chg_5m,669.7003691196442
abs_delta_diff_chg_25m,610.4230946302414
abs_delta_diff_chg_5m,530.439631819725
