cell_id,family,arm,fold,ticker,horizon,bin,lower,upper,count,mean_probability,event_rate
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,1,0.1,0.2,8,0.1567312324269895,0.375
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,2,0.2,0.30000000000000004,30,0.26484483284579136,0.3
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,3,0.30000000000000004,0.4,111,0.3574253870800994,0.27927927927927926
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,4,0.4,0.5,169,0.4488387358378158,0.3076923076923077
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,5,0.5,0.6000000000000001,158,0.5499902874381705,0.3860759493670886
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,6,0.6000000000000001,0.7000000000000001,119,0.6451602930628572,0.4957983193277311
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,7,0.7000000000000001,0.8,55,0.7386507527413981,0.34545454545454546
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,8,0.8,0.9,17,0.8299534691456483,0.35294117647058826
lr_2024_QQQ_30m,lr,F1,2024,QQQ,30,9,0.9,1.0,0,,
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,0,0.0,0.1,0,,
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,1,0.1,0.2,0,,
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,2,0.2,0.30000000000000004,11,0.2586752686258396,0.5454545454545454
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,3,0.30000000000000004,0.4,89,0.3601887186334021,0.2696629213483146
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,4,0.4,0.5,206,0.4562205418635056,0.3883495145631068
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,5,0.5,0.6000000000000001,261,0.5457151899370238,0.3946360153256705
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,6,0.6000000000000001,0.7000000000000001,167,0.6429078436203914,0.38922155688622756
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,7,0.7000000000000001,0.8,23,0.7271337803343284,0.391304347826087
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,8,0.8,0.9,1,0.8071522771556574,1.0
lr_2024_QQQ_60m,lr,F0,2024,QQQ,60,9,0.9,1.0,0,,
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,0,0.0,0.1,0,,
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,1,0.1,0.2,3,0.16371392478486987,0.3333333333333333
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,2,0.2,0.30000000000000004,28,0.2646491636921848,0.35714285714285715
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,3,0.30000000000000004,0.4,90,0.3552034090204338,0.2777777777777778
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,4,0.4,0.5,180,0.4534937731812892,0.37777777777777777
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,5,0.5,0.6000000000000001,219,0.552245033622336,0.4246575342465753
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,6,0.6000000000000001,0.7000000000000001,155,0.6468090987744085,0.38064516129032255
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,7,0.7000000000000001,0.8,72,0.7424406930322915,0.4027777777777778
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,8,0.8,0.9,11,0.8312710066156307,0.2727272727272727
lr_2024_QQQ_60m,lr,F1,2024,QQQ,60,9,0.9,1.0,0,,
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,0,0.0,0.1,0,,
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,1,0.1,0.2,1,0.18879959143830563,0.0
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,2,0.2,0.30000000000000004,8,0.2789912332274424,0.625
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,3,0.30000000000000004,0.4,79,0.3595347606044139,0.4050632911392405
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,4,0.4,0.5,243,0.4525968439697063,0.3991769547325103
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,5,0.5,0.6000000000000001,234,0.544053109277483,0.358974358974359
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,6,0.6000000000000001,0.7000000000000001,114,0.6507472269792575,0.42105263157894735
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,7,0.7000000000000001,0.8,72,0.7440056601719268,0.4861111111111111
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,8,0.8,0.9,5,0.8231468263072778,0.6
lr_2024_QQQ_120m,lr,F0,2024,QQQ,120,9,0.9,1.0,0,,
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,0,0.0,0.1,1,0.08628358372169195,0.0
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,1,0.1,0.2,2,0.15431768591822168,0.5
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,2,0.2,0.30000000000000004,19,0.26678501098775287,0.5789473684210527
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,3,0.30000000000000004,0.4,72,0.3623796314955072,0.3888888888888889
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,4,0.4,0.5,213,0.4508966942907969,0.4131455399061033
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,5,0.5,0.6000000000000001,216,0.5456173044066852,0.36574074074074076
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,6,0.6000000000000001,0.7000000000000001,121,0.6437233645006261,0.39669421487603307
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,7,0.7000000000000001,0.8,86,0.7435544752859837,0.4186046511627907
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,8,0.8,0.9,24,0.8292962973936931,0.5
lr_2024_QQQ_120m,lr,F1,2024,QQQ,120,9,0.9,1.0,2,0.915730767475287,0.5
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,0,0.0,0.1,0,,
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,1,0.1,0.2,0,,
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,2,0.2,0.30000000000000004,21,0.2777152327531671,0.2857142857142857
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,3,0.30000000000000004,0.4,81,0.3555746449420689,0.5679012345679012
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,4,0.4,0.5,184,0.45516408194609426,0.32608695652173914
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,5,0.5,0.6000000000000001,192,0.5487817672086387,0.4270833333333333
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,6,0.6000000000000001,0.7000000000000001,110,0.6400500406523104,0.42727272727272725
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,7,0.7000000000000001,0.8,10,0.7182128122359066,0.7
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,8,0.8,0.9,0,,
lr_2024_QQQ_180m,lr,F0,2024,QQQ,180,9,0.9,1.0,0,,
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,0,0.0,0.1,0,,
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,1,0.1,0.2,4,0.18158832593091692,0.5
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,2,0.2,0.30000000000000004,44,0.2651233954011942,0.6136363636363636
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,3,0.30000000000000004,0.4,85,0.3527112718120803,0.43529411764705883
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,4,0.4,0.5,143,0.4528338737090396,0.34265734265734266
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,5,0.5,0.6000000000000001,163,0.5477305165254531,0.3496932515337423
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,6,0.6000000000000001,0.7000000000000001,108,0.6461466421310574,0.49074074074074076
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,7,0.7000000000000001,0.8,48,0.7403858058030184,0.4375
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,8,0.8,0.9,3,0.8041644368279751,0.6666666666666666
lr_2024_QQQ_180m,lr,F1,2024,QQQ,180,9,0.9,1.0,0,,
lr_2024_SPY_30m,lr,F0,2024,SPY,30,0,0.0,0.1,0,,
lr_2024_SPY_30m,lr,F0,2024,SPY,30,1,0.1,0.2,3,0.1794141170232474,0.0
lr_2024_SPY_30m,lr,F0,2024,SPY,30,2,0.2,0.30000000000000004,49,0.26840777073533584,0.2653061224489796
lr_2024_SPY_30m,lr,F0,2024,SPY,30,3,0.30000000000000004,0.4,132,0.3501488950402076,0.21212121212121213
lr_2024_SPY_30m,lr,F0,2024,SPY,30,4,0.4,0.5,148,0.45086160090348326,0.30405405405405406
lr_2024_SPY_30m,lr,F0,2024,SPY,30,5,0.5,0.6000000000000001,129,0.5487308096410073,0.40310077519379844
lr_2024_SPY_30m,lr,F0,2024,SPY,30,6,0.6000000000000001,0.7000000000000001,75,0.6423397598047248,0.41333333333333333
lr_2024_SPY_30m,lr,F0,2024,SPY,30,7,0.7000000000000001,0.8,38,0.7336376593535713,0.5
lr_2024_SPY_30m,lr,F0,2024,SPY,30,8,0.8,0.9,4,0.8356012935883521,0.25
lr_2024_SPY_30m,lr,F0,2024,SPY,30,9,0.9,1.0,0,,
lr_2024_SPY_30m,lr,F1,2024,SPY,30,0,0.0,0.1,0,,
lr_2024_SPY_30m,lr,F1,2024,SPY,30,1,0.1,0.2,21,0.17270536788961627,0.2857142857142857
lr_2024_SPY_30m,lr,F1,2024,SPY,30,2,0.2,0.30000000000000004,78,0.2586271776469892,0.1794871794871795
lr_2024_SPY_30m,lr,F1,2024,SPY,30,3,0.30000000000000004,0.4,105,0.3514022196975102,0.2761904761904762
lr_2024_SPY_30m,lr,F1,2024,SPY,30,4,0.4,0.5,130,0.44701589087333937,0.3384615384615385
lr_2024_SPY_30m,lr,F1,2024,SPY,30,5,0.5,0.6000000000000001,114,0.5503402992991033,0.34210526315789475
lr_2024_SPY_30m,lr,F1,2024,SPY,30,6,0.6000000000000001,0.7000000000000001,83,0.6470953799913914,0.39759036144578314
lr_2024_SPY_30m,lr,F1,2024,SPY,30,7,0.7000000000000001,0.8,38,0.740774745845559,0.5
lr_2024_SPY_30m,lr,F1,2024,SPY,30,8,0.8,0.9,8,0.8498465897710614,0.5
lr_2024_SPY_30m,lr,F1,2024,SPY,30,9,0.9,1.0,1,0.932669231336674,1.0
lr_2024_SPY_60m,lr,F0,2024,SPY,60,0,0.0,0.1,0,,
lr_2024_SPY_60m,lr,F0,2024,SPY,60,1,0.1,0.2,3,0.17549337964968167,0.3333333333333333
lr_2024_SPY_60m,lr,F0,2024,SPY,60,2,0.2,0.30000000000000004,31,0.2578693466800145,0.22580645161290322
lr_2024_SPY_60m,lr,F0,2024,SPY,60,3,0.30000000000000004,0.4,129,0.3561392989924871,0.34108527131782945
lr_2024_SPY_60m,lr,F0,2024,SPY,60,4,0.4,0.5,209,0.45335011253159896,0.3014354066985646
lr_2024_SPY_60m,lr,F0,2024,SPY,60,5,0.5,0.6000000000000001,188,0.5459524904862961,0.40425531914893614
lr_2024_SPY_60m,lr,F0,2024,SPY,60,6,0.6000000000000001,0.7000000000000001,103,0.6439335577959981,0.3786407766990291
lr_2024_SPY_60m,lr,F0,2024,SPY,60,7,0.7000000000000001,0.8,27,0.7310916096338306,0.4444444444444444
lr_2024_SPY_60m,lr,F0,2024,SPY,60,8,0.8,0.9,3,0.8046763696143269,0.6666666666666666
lr_2024_SPY_60m,lr,F0,2024,SPY,60,9,0.9,1.0,0,,
lr_2024_SPY_60m,lr,F1,2024,SPY,60,0,0.0,0.1,1,0.06254524491434633,0.0
lr_2024_SPY_60m,lr,F1,2024,SPY,60,1,0.1,0.2,9,0.1607593047810816,0.3333333333333333
lr_2024_SPY_60m,lr,F1,2024,SPY,60,2,0.2,0.30000000000000004,68,0.25867583771962543,0.35294117647058826
lr_2024_SPY_60m,lr,F1,2024,SPY,60,3,0.30000000000000004,0.4,120,0.3492105521641686,0.30833333333333335
lr_2024_SPY_60m,lr,F1,2024,SPY,60,4,0.4,0.5,189,0.44990069713511577,0.31216931216931215
lr_2024_SPY_60m,lr,F1,2024,SPY,60,5,0.5,0.6000000000000001,151,0.5458226082675945,0.4105960264900662
lr_2024_SPY_60m,lr,F1,2024,SPY,60,6,0.6000000000000001,0.7000000000000001,104,0.6423546692830665,0.38461538461538464
lr_2024_SPY_60m,lr,F1,2024,SPY,60,7,0.7000000000000001,0.8,38,0.7360151973483079,0.34210526315789475
lr_2024_SPY_60m,lr,F1,2024,SPY,60,8,0.8,0.9,12,0.8273935033764305,0.4166666666666667
lr_2024_SPY_60m,lr,F1,2024,SPY,60,9,0.9,1.0,1,0.966636919135225,1.0
lr_2024_SPY_120m,lr,F0,2024,SPY,120,0,0.0,0.1,0,,
lr_2024_SPY_120m,lr,F0,2024,SPY,120,1,0.1,0.2,3,0.19021680231631852,0.6666666666666666
lr_2024_SPY_120m,lr,F0,2024,SPY,120,2,0.2,0.30000000000000004,20,0.2775190740226998,0.35
lr_2024_SPY_120m,lr,F0,2024,SPY,120,3,0.30000000000000004,0.4,137,0.3564406927400857,0.40875912408759124
lr_2024_SPY_120m,lr,F0,2024,SPY,120,4,0.4,0.5,225,0.4505659680204527,0.37777777777777777
lr_2024_SPY_120m,lr,F0,2024,SPY,120,5,0.5,0.6000000000000001,259,0.5486636757836656,0.4247104247104247
lr_2024_SPY_120m,lr,F0,2024,SPY,120,6,0.6000000000000001,0.7000000000000001,148,0.6394937666744025,0.3783783783783784
lr_2024_SPY_120m,lr,F0,2024,SPY,120,7,0.7000000000000001,0.8,6,0.7208184735251871,0.5
lr_2024_SPY_120m,lr,F0,2024,SPY,120,8,0.8,0.9,0,,
lr_2024_SPY_120m,lr,F0,2024,SPY,120,9,0.9,1.0,0,,
lr_2024_SPY_120m,lr,F1,2024,SPY,120,0,0.0,0.1,0,,
lr_2024_SPY_120m,lr,F1,2024,SPY,120,1,0.1,0.2,11,0.1729734942623338,0.45454545454545453
lr_2024_SPY_120m,lr,F1,2024,SPY,120,2,0.2,0.30000000000000004,54,0.25971165612414876,0.37037037037037035
lr_2024_SPY_120m,lr,F1,2024,SPY,120,3,0.30000000000000004,0.4,141,0.3538825967549801,0.40425531914893614
lr_2024_SPY_120m,lr,F1,2024,SPY,120,4,0.4,0.5,185,0.4508284816681544,0.42702702702702705
lr_2024_SPY_120m,lr,F1,2024,SPY,120,5,0.5,0.6000000000000001,182,0.546796640466327,0.34065934065934067
lr_2024_SPY_120m,lr,F1,2024,SPY,120,6,0.6000000000000001,0.7000000000000001,141,0.642328783543384,0.425531914893617
lr_2024_SPY_120m,lr,F1,2024,SPY,120,7,0.7000000000000001,0.8,71,0.7355917449213765,0.43661971830985913
lr_2024_SPY_120m,lr,F1,2024,SPY,120,8,0.8,0.9,12,0.820378995004138,0.3333333333333333
lr_2024_SPY_120m,lr,F1,2024,SPY,120,9,0.9,1.0,1,0.9358126054357981,1.0
lr_2024_SPY_180m,lr,F0,2024,SPY,180,0,0.0,0.1,0,,
lr_2024_SPY_180m,lr,F0,2024,SPY,180,1,0.1,0.2,1,0.18708355012274983,0.0
lr_2024_SPY_180m,lr,F0,2024,SPY,180,2,0.2,0.30000000000000004,9,0.2736414619040658,0.5555555555555556
lr_2024_SPY_180m,lr,F0,2024,SPY,180,3,0.30000000000000004,0.4,131,0.3576508181702166,0.3969465648854962
lr_2024_SPY_180m,lr,F0,2024,SPY,180,4,0.4,0.5,229,0.4504975591200539,0.4192139737991266
lr_2024_SPY_180m,lr,F0,2024,SPY,180,5,0.5,0.6000000000000001,188,0.5478937895269455,0.4574468085106383
lr_2024_SPY_180m,lr,F0,2024,SPY,180,6,0.6000000000000001,0.7000000000000001,70,0.6417025855405574,0.4714285714285714
lr_2024_SPY_180m,lr,F0,2024,SPY,180,7,0.7000000000000001,0.8,10,0.725061341432732,0.4
lr_2024_SPY_180m,lr,F0,2024,SPY,180,8,0.8,0.9,1,0.83704692860628,0.0
lr_2024_SPY_180m,lr,F0,2024,SPY,180,9,0.9,1.0,0,,
lr_2024_SPY_180m,lr,F1,2024,SPY,180,0,0.0,0.1,0,,
lr_2024_SPY_180m,lr,F1,2024,SPY,180,1,0.1,0.2,4,0.18796814282500504,0.0
lr_2024_SPY_180m,lr,F1,2024,SPY,180,2,0.2,0.30000000000000004,34,0.26502530140251845,0.38235294117647056
lr_2024_SPY_180m,lr,F1,2024,SPY,180,3,0.30000000000000004,0.4,114,0.35430310054053676,0.39473684210526316
lr_2024_SPY_180m,lr,F1,2024,SPY,180,4,0.4,0.5,172,0.4485655186024394,0.4476744186046512
lr_2024_SPY_180m,lr,F1,2024,SPY,180,5,0.5,0.6000000000000001,160,0.5474434281687772,0.43125
lr_2024_SPY_180m,lr,F1,2024,SPY,180,6,0.6000000000000001,0.7000000000000001,116,0.6490285210090532,0.49137931034482757
lr_2024_SPY_180m,lr,F1,2024,SPY,180,7,0.7000000000000001,0.8,31,0.7396240525566173,0.45161290322580644
