date,daily_pnl,cum_pnl
20250102,-1500.0,-1500.0
20250103,-1500.0,-3000.0
20250106,-1500.0,-4500.0
20250107,2500.0,-2000.0
20250108,2500.0,500.0
20250109,0.0,500.0
20250110,2500.0,3000.0
20250113,-1500.0,1500.0
20250114,2500.0,4000.0
20250115,-1500.0,2500.0
20250116,-1500.0,1000.0
20250117,-1500.0,-500.0
20250120,0.0,-500.0
20250121,2500.0,2000.0
20250122,-1500.0,500.0
20250123,-1500.0,-1000.0
20250124,-1500.0,-2500.0
20250127,2500.0,0.0
20250128,-1500.0,-1500.0
20250129,1768.2928291904584,268.2928291904584
20250130,2500.0,2768.292829190458
20250131,-1500.0,1268.2928291904582
20250203,-1500.0,-231.70717080954182
20250204,2500.0,2268.292829190458
20250205,2500.0,4768.292829190458
20250206,-1500.0,3268.292829190458
20250207,2500.0,5768.292829190458
20250210,2500.0,8268.292829190457
20250211,-1500.0,6768.292829190457
20250212,-1500.0,5268.292829190457
20250213,-1500.0,3768.2928291904573
20250214,-1500.0,2268.2928291904573
20250217,0.0,2268.2928291904573
20250218,-1500.0,768.2928291904573
20250219,-1500.0,-731.7071708095427
20250220,2500.0,1768.2928291904573
20250221,2500.0,4268.292829190457
20250224,2500.0,6768.292829190457
20250225,2500.0,9268.292829190457
20250226,-1500.0,7768.292829190457
20250227,2500.0,10268.292829190457
20250228,-1500.0,8768.292829190457
20250303,-1500.0,7268.292829190457
20250304,2500.0,9768.292829190457
20250305,-1500.0,8268.292829190457
20250306,2500.0,10768.292829190457
20250307,-1500.0,9268.292829190457
20250310,2500.0,11768.292829190457
20250311,2500.0,14268.292829190457
20250312,-1500.0,12768.292829190457
20250313,2500.0,15268.292829190457
20250314,2500.0,17768.292829190457
20250317,-1500.0,16268.292829190457
20250318,2500.0,18768.292829190457
20250319,-1500.0,17268.292829190457
20250320,2500.0,19768.292829190457
20250321,-1500.0,18268.292829190457
20250324,-1500.0,16768.292829190457
20250325,-1500.0,15268.292829190457
20250326,2500.0,17768.292829190457
20250327,-1500.0,16268.292829190457
20250328,2500.0,18768.292829190457
20250331,-1500.0,17268.292829190457
20250401,2500.0,19768.292829190457
20250402,-1500.0,18268.292829190457
20250403,2500.0,20768.292829190457
20250404,2500.0,23268.292829190457
20250407,-1500.0,21768.292829190457
20250408,-1500.0,20268.292829190457
20250409,2500.0,22768.292829190457
20250410,-1500.0,21268.292829190457
20250411,-1500.0,19768.292829190457
20250414,2500.0,22268.292829190457
20250415,-1500.0,20768.292829190457
20250416,2500.0,23268.292829190457
20250417,2500.0,25768.292829190457
20250418,0.0,25768.292829190457
20250421,2500.0,28268.292829190457
20250422,-1500.0,26768.292829190457
20250423,-1500.0,25268.292829190457
20250424,2500.0,27768.292829190457
20250425,-1500.0,26268.292829190457
20250428,2500.0,28768.292829190457
20250429,2500.0,31268.292829190457
20250430,2500.0,33768.29282919045
20250501,-3000.0,30768.292829190454
20250502,-1500.0,29268.292829190454
20250505,2500.0,31768.292829190454
20250506,2500.0,34268.29282919045
20250507,2500.0,36768.29282919045
20250508,2500.0,39268.29282919045
20250509,2500.0,41768.29282919045
20250512,-1500.0,40268.29282919045
20250513,2500.0,42768.29282919045
20250514,-1500.0,41268.29282919045
20250515,-1500.0,39768.29282919045
20250516,-1500.0,38268.29282919045
20250519,2500.0,40768.29282919045
20250520,-1500.0,39268.29282919045
20250521,2500.0,41768.29282919045
20250522,2500.0,44268.29282919045
20250523,2500.0,46768.29282919045
20250526,0.0,46768.29282919045
20250527,-1500.0,45268.29282919045
20250528,-1500.0,43768.29282919045
20250529,2500.0,46268.29282919045
20250530,-1500.0,44768.29282919045
20250602,-500.0,44268.29282919045
20250603,3500.0,47768.29282919045
20250604,3500.0,51268.29282919045
20250605,-500.0,50768.29282919045
20250606,-500.0,50268.29282919045
20250609,-3000.0,47268.29282919045
20250610,-1500.0,45768.29282919045
20250611,-4500.0,41268.29282919045
