feature,importance
ib_range_bps,13408.416402339935
oi_diff,6034.790170073509
dist_ib_high_bps,4144.131993532181
dist_ib_low_bps,3963.282585144043
iv_diff,3645.241825222969
minute,2531.9944183826447
ret_30m_bps,2092.3049639463425
nearest_level_abs_bps,1652.036108136177
ret_15m_bps,1328.2663385868073
iv_diff_chg_15m,1116.931459069252
volume_diff,1090.7691900730133
spread_pct_diff,1063.1119726896286
iv_diff_chg_25m,1040.9091022014618
spread_pct_diff_chg_15m,998.8435392379761
ret_5m_bps,970.5091902017593
iv_diff_chg_5m,960.6826908588409
spread_pct_diff_chg_25m,927.1241366863251
volume_diff_chg_5m,883.3523075580597
ret_1m_bps,868.7338505983353
volume_diff_chg_15m,864.9285089969635
spread_pct_diff_chg_5m,799.3890079259872
vega_diff,782.5348274707794
volume_diff_chg_25m,735.3860514163971
vega_diff_chg_5m,705.9964898824692
abs_delta_diff,655.7996298074722
abs_delta_diff_chg_5m,616.0870527029037
abs_delta_diff_chg_15m,564.9242417812347
vega_diff_chg_25m,562.1199185848236
abs_delta_diff_chg_25m,557.7158895730972
vega_diff_chg_15m,537.467188835144
