month,ticker,direction,config_id,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,positive_month,gate_pass
202301,SPXW,D1_INVERTED,B00,45,0.37777777777777777,0.6631087288284437,-6.146840826292747,30.0,180.0,7.650107557250191,0.7777777777777778,0.2222222222222222,False,False
202301,QQQ,D1_INVERTED,B00,34,0.4411764705882353,0.8585280209798959,-1.6979566633230405,30.0,180.0,4.287734738444003,0.7058823529411765,0.29411764705882354,False,False
202301,SPY,D1_INVERTED,B00,19,0.5263157894736842,0.8422736254813745,-0.8714704612377143,31.0,180.0,2.4454398534718003,0.6842105263157895,0.3157894736842105,False,False
202302,SPXW,D1_INVERTED,B00,39,0.46153846153846156,1.0637944041138672,0.798662975325446,30.0,180.0,4.217890657214641,0.7435897435897436,0.2564102564102564,True,False
202302,QQQ,D1_INVERTED,B00,27,0.3333333333333333,0.6363393164254956,-3.4164217963345793,30.0,180.0,5.8982484893877185,0.7407407407407407,0.25925925925925924,False,False
202302,SPY,D1_INVERTED,B00,19,0.3157894736842105,0.590341481953938,-2.893569161961707,30.0,180.0,3.4627954510763415,0.7368421052631579,0.2631578947368421,False,False
202303,SPXW,D1_INVERTED,B00,60,0.36666666666666664,0.8382638057490849,-3.7954590542574174,30.0,135.0,9.46929734428101,0.75,0.25,False,False
202303,QQQ,D1_INVERTED,B00,44,0.5,1.1451638400703235,1.9941818160227083,30.0,180.0,6.3708838090946305,0.75,0.25,True,False
202303,SPY,D1_INVERTED,B00,23,0.43478260869565216,1.082682966577209,0.5833941233541418,30.0,152.0,4.156761651900036,0.6956521739130435,0.30434782608695654,True,False
202304,SPXW,D1_INVERTED,B00,49,0.46938775510204084,1.1004198233187383,1.5721973526241786,30.0,180.0,4.306834896417154,0.7346938775510204,0.2653061224489796,True,False
202304,QQQ,D1_INVERTED,B00,32,0.40625,0.8360316574871995,-1.953904249285936,30.0,180.0,4.014576643294713,0.875,0.125,False,False
202304,SPY,D1_INVERTED,B00,19,0.5789473684210527,1.1021937190605289,0.488048736712146,32.0,180.0,1.8379844983577764,0.8947368421052632,0.10526315789473684,True,False
202305,SPXW,D1_INVERTED,B00,48,0.4166666666666667,0.943182149948267,-1.0418041974186134,30.0,161.0,5.657998347503751,0.7708333333333334,0.22916666666666666,False,False
202305,QQQ,D1_INVERTED,B00,41,0.43902439024390244,0.898394148270886,-1.4213444296553575,30.0,180.0,6.846106625696679,0.6341463414634146,0.36585365853658536,False,False
202305,SPY,D1_INVERTED,B00,22,0.4090909090909091,1.1676478628987752,1.1313689112357572,30.0,180.0,3.348241598150774,0.6818181818181818,0.3181818181818182,True,False
202306,SPXW,D1_INVERTED,B00,60,0.43333333333333335,0.6093081132619498,-8.361963907922648,30.0,172.0,10.205049121123155,0.7333333333333333,0.26666666666666666,False,False
202306,QQQ,D1_INVERTED,B00,34,0.35294117647058826,0.5757843636078332,-5.856770730606313,30.0,180.0,7.216770625702139,0.7941176470588235,0.20588235294117646,False,False
202306,SPY,D1_INVERTED,B00,20,0.65,1.7171438478863634,3.2558355968302433,30.0,180.0,1.6580481241465281,0.9,0.1,True,True
202307,SPXW,D1_INVERTED,B00,48,0.2916666666666667,0.5896957011420698,-8.409473454401184,30.0,180.0,12.413290483536388,0.6875,0.3125,False,False
202307,QQQ,D1_INVERTED,B00,30,0.5666666666666667,1.261075057611627,2.1109642962773973,30.0,180.0,2.972819830452167,0.5333333333333333,0.4666666666666667,True,False
202307,SPY,D1_INVERTED,B00,19,0.21052631578947367,0.1824505068515208,-6.568968961868029,30.0,180.0,6.568968961868029,0.7368421052631579,0.2631578947368421,False,False
202308,SPXW,D1_INVERTED,B00,68,0.5147058823529411,1.279480830303845,5.481879236936145,30.0,140.0,3.6642914174889523,0.7794117647058824,0.22058823529411764,True,False
