feature,importance
ib_range_bps,4961.977821111679
oi_diff,3982.332669198513
dist_ib_low_bps,2093.0931418538094
ret_30m_bps,1783.513854920864
dist_ib_high_bps,1713.6495962142944
minute,1658.1588597297668
iv_diff,1634.1866787672043
nearest_level_abs_bps,1249.4826706647873
ret_15m_bps,1150.1419796943665
ret_5m_bps,1064.7628145813942
volume_diff,943.8937106728554
iv_diff_chg_25m,914.1955533027649
iv_diff_chg_5m,900.1042710542679
ret_1m_bps,851.1139392852783
spread_pct_diff,828.252447783947
volume_diff_chg_15m,816.2070348858833
volume_diff_chg_5m,787.9400957226753
iv_diff_chg_15m,779.844739317894
abs_delta_diff,775.4845152497292
vega_diff_chg_25m,767.6814149022102
spread_pct_diff_chg_25m,724.9871837496758
vega_diff,717.5265244245529
spread_pct_diff_chg_5m,676.573962032795
vega_diff_chg_5m,666.7795760035515
volume_diff_chg_25m,643.1127330064774
spread_pct_diff_chg_15m,592.3057941198349
abs_delta_diff_chg_25m,551.6453776359558
abs_delta_diff_chg_5m,550.9943209290504
abs_delta_diff_chg_15m,549.280286192894
vega_diff_chg_15m,543.633846104145
