ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,exit_minutes,exit_status,deploy_config,test_month
SPY,20260102,202601,10:00,600,zero_dte,PUT,0.15811242158129057,-0.1785119220841118,0.15811242158129057,-0.6,5.0,5.0,30,1,thr0.000_maxday3,202601
SPY,20260102,202601,10:30,630,zero_dte,PUT,0.12751081625979988,-0.284925967732864,0.12751081625979988,0.9833333002196429,0.5064103269483002,0.5064103269483002,30,1,thr0.000_maxday3,202601
SPY,20260102,202601,11:00,660,zero_dte,PUT,0.11516324304367154,-0.0945695971569178,0.11516324304367154,-0.6,-0.6,-0.6,34,-1,thr0.000_maxday3,202601
SPY,20260105,202601,10:05,605,zero_dte,PUT,0.1353244706050452,0.061821489451788995,0.1353244706050452,0.46428583592785033,-0.6,-0.6,65,-1,thr0.000_maxday3,202601
SPY,20260105,202601,10:35,635,zero_dte,PUT,0.3269117666676103,-0.23089473551526024,0.3269117666676103,0.43627456938565135,-0.6,-0.6,72,-1,thr0.000_maxday3,202601
SPY,20260105,202601,11:10,670,zero_dte,PUT,0.40734506281923943,-0.20148279055941015,0.40734506281923943,0.5051020358513416,-0.6,-0.6,40,-1,thr0.000_maxday3,202601
SPY,20260106,202601,10:20,620,zero_dte,PUT,0.11843264070666318,-0.058630474117420846,0.11843264070666318,0.27380953732531665,0.36538460127700656,0.36538460127700656,32,1,thr0.000_maxday3,202601
SPY,20260106,202601,11:45,705,zero_dte,CALL,0.009783848864270627,0.009783848864270627,-0.2203330737881854,1.065789594764746,-0.6,1.065789594764746,34,1,thr0.000_maxday3,202601
SPY,20260106,202601,12:25,745,zero_dte,CALL,0.04329946508395929,0.04329946508395929,-0.4978831710340358,0.6833332008785724,-0.6,0.6833332008785724,30,1,thr0.000_maxday3,202601
SPY,20260107,202601,10:00,600,zero_dte,PUT,0.13623112320434208,-0.22067008665435064,0.13623112320434208,0.39705880290496687,0.2983871463930441,0.2983871463930441,30,1,thr0.000_maxday3,202601
SPY,20260107,202601,10:30,630,zero_dte,PUT,0.27183188434883204,-0.008778986889148072,0.27183188434883204,0.7031250436557466,-0.6,-0.6,30,-1,thr0.000_maxday3,202601
SPY,20260107,202601,11:45,705,zero_dte,CALL,0.17394934993101727,0.17394934993101727,-0.2582570632764881,0.5312500174622987,0.2794117372066225,0.5312500174622987,30,1,thr0.000_maxday3,202601
SPY,20260108,202601,10:00,600,zero_dte,PUT,0.2860240105104164,-0.06929481866767151,0.2860240105104164,0.837499915249647,-0.6,-0.6,30,-1,thr0.000_maxday3,202601
SPY,20260108,202601,10:30,630,zero_dte,PUT,0.10727181846816704,-0.39532417051240937,0.10727181846816704,-0.6,0.2727273189085577,0.2727273189085577,30,1,thr0.000_maxday3,202601
SPY,20260108,202601,11:00,660,zero_dte,PUT,0.43038546203516753,-0.374945468140566,0.43038546203516753,-0.6,0.7182539982890628,0.7182539982890628,30,1,thr0.000_maxday3,202601
SPY,20260109,202601,10:05,605,zero_dte,PUT,0.3479781384320958,-0.22075309980265545,0.3479781384320958,1.873076993614967,-0.6,-0.6,30,-1,thr0.000_maxday3,202601
SPY,20260109,202601,10:35,635,zero_dte,PUT,0.15010064744146778,-0.38228693329725444,0.15010064744146778,-0.6,1.0937500523868962,1.0937500523868962,30,1,thr0.000_maxday3,202601
SPY,20260109,202601,11:05,665,zero_dte,PUT,0.276031326301683,-0.0948511001507849,0.276031326301683,0.5608108325802206,-0.6,-0.6,45,-1,thr0.000_maxday3,202601
SPY,20260112,202601,10:00,600,zero_dte,PUT,0.038593293771333775,0.02548074941846454,0.038593293771333775,-0.19444449963392818,-0.6,-0.6,74,-1,thr0.000_maxday3,202601
SPY,20260112,202601,10:35,635,zero_dte,PUT,0.4401067549766196,-0.42373079887983933,0.4401067549766196,0.75,-0.6,-0.6,39,-1,thr0.000_maxday3,202601
SPY,20260112,202601,11:05,665,zero_dte,CALL,0.06009840867316526,0.06009840867316526,-0.27503780820196955,0.40624994761310407,-0.6,0.40624994761310407,30,1,thr0.000_maxday3,202601
SPY,20260113,202601,10:10,610,zero_dte,PUT,0.013471732755642613,-0.2020143805651719,0.013471732755642613,-0.6,0.5075756371623386,0.5075756371623386,30,1,thr0.000_maxday3,202601
SPY,20260113,202601,10:40,640,zero_dte,PUT,0.10570701589484005,-0.22436792712999265,0.10570701589484005,0.30263152941442195,-0.6,-0.6,36,-1,thr0.000_maxday3,202601
SPY,20260113,202601,11:30,690,zero_dte,PUT,0.0858669084191635,-0.20187660403687932,0.0858669084191635,0.9705881979123121,-0.6,-0.6,30,-1,thr0.000_maxday3,202601
SPY,20260114,202601,10:00,600,zero_dte,PUT,0.4398777786243702,-0.30320663995200403,0.4398777786243702,0.4807693248199558,-0.6,-0.6,40,-1,thr0.000_maxday3,202601
SPY,20260114,202601,10:30,630,zero_dte,PUT,0.2792910345032746,-0.5247090849703907,0.2792910345032746,-0.6,0.5053191280246265,0.5053191280246265,30,1,thr0.000_maxday3,202601
SPY,20260114,202601,11:00,660,zero_dte,PUT,0.3092569341834079,-0.5040348858398679,0.3092569341834079,0.8138298533415029,-0.6,-0.6,30,-1,thr0.000_maxday3,202601
