feature,importance
ib_range_bps,12532.854405522346
oi_diff,6079.57590508461
dist_ib_high_bps,4375.174305438995
dist_ib_low_bps,4255.266191482544
iv_diff,3361.803386569023
minute,2446.993691921234
nearest_level_abs_bps,2111.118423104286
ret_30m_bps,1984.0855830907822
ret_15m_bps,1345.3757592439651
spread_pct_diff,1322.3478819131851
iv_diff_chg_5m,1300.6075743436813
volume_diff,1282.1999113559723
iv_diff_chg_15m,1204.5435891151428
iv_diff_chg_25m,1179.5642915964127
ret_5m_bps,1171.5064169168472
spread_pct_diff_chg_5m,1094.7815492153168
spread_pct_diff_chg_25m,1093.5711212158203
ret_1m_bps,1056.5547244548798
spread_pct_diff_chg_15m,1055.3024318218231
volume_diff_chg_15m,1054.7419917583466
volume_diff_chg_25m,1000.6039608716965
abs_delta_diff,894.5451679229736
abs_delta_diff_chg_5m,858.0282037258148
vega_diff_chg_5m,792.3289874792099
volume_diff_chg_5m,776.8432519435883
abs_delta_diff_chg_25m,764.2969007492065
abs_delta_diff_chg_15m,731.2105761766434
vega_diff,710.7620030641556
vega_diff_chg_15m,648.6296706199646
vega_diff_chg_25m,573.1153411865234
