ticker,date,month,time,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,_16,call_d35_opt_exit_minutes,put_d35_opt_exit_minutes,exit_minutes,known_minute,circuit_config,circuit_side_specific,circuit_mode,component,minute_x,source_variant,source_priority,candidate_id,signal_id,side,delta_target,actual_strike,contracts,entry_premium,actual_delta_abs,rule_exit_reason,rule_hold_minutes,rule_pnl_dollars,rule_return_on_risk,selected_profile,profile_score,level_config,minute_y,action_is_call,variant_event,variant_structural,score_margin,topk_pred_return,topk_mode,topk_selected_k,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,call_d80_opt_exit_minutes,put_d80_opt_exit_minutes,weekday,candidate_seq_in_day,tdvp_z_00,tdvp_z_01,tdvp_z_02,tdvp_z_03,tdvp_z_04,tdvp_z_05,tdvp_z_06,tdvp_z_07,tdvp_z_08,tdvp_z_09,tdvp_z_10,tdvp_z_11,tdvp_z_12,tdvp_z_13,tdvp_z_14,tdvp_z_15,tdvp_z_16,tdvp_z_17,tdvp_z_18,tdvp_z_19,tdvp_z_20,tdvp_z_21,tdvp_z_22,tdvp_z_23,tdvp_z_24,tdvp_z_25,tdvp_z_26,tdvp_z_27,tdvp_z_28,tdvp_z_29,tdvp_z_30,tdvp_z_31,tdvp_dz_h1_00,tdvp_dz_h1_01,tdvp_dz_h1_02,tdvp_dz_h1_03,tdvp_dz_h1_04,tdvp_dz_h1_05,tdvp_dz_h1_06,tdvp_dz_h1_07,tdvp_dz_h1_08,tdvp_dz_h1_09,tdvp_dz_h1_10,tdvp_dz_h1_11,tdvp_dz_h1_12,tdvp_dz_h1_13,tdvp_dz_h1_14,tdvp_dz_h1_15,tdvp_dz_h1_16,tdvp_dz_h1_17,tdvp_dz_h1_18,tdvp_dz_h1_19,tdvp_dz_h1_20,tdvp_dz_h1_21,tdvp_dz_h1_22,tdvp_dz_h1_23,tdvp_dz_h1_24,tdvp_dz_h1_25,tdvp_dz_h1_26,tdvp_dz_h1_27,tdvp_dz_h1_28,tdvp_dz_h1_29,tdvp_dz_h1_30,tdvp_dz_h1_31,tdvp_phys_00_minute,tdvp_phys_01_dte_days,tdvp_phys_02_spot,tdvp_phys_03_underlying_volume,tdvp_phys_04_dist_ib_high_bps,tdvp_phys_05_dist_ib_low_bps,tdvp_phys_06_dist_fib_127_up_bps,tdvp_phys_07_dist_fib_161_up_bps,tdvp_phys_08_dist_fib_200_up_bps,tdvp_phys_09_dist_fib_127_dn_bps,tdvp_phys_10_dist_fib_161_dn_bps,tdvp_phys_11_dist_fib_200_dn_bps,tdvp_phys_12_nearest_level_abs_bps,tdvp_phys_13_ib_range_bps,tdvp_phys_14_ret_1m_bps,tdvp_phys_15_ret_5m_bps,tdvp_phys_16_ret_15m_bps,tdvp_phys_17_ret_30m_bps,tdvp_phys_18_phys_d15_iv_skew_put_minus_call,tdvp_phys_19_phys_d15_iv_mean,tdvp_phys_20_phys_d15_volume_skew_call_minus_put,tdvp_phys_21_phys_d15_oi_skew_call_minus_put,tdvp_phys_22_phys_d15_mid_skew_call_minus_put,tdvp_phys_23_phys_d15_spread_mean,tdvp_phys_24_phys_d15_theta_skew_call_minus_put,tdvp_phys_25_phys_d15_vega_skew_call_minus_put,tdvp_phys_26_phys_d15_abs_delta_gap,tdvp_phys_27_phys_d15_liquidity_score,tdvp_phys_28_phys_d25_iv_skew_put_minus_call,tdvp_phys_29_phys_d25_iv_mean,tdvp_phys_30_phys_d25_volume_skew_call_minus_put,tdvp_phys_31_phys_d25_oi_skew_call_minus_put,tdvp_phys_32_phys_d25_mid_skew_call_minus_put,tdvp_phys_33_phys_d25_spread_mean,tdvp_phys_34_phys_d25_theta_skew_call_minus_put,tdvp_phys_35_phys_d25_vega_skew_call_minus_put,tdvp_phys_36_phys_d25_abs_delta_gap,tdvp_phys_37_phys_d25_liquidity_score,tdvp_phys_38_phys_d35_iv_skew_put_minus_call,tdvp_phys_39_phys_d35_iv_mean,tdvp_phys_40_phys_d35_volume_skew_call_minus_put,tdvp_phys_41_phys_d35_oi_skew_call_minus_put,tdvp_phys_42_phys_d35_mid_skew_call_minus_put,tdvp_phys_43_phys_d35_spread_mean,tdvp_phys_44_phys_d35_theta_skew_call_minus_put,tdvp_phys_45_phys_d35_vega_skew_call_minus_put,tdvp_phys_46_phys_d35_abs_delta_gap,tdvp_phys_47_phys_d35_liquidity_score,tdvp_phys_delta_h1_00_minute,tdvp_phys_delta_h1_01_dte_days,tdvp_phys_delta_h1_02_spot,tdvp_phys_delta_h1_03_underlying_volume,tdvp_phys_delta_h1_04_dist_ib_high_bps,tdvp_phys_delta_h1_05_dist_ib_low_bps,tdvp_phys_delta_h1_06_dist_fib_127_up_bps,tdvp_phys_delta_h1_07_dist_fib_161_up_bps,tdvp_phys_delta_h1_08_dist_fib_200_up_bps,tdvp_phys_delta_h1_09_dist_fib_127_dn_bps,tdvp_phys_delta_h1_10_dist_fib_161_dn_bps,tdvp_phys_delta_h1_11_dist_fib_200_dn_bps,tdvp_phys_delta_h1_12_nearest_level_abs_bps,tdvp_phys_delta_h1_13_ib_range_bps,tdvp_phys_delta_h1_14_ret_1m_bps,tdvp_phys_delta_h1_15_ret_5m_bps,tdvp_phys_delta_h1_16_ret_15m_bps,tdvp_phys_delta_h1_17_ret_30m_bps,tdvp_phys_delta_h1_18_phys_d15_iv_skew_put_minus_call,tdvp_phys_delta_h1_19_phys_d15_iv_mean,tdvp_phys_delta_h1_20_phys_d15_volume_skew_call_minus_put,tdvp_phys_delta_h1_21_phys_d15_oi_skew_call_minus_put,tdvp_phys_delta_h1_22_phys_d15_mid_skew_call_minus_put,tdvp_phys_delta_h1_23_phys_d15_spread_mean,tdvp_phys_delta_h1_24_phys_d15_theta_skew_call_minus_put,tdvp_phys_delta_h1_25_phys_d15_vega_skew_call_minus_put,tdvp_phys_delta_h1_26_phys_d15_abs_delta_gap,tdvp_phys_delta_h1_27_phys_d15_liquidity_score,tdvp_phys_delta_h1_28_phys_d25_iv_skew_put_minus_call,tdvp_phys_delta_h1_29_phys_d25_iv_mean,tdvp_phys_delta_h1_30_phys_d25_volume_skew_call_minus_put,tdvp_phys_delta_h1_31_phys_d25_oi_skew_call_minus_put,tdvp_phys_delta_h1_32_phys_d25_mid_skew_call_minus_put,tdvp_phys_delta_h1_33_phys_d25_spread_mean,tdvp_phys_delta_h1_34_phys_d25_theta_skew_call_minus_put,tdvp_phys_delta_h1_35_phys_d25_vega_skew_call_minus_put,tdvp_phys_delta_h1_36_phys_d25_abs_delta_gap,tdvp_phys_delta_h1_37_phys_d25_liquidity_score,tdvp_phys_delta_h1_38_phys_d35_iv_skew_put_minus_call,tdvp_phys_delta_h1_39_phys_d35_iv_mean,tdvp_phys_delta_h1_40_phys_d35_volume_skew_call_minus_put,tdvp_phys_delta_h1_41_phys_d35_oi_skew_call_minus_put,tdvp_phys_delta_h1_42_phys_d35_mid_skew_call_minus_put,tdvp_phys_delta_h1_43_phys_d35_spread_mean,tdvp_phys_delta_h1_44_phys_d35_theta_skew_call_minus_put,tdvp_phys_delta_h1_45_phys_d35_vega_skew_call_minus_put,tdvp_phys_delta_h1_46_phys_d35_abs_delta_gap,tdvp_phys_delta_h1_47_phys_d35_liquidity_score,tdvp_context_valid,tdvp_latent_velocity,tdvp_input_delta_norm,tdvp_motion_norm_h1,tdvp_pred_dispersion,tdvp_phys_transition_norm_h1,tdvp_lagged_pred_h1_err,expiry_mode_front_weekly,expiry_mode_zero_dte,action_CALL,action_PUT,source_variant_NA,source_variant_event,source_variant_ptdj_v1,source_variant_structural,source_variant_tdvp,_623,_624,_625,_626,_627,_628,_629,_630,_631,_632,_633,_634,_635,_636,_637,_638,_639,_640,_641,_642,_643,_644,_645,_646,_647,trade_meta_mode,trade_meta_threshold,trade_meta_score,underlying_ticker,trade_date,expiration,timestamp,nearest_level_name,future_close_ret_bps,future_max_up_bps,future_max_down_bps,spot_long_win,spot_short_win,spot_long_exit_minutes,spot_short_exit_minutes,spot_best_side,call_d15_opt_win,call_d15_opt_status,call_d15_opt_exit_ret,call_d15_opt_exit_minutes,call_d15_opt_max_ret,call_d15_opt_min_ret,put_d15_opt_win,put_d15_opt_status,put_d15_opt_exit_ret,put_d15_opt_exit_minutes,put_d15_opt_max_ret,put_d15_opt_min_ret,call_d25_opt_win,call_d25_opt_status,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d25_opt_max_ret,call_d25_opt_min_ret,put_d25_opt_win,put_d25_opt_status,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d25_opt_max_ret,put_d25_opt_min_ret,call_d35_opt_win,call_d35_opt_status,call_d35_opt_exit_ret,call_d35_opt_max_ret,call_d35_opt_min_ret,put_d35_opt_win,put_d35_opt_status,put_d35_opt_exit_ret,put_d35_opt_max_ret,put_d35_opt_min_ret,call_d50_opt_win,call_d50_opt_status,call_d50_opt_exit_ret,call_d50_opt_exit_minutes,call_d50_opt_max_ret,call_d50_opt_min_ret,put_d50_opt_win,put_d50_opt_status,put_d50_opt_exit_ret,put_d50_opt_exit_minutes,put_d50_opt_max_ret,put_d50_opt_min_ret,call_d65_opt_win,call_d65_opt_status,call_d65_opt_exit_ret,call_d65_opt_exit_minutes,call_d65_opt_max_ret,call_d65_opt_min_ret,put_d65_opt_win,put_d65_opt_status,put_d65_opt_exit_ret,put_d65_opt_exit_minutes,put_d65_opt_max_ret,put_d65_opt_min_ret,call_d80_opt_win,call_d80_opt_status,call_d80_opt_exit_ret,call_d80_opt_max_ret,call_d80_opt_min_ret,put_d80_opt_win,put_d80_opt_status,put_d80_opt_exit_ret,put_d80_opt_max_ret,put_d80_opt_min_ret,ticker_AAPL,ticker_AMZN,ticker_GOOGL,ticker_IWM,ticker_META,ticker_MSFT,ticker_NFLX,ticker_NVDA,ticker_PLTR,ticker_QQQ,ticker_SPXW,ticker_SPY,ticker_TSLA,nearest_level_name_fib_127_dn,nearest_level_name_fib_127_up,nearest_level_name_fib_161_dn,nearest_level_name_fib_161_up,nearest_level_name_fib_200_dn,nearest_level_name_fib_200_up,nearest_level_name_ib_high,nearest_level_name_ib_low,action_abs_delta,action_iv,action_mid_bps,action_spread_pct,action_theta_over_mid,action_vega,action_oi,action_volume,profile,profile_deploy_config,delta_bucket,label_mode,profile_expiry_modes,train_scope,regime_gate,regime_gate_lower,regime_gate_upper,dte_days,minute,spot,underlying_volume,dist_ib_high_bps,dist_ib_low_bps,dist_fib_127_up_bps,dist_fib_161_up_bps,dist_fib_200_up_bps,dist_fib_127_dn_bps,dist_fib_161_dn_bps,dist_fib_200_dn_bps,nearest_level_abs_bps,ib_range_bps,ret_1m_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,call_d15_available,call_d15_strike_bps,call_d15_abs_delta,call_d15_iv,call_d15_mid_bps,call_d15_spread_pct,call_d15_theta_over_mid,call_d15_vega,call_d15_oi,call_d15_volume,put_d15_available,put_d15_strike_bps,put_d15_abs_delta,put_d15_iv,put_d15_mid_bps,put_d15_spread_pct,put_d15_theta_over_mid,put_d15_vega,put_d15_oi,put_d15_volume,call_d25_available,call_d25_strike_bps,call_d25_abs_delta,call_d25_iv,call_d25_mid_bps,call_d25_spread_pct,call_d25_theta_over_mid,call_d25_vega,call_d25_oi,call_d25_volume,put_d25_available,put_d25_strike_bps,put_d25_abs_delta,put_d25_iv,put_d25_mid_bps,put_d25_spread_pct,put_d25_theta_over_mid,put_d25_vega,put_d25_oi,put_d25_volume,call_d35_available,call_d35_strike_bps,call_d35_abs_delta,call_d35_iv,call_d35_mid_bps,call_d35_spread_pct,call_d35_theta_over_mid,call_d35_vega,call_d35_oi,call_d35_volume,put_d35_available,put_d35_strike_bps,put_d35_abs_delta,put_d35_iv,put_d35_mid_bps,put_d35_spread_pct,put_d35_theta_over_mid,put_d35_vega,put_d35_oi,put_d35_volume,call_d50_available,call_d50_strike_bps,call_d50_abs_delta,call_d50_iv,call_d50_mid_bps,call_d50_spread_pct,call_d50_theta_over_mid,call_d50_vega,call_d50_oi,call_d50_volume,put_d50_available,put_d50_strike_bps,put_d50_abs_delta,put_d50_iv,put_d50_mid_bps,put_d50_spread_pct,put_d50_theta_over_mid,put_d50_vega,put_d50_oi,put_d50_volume,call_d65_available,call_d65_strike_bps,call_d65_abs_delta,call_d65_iv,call_d65_mid_bps,call_d65_spread_pct,call_d65_theta_over_mid,call_d65_vega,call_d65_oi,call_d65_volume,put_d65_available,put_d65_strike_bps,put_d65_abs_delta,put_d65_iv,put_d65_mid_bps,put_d65_spread_pct,put_d65_theta_over_mid,put_d65_vega,put_d65_oi,put_d65_volume,call_d80_available,call_d80_strike_bps,call_d80_abs_delta,call_d80_iv,call_d80_mid_bps,call_d80_spread_pct,call_d80_theta_over_mid,call_d80_vega,call_d80_oi,call_d80_volume,put_d80_available,put_d80_strike_bps,put_d80_abs_delta,put_d80_iv,put_d80_mid_bps,put_d80_spread_pct,put_d80_theta_over_mid,put_d80_vega,put_d80_oi,put_d80_volume,phys_d15_iv_skew_put_minus_call,phys_d15_iv_mean,phys_d15_volume_skew_call_minus_put,phys_d15_oi_skew_call_minus_put,phys_d15_mid_skew_call_minus_put,phys_d15_spread_mean,phys_d15_theta_skew_call_minus_put,phys_d15_vega_skew_call_minus_put,phys_d15_abs_delta_gap,phys_d15_liquidity_score,phys_d25_iv_skew_put_minus_call,phys_d25_iv_mean,phys_d25_volume_skew_call_minus_put,phys_d25_oi_skew_call_minus_put,phys_d25_mid_skew_call_minus_put,phys_d25_spread_mean,phys_d25_theta_skew_call_minus_put,phys_d25_vega_skew_call_minus_put,phys_d25_abs_delta_gap,phys_d25_liquidity_score,phys_d35_iv_skew_put_minus_call,phys_d35_iv_mean,phys_d35_volume_skew_call_minus_put,phys_d35_oi_skew_call_minus_put,phys_d35_mid_skew_call_minus_put,phys_d35_spread_mean,phys_d35_theta_skew_call_minus_put,phys_d35_vega_skew_call_minus_put,phys_d35_abs_delta_gap,phys_d35_liquidity_score,phys_d50_iv_skew_put_minus_call,phys_d50_iv_mean,phys_d50_volume_skew_call_minus_put,phys_d50_oi_skew_call_minus_put,phys_d50_mid_skew_call_minus_put,phys_d50_spread_mean,phys_d50_theta_skew_call_minus_put,phys_d50_vega_skew_call_minus_put,phys_d50_abs_delta_gap,phys_d50_liquidity_score,phys_d65_iv_skew_put_minus_call,phys_d65_iv_mean,phys_d65_volume_skew_call_minus_put,phys_d65_oi_skew_call_minus_put,phys_d65_mid_skew_call_minus_put,phys_d65_spread_mean,phys_d65_theta_skew_call_minus_put,phys_d65_vega_skew_call_minus_put,phys_d65_abs_delta_gap,phys_d65_liquidity_score,phys_d80_iv_skew_put_minus_call,phys_d80_iv_mean,phys_d80_volume_skew_call_minus_put,phys_d80_oi_skew_call_minus_put,phys_d80_mid_skew_call_minus_put,phys_d80_spread_mean,phys_d80_theta_skew_call_minus_put,phys_d80_vega_skew_call_minus_put,phys_d80_abs_delta_gap,phys_d80_liquidity_score,phys_total_volume_skew_call_minus_put,phys_total_oi_skew_call_minus_put,phys_total_option_volume_log,phys_total_option_oi_log,phys_call_iv_slope_low_to_high,phys_put_iv_slope_low_to_high,phys_call_mid_slope_low_to_high,phys_put_mid_slope_low_to_high,phys_fib_up_min_abs_bps,phys_fib_up_mean_signed_bps,phys_fib_dn_min_abs_bps,phys_fib_dn_mean_signed_bps,phys_fib_any_min_abs_bps,phys_ib_edge_min_abs_bps,phys_ib_balance,phys_nearest_level_vs_ib_range,phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,phys_abs_ret_1m_bps,phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,phys_abs_ret_5m_bps,phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,phys_abs_ret_15m_bps,phys_abs_ret_30m_bps,phys_event_seq_in_day,phys_event_frac_in_day,phys_minutes_since_first_event,phys_spot_ret_from_first_event_bps,phys_same_day_event_count,ctx_spx_spot,ctx_spx_ret_1m_bps,ctx_spx_ret_1m_bps_minus_self,ctx_spx_ret_5m_bps,ctx_spx_ret_5m_bps_minus_self,ctx_spx_ret_15m_bps,ctx_spx_ret_15m_bps_minus_self,ctx_spx_ret_30m_bps,ctx_spx_ret_30m_bps_minus_self,ctx_spx_ib_range_bps,ctx_spx_nearest_level_abs_bps,ctx_spx_phys_d35_iv_skew_put_minus_call,ctx_spx_phys_total_volume_skew_call_minus_put,ctx_spx_phys_total_oi_skew_call_minus_put,ctx_spy_spot,ctx_spy_ret_1m_bps,ctx_spy_ret_1m_bps_minus_self,ctx_spy_ret_5m_bps,ctx_spy_ret_5m_bps_minus_self,ctx_spy_ret_15m_bps,ctx_spy_ret_15m_bps_minus_self,ctx_spy_ret_30m_bps,ctx_spy_ret_30m_bps_minus_self,ctx_spy_ib_range_bps,ctx_spy_nearest_level_abs_bps,ctx_spy_phys_d35_iv_skew_put_minus_call,ctx_spy_phys_total_volume_skew_call_minus_put,ctx_spy_phys_total_oi_skew_call_minus_put,ctx_qqq_spot,ctx_qqq_ret_1m_bps,ctx_qqq_ret_1m_bps_minus_self,ctx_qqq_ret_5m_bps,ctx_qqq_ret_5m_bps_minus_self,ctx_qqq_ret_15m_bps,ctx_qqq_ret_15m_bps_minus_self,ctx_qqq_ret_30m_bps,ctx_qqq_ret_30m_bps_minus_self,ctx_qqq_ib_range_bps,ctx_qqq_nearest_level_abs_bps,ctx_qqq_phys_d35_iv_skew_put_minus_call,ctx_qqq_phys_total_volume_skew_call_minus_put,ctx_qqq_phys_total_oi_skew_call_minus_put,ctx_spy_qqq_ret_5m_spread,ctx_spx_spy_ret_5m_spread,ptdj_z_00,ptdj_dz_h1_00,ptdj_z_01,ptdj_dz_h1_01,ptdj_z_02,ptdj_dz_h1_02,ptdj_z_03,ptdj_dz_h1_03,ptdj_z_04,ptdj_dz_h1_04,ptdj_z_05,ptdj_dz_h1_05,ptdj_z_06,ptdj_dz_h1_06,ptdj_z_07,ptdj_dz_h1_07,ptdj_z_08,ptdj_dz_h1_08,ptdj_z_09,ptdj_dz_h1_09,ptdj_z_10,ptdj_dz_h1_10,ptdj_z_11,ptdj_dz_h1_11,ptdj_z_12,ptdj_dz_h1_12,ptdj_z_13,ptdj_dz_h1_13,ptdj_z_14,ptdj_dz_h1_14,ptdj_z_15,ptdj_dz_h1_15,ptdj_z_16,ptdj_dz_h1_16,ptdj_z_17,ptdj_dz_h1_17,ptdj_z_18,ptdj_dz_h1_18,ptdj_z_19,ptdj_dz_h1_19,ptdj_z_20,ptdj_dz_h1_20,ptdj_z_21,ptdj_dz_h1_21,ptdj_z_22,ptdj_dz_h1_22,ptdj_z_23,ptdj_dz_h1_23,ptdj_phys_00_minute,ptdj_phys_delta_h1_00_minute,ptdj_phys_01_dte_days,ptdj_phys_delta_h1_01_dte_days,ptdj_phys_02_spot,ptdj_phys_delta_h1_02_spot,ptdj_phys_03_underlying_volume,ptdj_phys_delta_h1_03_underlying_volume,ptdj_phys_04_dist_ib_high_bps,ptdj_phys_delta_h1_04_dist_ib_high_bps,ptdj_phys_05_dist_ib_low_bps,ptdj_phys_delta_h1_05_dist_ib_low_bps,ptdj_phys_06_dist_fib_127_up_bps,ptdj_phys_delta_h1_06_dist_fib_127_up_bps,ptdj_phys_07_dist_fib_161_up_bps,ptdj_phys_delta_h1_07_dist_fib_161_up_bps,ptdj_phys_08_dist_fib_200_up_bps,ptdj_phys_delta_h1_08_dist_fib_200_up_bps,ptdj_phys_09_dist_fib_127_dn_bps,ptdj_phys_delta_h1_09_dist_fib_127_dn_bps,ptdj_phys_10_dist_fib_161_dn_bps,ptdj_phys_delta_h1_10_dist_fib_161_dn_bps,ptdj_phys_11_dist_fib_200_dn_bps,ptdj_phys_delta_h1_11_dist_fib_200_dn_bps,ptdj_phys_12_nearest_level_abs_bps,ptdj_phys_delta_h1_12_nearest_level_abs_bps,ptdj_phys_13_ib_range_bps,ptdj_phys_delta_h1_13_ib_range_bps,ptdj_phys_14_ret_1m_bps,ptdj_phys_delta_h1_14_ret_1m_bps,ptdj_phys_15_ret_5m_bps,ptdj_phys_delta_h1_15_ret_5m_bps,ptdj_phys_16_ret_15m_bps,ptdj_phys_delta_h1_16_ret_15m_bps,ptdj_phys_17_ret_30m_bps,ptdj_phys_delta_h1_17_ret_30m_bps,ptdj_phys_18_phys_d15_iv_skew_put_minus_call,ptdj_phys_delta_h1_18_phys_d15_iv_skew_put_minus_call,ptdj_phys_19_phys_d15_iv_mean,ptdj_phys_delta_h1_19_phys_d15_iv_mean,ptdj_phys_20_phys_d15_volume_skew_call_minus_put,ptdj_phys_delta_h1_20_phys_d15_volume_skew_call_minus_put,ptdj_phys_21_phys_d15_oi_skew_call_minus_put,ptdj_phys_delta_h1_21_phys_d15_oi_skew_call_minus_put,ptdj_phys_22_phys_d15_mid_skew_call_minus_put,ptdj_phys_delta_h1_22_phys_d15_mid_skew_call_minus_put,ptdj_phys_23_phys_d15_spread_mean,ptdj_phys_delta_h1_23_phys_d15_spread_mean,ptdj_phys_24_phys_d15_theta_skew_call_minus_put,ptdj_phys_delta_h1_24_phys_d15_theta_skew_call_minus_put,ptdj_phys_25_phys_d15_vega_skew_call_minus_put,ptdj_phys_delta_h1_25_phys_d15_vega_skew_call_minus_put,ptdj_phys_26_phys_d15_abs_delta_gap,ptdj_phys_delta_h1_26_phys_d15_abs_delta_gap,ptdj_phys_27_phys_d15_liquidity_score,ptdj_phys_delta_h1_27_phys_d15_liquidity_score,ptdj_phys_28_phys_d25_iv_skew_put_minus_call,ptdj_phys_delta_h1_28_phys_d25_iv_skew_put_minus_call,ptdj_phys_29_phys_d25_iv_mean,ptdj_phys_delta_h1_29_phys_d25_iv_mean,ptdj_phys_30_phys_d25_volume_skew_call_minus_put,ptdj_phys_delta_h1_30_phys_d25_volume_skew_call_minus_put,ptdj_phys_31_phys_d25_oi_skew_call_minus_put,ptdj_phys_delta_h1_31_phys_d25_oi_skew_call_minus_put,ptdj_context_valid,ptdj_latent_velocity,ptdj_input_delta_norm,ptdj_motion_norm_h1,ptdj_pred_dispersion,ptdj_phys_transition_norm_h1,ptdj_lagged_pred_h1_err,variant_current,variant_profile_regime,variant_tdvp_only,variant_wide_zdte,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months,variant_base,variant_tdvp,source_stream,source_file,_source_order,_orig_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,nested_primary,nested_fallback,nested_mode,nested_select_months,variant,variant_path,variant_kind,selection_final_score,selection_val_score,selection_history_score,selected_variant,_21,variant_d65,variant_fw35,variant_wide,_427,variant_balanced
SPY,20260102,202601,11:15,zero_dte,PUT,0.510722520977881,0.3086188215081412,0.510722520977881,-0.3,0.5,0.5,thr0.461_maxday2,202601,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wincls,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_spy_mixed_delta35_wincls_min18_2025h2_2026jun\event_option_gate_trades.csv,384.0,,0.0,2.0,0.0,19.0,False,primary,wincls,current,SELECTED,"202510,202511,202512",,,,,,,,,,,,,
