ticker,date,month,time,minute_x,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_variant,source_priority,candidate_id,signal_id,side,delta_target,actual_strike,contracts,entry_premium,actual_delta_abs,rule_exit_reason,rule_hold_minutes,rule_pnl_dollars,rule_return_on_risk,selected_profile,profile_score,level_config,dte_days,minute_y,spot,underlying_volume,dist_ib_high_bps,dist_ib_low_bps,dist_fib_127_up_bps,dist_fib_161_up_bps,dist_fib_200_up_bps,dist_fib_127_dn_bps,dist_fib_161_dn_bps,dist_fib_200_dn_bps,nearest_level_abs_bps,ib_range_bps,ret_1m_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,call_d15_available,call_d15_strike_bps,call_d15_abs_delta,call_d15_iv,call_d15_mid_bps,call_d15_spread_pct,call_d15_theta_over_mid,call_d15_vega,call_d15_oi,call_d15_volume,put_d15_available,put_d15_strike_bps,put_d15_abs_delta,put_d15_iv,put_d15_mid_bps,put_d15_spread_pct,put_d15_theta_over_mid,put_d15_vega,put_d15_oi,put_d15_volume,call_d25_available,call_d25_strike_bps,call_d25_abs_delta,call_d25_iv,call_d25_mid_bps,call_d25_spread_pct,call_d25_theta_over_mid,call_d25_vega,call_d25_oi,call_d25_volume,put_d25_available,put_d25_strike_bps,put_d25_abs_delta,put_d25_iv,put_d25_mid_bps,put_d25_spread_pct,put_d25_theta_over_mid,put_d25_vega,put_d25_oi,put_d25_volume,call_d35_available,call_d35_strike_bps,call_d35_abs_delta,call_d35_iv,call_d35_mid_bps,call_d35_spread_pct,call_d35_theta_over_mid,call_d35_vega,call_d35_oi,call_d35_volume,put_d35_available,put_d35_strike_bps,put_d35_abs_delta,put_d35_iv,put_d35_mid_bps,put_d35_spread_pct,put_d35_theta_over_mid,put_d35_vega,put_d35_oi,put_d35_volume,call_d50_available,call_d50_strike_bps,call_d50_abs_delta,call_d50_iv,call_d50_mid_bps,call_d50_spread_pct,call_d50_theta_over_mid,call_d50_vega,call_d50_oi,call_d50_volume,put_d50_available,put_d50_strike_bps,put_d50_abs_delta,put_d50_iv,put_d50_mid_bps,put_d50_spread_pct,put_d50_theta_over_mid,put_d50_vega,put_d50_oi,put_d50_volume,call_d65_available,call_d65_strike_bps,call_d65_abs_delta,call_d65_iv,call_d65_mid_bps,call_d65_spread_pct,call_d65_theta_over_mid,call_d65_vega,call_d65_oi,call_d65_volume,put_d65_available,put_d65_strike_bps,put_d65_abs_delta,put_d65_iv,put_d65_mid_bps,put_d65_spread_pct,put_d65_theta_over_mid,put_d65_vega,put_d65_oi,put_d65_volume,call_d80_available,call_d80_strike_bps,call_d80_abs_delta,call_d80_iv,call_d80_mid_bps,call_d80_spread_pct,call_d80_theta_over_mid,call_d80_vega,call_d80_oi,call_d80_volume,put_d80_available,put_d80_strike_bps,put_d80_abs_delta,put_d80_iv,put_d80_mid_bps,put_d80_spread_pct,put_d80_theta_over_mid,put_d80_vega,put_d80_oi,put_d80_volume,phys_d15_iv_skew_put_minus_call,phys_d15_iv_mean,phys_d15_volume_skew_call_minus_put,phys_d15_oi_skew_call_minus_put,phys_d15_mid_skew_call_minus_put,phys_d15_spread_mean,phys_d15_theta_skew_call_minus_put,phys_d15_vega_skew_call_minus_put,phys_d15_abs_delta_gap,phys_d15_liquidity_score,phys_d25_iv_skew_put_minus_call,phys_d25_iv_mean,phys_d25_volume_skew_call_minus_put,phys_d25_oi_skew_call_minus_put,phys_d25_mid_skew_call_minus_put,phys_d25_spread_mean,phys_d25_theta_skew_call_minus_put,phys_d25_vega_skew_call_minus_put,phys_d25_abs_delta_gap,phys_d25_liquidity_score,phys_d35_iv_skew_put_minus_call,phys_d35_iv_mean,phys_d35_volume_skew_call_minus_put,phys_d35_oi_skew_call_minus_put,phys_d35_mid_skew_call_minus_put,phys_d35_spread_mean,phys_d35_theta_skew_call_minus_put,phys_d35_vega_skew_call_minus_put,phys_d35_abs_delta_gap,phys_d35_liquidity_score,phys_d50_iv_skew_put_minus_call,phys_d50_iv_mean,phys_d50_volume_skew_call_minus_put,phys_d50_oi_skew_call_minus_put,phys_d50_mid_skew_call_minus_put,phys_d50_spread_mean,phys_d50_theta_skew_call_minus_put,phys_d50_vega_skew_call_minus_put,phys_d50_abs_delta_gap,phys_d50_liquidity_score,phys_d65_iv_skew_put_minus_call,phys_d65_iv_mean,phys_d65_volume_skew_call_minus_put,phys_d65_oi_skew_call_minus_put,phys_d65_mid_skew_call_minus_put,phys_d65_spread_mean,phys_d65_theta_skew_call_minus_put,phys_d65_vega_skew_call_minus_put,phys_d65_abs_delta_gap,phys_d65_liquidity_score,phys_d80_iv_skew_put_minus_call,phys_d80_iv_mean,phys_d80_volume_skew_call_minus_put,phys_d80_oi_skew_call_minus_put,phys_d80_mid_skew_call_minus_put,phys_d80_spread_mean,phys_d80_theta_skew_call_minus_put,phys_d80_vega_skew_call_minus_put,phys_d80_abs_delta_gap,phys_d80_liquidity_score,phys_total_volume_skew_call_minus_put,phys_total_oi_skew_call_minus_put,phys_total_option_volume_log,phys_total_option_oi_log,phys_call_iv_slope_low_to_high,phys_put_iv_slope_low_to_high,phys_call_mid_slope_low_to_high,phys_put_mid_slope_low_to_high,phys_fib_up_min_abs_bps,phys_fib_up_mean_signed_bps,phys_fib_dn_min_abs_bps,phys_fib_dn_mean_signed_bps,phys_fib_any_min_abs_bps,phys_ib_edge_min_abs_bps,phys_ib_balance,phys_nearest_level_vs_ib_range,phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,phys_abs_ret_1m_bps,phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,phys_abs_ret_5m_bps,phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,phys_abs_ret_15m_bps,phys_abs_ret_30m_bps,phys_event_seq_in_day,phys_event_frac_in_day,phys_minutes_since_first_event,phys_spot_ret_from_first_event_bps,phys_same_day_event_count,ctx_spx_spot,ctx_spx_ret_1m_bps,ctx_spx_ret_1m_bps_minus_self,ctx_spx_ret_5m_bps,ctx_spx_ret_5m_bps_minus_self,ctx_spx_ret_15m_bps,ctx_spx_ret_15m_bps_minus_self,ctx_spx_ret_30m_bps,ctx_spx_ret_30m_bps_minus_self,ctx_spx_ib_range_bps,ctx_spx_nearest_level_abs_bps,ctx_spx_phys_d35_iv_skew_put_minus_call,ctx_spx_phys_total_volume_skew_call_minus_put,ctx_spx_phys_total_oi_skew_call_minus_put,ctx_spy_spot,ctx_spy_ret_1m_bps,ctx_spy_ret_1m_bps_minus_self,ctx_spy_ret_5m_bps,ctx_spy_ret_5m_bps_minus_self,ctx_spy_ret_15m_bps,ctx_spy_ret_15m_bps_minus_self,ctx_spy_ret_30m_bps,ctx_spy_ret_30m_bps_minus_self,ctx_spy_ib_range_bps,ctx_spy_nearest_level_abs_bps,ctx_spy_phys_d35_iv_skew_put_minus_call,ctx_spy_phys_total_volume_skew_call_minus_put,ctx_spy_phys_total_oi_skew_call_minus_put,ctx_qqq_spot,ctx_qqq_ret_1m_bps,ctx_qqq_ret_1m_bps_minus_self,ctx_qqq_ret_5m_bps,ctx_qqq_ret_5m_bps_minus_self,ctx_qqq_ret_15m_bps,ctx_qqq_ret_15m_bps_minus_self,ctx_qqq_ret_30m_bps,ctx_qqq_ret_30m_bps_minus_self,ctx_qqq_ib_range_bps,ctx_qqq_nearest_level_abs_bps,ctx_qqq_phys_d35_iv_skew_put_minus_call,ctx_qqq_phys_total_volume_skew_call_minus_put,ctx_qqq_phys_total_oi_skew_call_minus_put,ctx_spy_qqq_ret_5m_spread,ctx_spx_spy_ret_5m_spread,ptdj_z_00,ptdj_dz_h1_00,ptdj_z_01,ptdj_dz_h1_01,ptdj_z_02,ptdj_dz_h1_02,ptdj_z_03,ptdj_dz_h1_03,ptdj_z_04,ptdj_dz_h1_04,ptdj_z_05,ptdj_dz_h1_05,ptdj_z_06,ptdj_dz_h1_06,ptdj_z_07,ptdj_dz_h1_07,ptdj_z_08,ptdj_dz_h1_08,ptdj_z_09,ptdj_dz_h1_09,ptdj_z_10,ptdj_dz_h1_10,ptdj_z_11,ptdj_dz_h1_11,ptdj_z_12,ptdj_dz_h1_12,ptdj_z_13,ptdj_dz_h1_13,ptdj_z_14,ptdj_dz_h1_14,ptdj_z_15,ptdj_dz_h1_15,ptdj_z_16,ptdj_dz_h1_16,ptdj_z_17,ptdj_dz_h1_17,ptdj_z_18,ptdj_dz_h1_18,ptdj_z_19,ptdj_dz_h1_19,ptdj_z_20,ptdj_dz_h1_20,ptdj_z_21,ptdj_dz_h1_21,ptdj_z_22,ptdj_dz_h1_22,ptdj_z_23,ptdj_dz_h1_23,ptdj_phys_00_minute,ptdj_phys_delta_h1_00_minute,ptdj_phys_01_dte_days,ptdj_phys_delta_h1_01_dte_days,ptdj_phys_02_spot,ptdj_phys_delta_h1_02_spot,ptdj_phys_03_underlying_volume,ptdj_phys_delta_h1_03_underlying_volume,ptdj_phys_04_dist_ib_high_bps,ptdj_phys_delta_h1_04_dist_ib_high_bps,ptdj_phys_05_dist_ib_low_bps,ptdj_phys_delta_h1_05_dist_ib_low_bps,ptdj_phys_06_dist_fib_127_up_bps,ptdj_phys_delta_h1_06_dist_fib_127_up_bps,ptdj_phys_07_dist_fib_161_up_bps,ptdj_phys_delta_h1_07_dist_fib_161_up_bps,ptdj_phys_08_dist_fib_200_up_bps,ptdj_phys_delta_h1_08_dist_fib_200_up_bps,ptdj_phys_09_dist_fib_127_dn_bps,ptdj_phys_delta_h1_09_dist_fib_127_dn_bps,ptdj_phys_10_dist_fib_161_dn_bps,ptdj_phys_delta_h1_10_dist_fib_161_dn_bps,ptdj_phys_11_dist_fib_200_dn_bps,ptdj_phys_delta_h1_11_dist_fib_200_dn_bps,ptdj_phys_12_nearest_level_abs_bps,ptdj_phys_delta_h1_12_nearest_level_abs_bps,ptdj_phys_13_ib_range_bps,ptdj_phys_delta_h1_13_ib_range_bps,ptdj_phys_14_ret_1m_bps,ptdj_phys_delta_h1_14_ret_1m_bps,ptdj_phys_15_ret_5m_bps,ptdj_phys_delta_h1_15_ret_5m_bps,ptdj_phys_16_ret_15m_bps,ptdj_phys_delta_h1_16_ret_15m_bps,ptdj_phys_17_ret_30m_bps,ptdj_phys_delta_h1_17_ret_30m_bps,ptdj_phys_18_phys_d15_iv_skew_put_minus_call,ptdj_phys_delta_h1_18_phys_d15_iv_skew_put_minus_call,ptdj_phys_19_phys_d15_iv_mean,ptdj_phys_delta_h1_19_phys_d15_iv_mean,ptdj_phys_20_phys_d15_volume_skew_call_minus_put,ptdj_phys_delta_h1_20_phys_d15_volume_skew_call_minus_put,ptdj_phys_21_phys_d15_oi_skew_call_minus_put,ptdj_phys_delta_h1_21_phys_d15_oi_skew_call_minus_put,ptdj_phys_22_phys_d15_mid_skew_call_minus_put,ptdj_phys_delta_h1_22_phys_d15_mid_skew_call_minus_put,ptdj_phys_23_phys_d15_spread_mean,ptdj_phys_delta_h1_23_phys_d15_spread_mean,ptdj_phys_24_phys_d15_theta_skew_call_minus_put,ptdj_phys_delta_h1_24_phys_d15_theta_skew_call_minus_put,ptdj_phys_25_phys_d15_vega_skew_call_minus_put,ptdj_phys_delta_h1_25_phys_d15_vega_skew_call_minus_put,ptdj_phys_26_phys_d15_abs_delta_gap,ptdj_phys_delta_h1_26_phys_d15_abs_delta_gap,ptdj_phys_27_phys_d15_liquidity_score,ptdj_phys_delta_h1_27_phys_d15_liquidity_score,ptdj_phys_28_phys_d25_iv_skew_put_minus_call,ptdj_phys_delta_h1_28_phys_d25_iv_skew_put_minus_call,ptdj_phys_29_phys_d25_iv_mean,ptdj_phys_delta_h1_29_phys_d25_iv_mean,ptdj_phys_30_phys_d25_volume_skew_call_minus_put,ptdj_phys_delta_h1_30_phys_d25_volume_skew_call_minus_put,ptdj_phys_31_phys_d25_oi_skew_call_minus_put,ptdj_phys_delta_h1_31_phys_d25_oi_skew_call_minus_put,ptdj_context_valid,ptdj_latent_velocity,ptdj_input_delta_norm,ptdj_motion_norm_h1,ptdj_pred_dispersion,ptdj_phys_transition_norm_h1,ptdj_lagged_pred_h1_err,action_is_call,variant_event,variant_structural,score_margin,topk_mode,topk_selected_k,topk_pred_return,entry_minute,_orig_order,call_d35_opt_exit_minutes,put_d35_opt_exit_minutes,exit_minutes,known_minute,circuit_config,circuit_side_specific,circuit_mode,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months
SPY,20260601,202606,10:45,645,front_weekly,PUT,0.591557944007305,0.3976729904469853,0.591557944007305,0.5,-0.3,-0.3,thr0.535_maxday2,202606,event,0,,,,,,,,,,,,,,,,4.0,645.0,755.7100219726562,60.0,-13.496691408581784,12.96848626339523,-20.695219735359306,-29.85217120986344,-39.96186908055879,20.167014590172748,29.32396606467689,39.43366393537224,12.96848626339523,26.465177671977013,-1.190339001926333,0.926463962489521,-3.96803996102868,-3.042311135900144,1.0,136.16304836719496,0.1433999985456466,0.1127000004053115,8.931997622036993,0.0148148004246676,-0.3800000017660635,18.38870048522949,1235.0,6.0,1.0,-168.18649486053937,0.1509999930858612,0.1589999943971634,13.563403241398715,0.0097560884837659,-0.3388292693819481,19.03339958190918,3538.0,0.0,1.0,96.46528185923044,0.2407000064849853,0.1186000034213066,18.06248388732012,0.0073260002881982,-0.2737728866551096,25.30120086669922,1517.0,5.0,1.0,-102.02355068059666,0.2439000010490417,0.1463000029325485,22.95854181973376,0.0057636832166032,-0.2440922178321292,25.48209953308105,3941.0,5.0,1.0,56.7675153512659,0.3531000018119812,0.1242000013589859,31.692051587248383,0.0041753611879556,-0.1965344367749543,30.19359970092773,9914.0,9.0,1.0,-49.09319533664358,0.3526000082492828,0.1368999928236007,35.33101320165572,0.0074906293464509,-0.1734456828022165,30.17919921875,1741.0,1.0,1.0,3.837160007311713,0.507099986076355,0.1325999945402145,57.76025039528563,0.0022908939342107,-0.1253837296498272,32.4109001159668,2832.0,2.0,1.0,3.837160007311713,0.4927000105381012,0.128600001335144,54.38593872775896,0.0048661755321157,-0.111070560937441,32.4109001159668,2827.0,4.0,1.0,-49.09319533664358,0.6424999833106995,0.1420000046491623,91.90032858256956,0.0129589167193424,-0.0803455771773993,30.324800491333008,2760.0,0.0,1.0,56.7675153512659,0.6503999829292297,0.1212000027298927,81.8435611934141,0.0210186120684903,-0.061859339204688,30.08289909362793,1168.0,2.0,1.0,-141.7213171885623,0.805400013923645,0.1615999937057495,166.00282795704223,0.018333961007378,-0.0388840174676339,22.373300552368164,3488.0,0.0,1.0,109.69787069521786,0.7976999878883362,0.1147999987006187,118.167022343643,0.026875673338898,-0.0280963036684742,22.90060043334961,109.0,0.0,0.0462999939918518,0.1358499974012375,0.9999999998333332,-0.4825057615754279,-0.2058823333388017,0.0122854444542167,-0.0411707323841154,-0.0172277636879226,-0.0075999945402145,10.416849955954088,0.0276999995112419,0.1324500031769275,0.0,-0.4441187248075404,-0.1193548393270034,0.0065448417524007,-0.0296806688229803,-0.0035621683694086,-0.0031999945640563,11.002916174580127,0.0126999914646148,0.1305499970912933,0.79999999992,0.701244101244041,-0.0542941691164723,0.0058329952672032,-0.0230887539727377,0.0002385259990456,0.0004999935626983,11.761471620673412,-0.0039999932050704,0.1305999979376793,-0.3333333332777777,0.0008835483300934,0.0300885094168858,0.0035785347331632,-0.0143131687123862,0.0,0.0143999755382537,10.587089320252542,-0.0208000019192695,0.1316000036895275,-0.9999999995,0.4052953156821778,0.0578827111679395,0.0169887643939163,-0.0184862379727112,0.0040044795508368,-0.0078999996185302,9.37475250822657,-0.0467999950051307,0.1381999962031841,0.0,0.9393939393936782,0.1683352599250587,0.022604817173138,-0.0107877137991597,-0.0116468841758553,0.0077000260353088,8.188133414510478,0.294117647050173,0.2401482748788069,3.555348061489413,10.465129857127469,0.0488999933004379,-0.0441999956965446,157.07083033500524,104.6036191022443,20.695219735359306,-30.16975334192718,20.167014590172748,29.641548196740622,20.167014590172748,12.96848626339523,-0.0199584960929959,0.4900207519346093,-2.1168029644158537,1.190339001926333,4.894503923518201,0.926463962489521,-0.9257288251285356,3.96803996102868,3.042311135900144,1.0,0.0526315789473684,15.0,-3.9688274364077705,20.0,7574.27978515625,-1.3465071449958457,-0.1561681430695127,0.8581120992268154,-0.0683518632627055,-4.44744377337547,-0.4794038123467903,-3.062471913646281,-0.0201607777461365,30.20798246532954,14.800680113137304,0.0192999988794326,0.3333333332222222,0.1503952569169812,755.7100219726562,-1.190339001926333,0.0,0.926463962489521,0.0,-3.96803996102868,0.0,-3.042311135900144,0.0,26.465177671977013,12.96848626339523,0.0126999914646148,0.294117647050173,0.2401482748788069,738.97998046875,-0.9472610158323124,0.2430779860940202,-0.2709002875511679,-1.197364250040689,2.02974128605371,5.99778124708239,21.97020653914583,25.012517675045977,55.34609770779111,15.155960199044424,0.0185000002384185,0.0,0.3546511627906807,1.197364250040689,-0.0683518632627055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1938849535603197,TOPK_REGRESSOR,35,0.0384057778643101,645,465,178.0,130.0,130.0,775.0,streakoff_daylossoff_lossesoff,True,SELECTED,topk,research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000\intraday_circuit_trades.csv,SELECTED,topk,"202604,202605"
SPY,20260601,202606,15:15,915,front_weekly,PUT,0.5433083009789216,0.2963747008568284,0.5433083009789216,-0.1553610609449546,0.1757321420252431,0.1757321420252431,thr0.535_maxday2,202606,event,0,,,,,,,,,,,,,,,,4.0,915.0,759.489990234375,60.0,36.34030469280147,62.67376564312696,29.177603314313167,20.06622582550045,10.00684374247598,69.83646702161526,78.94784451042797,89.00722659345244,10.00684374247598,26.333460950325485,0.3945995951304404,-1.7114462974665567,1.1846960418782082,-3.554010842624633,1.0,112.0490049249878,0.1652999967336654,0.1048000007867813,9.677547087596206,0.013605428936911,-0.3678911325644577,19.83720016479492,1062.0,10.0,1.0,-151.28560457826734,0.1525000035762787,0.1457999944686889,12.245059436077144,0.0215053556695649,-0.3535483766354665,18.81789970397949,3941.0,0.0,1.0,85.71554397466264,0.2395000010728836,0.1089999973773956,16.06341155640173,0.0163934266045032,-0.2893442433933138,24.78660011291504,1235.0,10.0,1.0,-85.45195220245438,0.2581999897956848,0.1325999945402145,21.922605738875063,0.0060060004158363,-0.2430630752474827,25.801000595092773,2359.0,0.0,1.0,46.21535254917264,0.36489999294281,0.1150999963283538,30.08597869625983,0.0043763635051788,-0.1993873085875712,29.999099731445312,1517.0,0.0,1.0,-45.9517607769655,0.3510000109672546,0.1256999969482422,31.46848721688396,0.0083681924889771,-0.1818828423124526,29.59469985961914,2827.0,0.0,1.0,6.715161123684865,0.492900013923645,0.1220000013709068,49.63857364022809,0.0053050347553578,-0.1376127381545491,31.83609962463379,9914.0,3.0,1.0,6.715161123684865,0.5076000094413757,0.1168000027537345,50.62607748410735,0.0026007778150545,-0.1098829711990659,31.83530044555664,1168.0,12.0,1.0,-45.9517607769655,0.6427000164985657,0.1316000074148178,83.41123806242689,0.0110496755173965,-0.0843093911402979,29.77899932861328,2832.0,0.0,1.0,46.21535254917264,0.6407999992370605,0.1102000027894973,70.77117630399974,0.020465052405069,-0.0668093049248983,29.83429908752441,54.0,0.0,1.0,-124.95214362794216,0.7989000082015991,0.1482000052928924,146.21654217781773,0.0063035252929585,-0.0424403426477528,22.412500381469727,7690.0,470.0,1.0,98.88227444982522,0.8101000189781189,0.1019999980926513,106.45301639396168,0.0309214593469931,-0.0262213972166157,21.64900016784668,136.0,0.0,0.0409999936819076,0.1252999976277351,0.9999999999,-0.5754547271635867,-0.1171171113065988,0.0175553923032379,-0.0143427559289912,0.0263691069030829,0.0127999931573867,10.915888144385171,0.0235999971628189,0.120799995958805,0.9999999999,-0.3127434613243426,-0.1542460778863391,0.0111997135101698,-0.046281168145831,-0.0200523540938976,-0.0186999887228012,10.585194542953518,0.0106000006198883,0.120399996638298,0.0,-0.3015653775321589,-0.0224599222833392,0.006372277997078,-0.0175044662751186,0.0067859387150072,0.0138999819755554,8.376781037699493,-0.0051999986171722,0.1194000020623207,-0.59999999996,0.789207724237431,-0.0098489730208589,0.0039529062852062,-0.0277297669554831,1.2551617779016678e-05,-0.0146999955177307,12.085756404015434,-0.0214000046253204,0.1209000051021575,0.0,0.9625779625776292,0.081981215628814,0.0157573639612327,-0.0175000862153995,-0.0009276413213068,0.0019000172615051,7.967973179662935,-0.046200007200241,0.1251000016927719,0.9999999999978724,0.9652440582671908,0.1573736306362465,0.0186124923199758,-0.0162189454311371,0.0173280574671114,-0.0112000107765197,15.120192667821255,0.9524752475228664,0.3962861666906465,6.226536669287466,10.455531892118072,0.0434000045061111,-0.0437999963760376,136.53899509022153,94.20795695788456,10.00684374247598,19.75022429409653,69.83646702161526,79.26384604183188,10.00684374247598,36.34030469280147,0.9999999999899004,0.3800048827980695,2.106045892596997,0.3945995951304404,-2.896142339344765,1.7114462974665567,4.738706884502841,1.1846960418782082,3.554010842624633,19.0,1.0,285.0,45.9252601146692,20.0,7611.93017578125,0.1315027466763929,-0.2630968484540474,-2.245917730275826,-0.5344714328092692,0.6306031786751376,-0.5540928632030706,-3.729388731000816,-0.1753778883761825,30.0585667043401,4.6763044724522365,0.0179999992251396,0.999999999875,0.6698408186469109,759.489990234375,0.3945995951304404,0.0,-1.7114462974665567,0.0,1.1846960418782082,0.0,-3.554010842624633,0.0,26.333460950325485,10.00684374247598,0.0106000006198883,0.9524752475228664,0.3962861666906465,744.02001953125,-1.612534131015808,-2.0071337261462485,-4.432808027269308,-2.7213617298027515,3.3612540628835674,2.1765580210053592,-2.553075553896056,1.0009352887285772,54.97117971219745,2.283834715993996,0.0185000002384185,0.7297297297100074,0.3067718155323056,2.7213617298027515,-0.5344714328092692,0.6068338,-0.037086844,-0.2927356,0.018779576,-0.1160341,-0.022249408,0.22643495,0.024834484,0.49965551,-0.028348297,-0.0017827712,0.03694266,-0.05123996,0.011066362,-0.6593721,-0.010476112,-0.5197794,0.03335297,0.11731766,0.016727284,0.7556872,0.0021434426,0.60984236,0.015224874,1.0974363,-0.014059901,-1.143124,0.0076993704,0.74523526,-0.023833156,-1.4006965,0.0018911362,-1.3699783,0.009378672,-0.30685136,-0.0040150285,-0.72354794,0.0011067986,-1.0082579,0.04278457,1.368423,0.002416253,0.22740497,0.013505623,-0.619189,0.0042176247,-1.2168349,-0.015412688,0.1585309,0.0050293356,-0.014280379,-0.021107256,0.8907329,-0.04106927,0.027054807,-0.0025954358,0.26817876,0.02963999,0.19060314,-0.0033583492,0.10755365,0.017646827,0.37042895,-0.009259492,0.20074758,0.0101591945,-0.04832315,0.022816107,-0.06338938,-0.013953976,-0.104272485,-0.0011658967,-0.21038133,-0.008942291,-0.5361519,-0.008369446,-0.09593309,0.017848805,-0.037877746,0.005054079,-0.040150538,0.0038744956,0.09488483,-0.0006935522,0.34824508,0.0026539564,-0.32548463,-0.0062479973,-0.12038862,0.023191914,-0.22762665,-0.008477598,-0.42425638,0.012292445,-0.24455062,0.022491843,-0.41187307,0.013991773,-0.08086908,-0.009552702,-0.14572963,-0.02547133,-0.028027527,0.0028234422,0.34833527,-0.0035895705,-0.5724109,0.011269808,-0.16241704,0.014104605,-0.11170742,-0.015503362,1.0,0.23588045,14.596127,0.1003846,0.14897518,0.087272264,0.2708264,0.0,1.0,0.0,0.2469336001220932,TOPK_REGRESSOR,35,-0.0359385173088511,915,470,44.0,44.0,44.0,959.0,streakoff_daylossoff_lossesoff,True,SELECTED,topk,research_papers\JEPA\results\event_option_spy_topk_intraday_side_circuit_m19_2025h2hist_v2_2025h2_2026janjun_risk5000\intraday_circuit_trades.csv,SELECTED,topk,"202604,202605"
