mode,outer_month,ticker,arm,model_family,train_date_min,train_date_max,inner_months,outer_rows,status,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,policy_candidates,scheduler_rejections,abstention_rate,positive_month,gate_pass
frozen_outer,202401,SPXW,E0,lightgbm_hurdle_expected_utility_v1,20220103,20230929,"202310,202311,202312",808,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,SPXW,E0,direct_huber_executable_return_v1,20220103,20230929,"202310,202311,202312",808,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,SPXW,E1,lightgbm_hurdle_expected_utility_v1,20220103,20230929,"202310,202311,202312",808,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,SPXW,E1,direct_huber_executable_return_v1,20220103,20230929,"202310,202311,202312",808,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,QQQ,E0,lightgbm_hurdle_expected_utility_v1,20220103,20230929,"202310,202311,202312",725,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,QQQ,E0,direct_huber_executable_return_v1,20220103,20230929,"202310,202311,202312",725,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,QQQ,E1,lightgbm_hurdle_expected_utility_v1,20220103,20230929,"202310,202311,202312",725,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,QQQ,E1,direct_huber_executable_return_v1,20220103,20230929,"202310,202311,202312",725,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,SPY,E0,lightgbm_hurdle_expected_utility_v1,20220103,20230929,"202310,202311,202312",807,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,SPY,E0,direct_huber_executable_return_v1,20220103,20230929,"202310,202311,202312",807,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,SPY,E1,lightgbm_hurdle_expected_utility_v1,20220103,20230929,"202310,202311,202312",807,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202401,SPY,E1,direct_huber_executable_return_v1,20220103,20230929,"202310,202311,202312",807,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPXW,E0,lightgbm_hurdle_expected_utility_v1,20220103,20231031,"202311,202312,202401",769,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPXW,E0,direct_huber_executable_return_v1,20220103,20231031,"202311,202312,202401",769,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPXW,E1,lightgbm_hurdle_expected_utility_v1,20220103,20231031,"202311,202312,202401",769,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPXW,E1,direct_huber_executable_return_v1,20220103,20231031,"202311,202312,202401",769,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,QQQ,E0,lightgbm_hurdle_expected_utility_v1,20220103,20231031,"202311,202312,202401",708,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,QQQ,E0,direct_huber_executable_return_v1,20220103,20231031,"202311,202312,202401",708,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,QQQ,E1,lightgbm_hurdle_expected_utility_v1,20220103,20231031,"202311,202312,202401",708,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,QQQ,E1,direct_huber_executable_return_v1,20220103,20231031,"202311,202312,202401",708,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPY,E0,lightgbm_hurdle_expected_utility_v1,20220103,20231031,"202311,202312,202401",786,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPY,E0,direct_huber_executable_return_v1,20220103,20231031,"202311,202312,202401",786,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPY,E1,lightgbm_hurdle_expected_utility_v1,20220103,20231031,"202311,202312,202401",786,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202402,SPY,E1,direct_huber_executable_return_v1,20220103,20231031,"202311,202312,202401",786,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
frozen_outer,202403,SPXW,E0,lightgbm_hurdle_expected_utility_v1,20220103,20231130,"202312,202401,202402",763,TRADE_OUTER,17,0.5882352941176471,1.404103884825551,1.7607071169479922,30.0,150.0,1.8903846237943167,0.6470588235294118,0.35294117647058826,64,47,0.9161205766710354,True,False
frozen_outer,202403,SPXW,E0,direct_huber_executable_return_v1,20220103,20231130,"202312,202401,202402",763,ABSTAIN_OUTER,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1.0,False,False
