feature,importance
ib_range_bps,8553.137462854385
oi_diff,4672.257675886154
iv_diff,3577.3231163024902
dist_ib_high_bps,3238.603742837906
dist_ib_low_bps,3085.8922358751297
minute,2906.2396223545074
ret_30m_bps,1872.6564102172852
nearest_level_abs_bps,1763.6727219820023
ret_5m_bps,1633.094265460968
ret_15m_bps,1516.3825577497482
volume_diff,1393.8141030073166
volume_diff_chg_15m,1383.1293730735779
iv_diff_chg_25m,1334.42200756073
ret_1m_bps,1269.38833796978
iv_diff_chg_5m,1244.4238607883453
spread_pct_diff_chg_25m,1194.147412776947
volume_diff_chg_25m,1177.8014005422592
spread_pct_diff_chg_5m,1117.9451019763947
abs_delta_diff,1089.6937596797943
abs_delta_diff_chg_5m,1089.0138014554977
iv_diff_chg_15m,1081.2457211017609
spread_pct_diff,1047.1999907493591
vega_diff,1046.8583060503006
spread_pct_diff_chg_15m,1043.6615320444107
volume_diff_chg_5m,1005.7928116321564
abs_delta_diff_chg_25m,901.4744619131088
vega_diff_chg_5m,864.8796480894089
abs_delta_diff_chg_15m,783.5779050588608
vega_diff_chg_25m,763.0279116630554
vega_diff_chg_15m,705.8300697803497
