feature,importance
ib_range_bps,15013.903155565262
oi_diff,7332.720795869827
dist_ib_high_bps,4224.366873383522
iv_diff,3935.3327243328094
dist_ib_low_bps,3914.0524467229843
minute,3152.263316631317
ret_30m_bps,2017.7317898273468
nearest_level_abs_bps,1832.8948292732239
iv_diff_chg_25m,1326.247458577156
ret_5m_bps,1248.005010843277
ret_15m_bps,1217.3325595855713
abs_delta_diff,1071.0208687782288
volume_diff_chg_5m,1048.7438908815384
iv_diff_chg_15m,1044.151708483696
volume_diff,1039.9271183013916
ret_1m_bps,1037.2259875535965
spread_pct_diff_chg_15m,1022.3086898326874
spread_pct_diff,1004.9581806659698
volume_diff_chg_15m,944.7347697019577
spread_pct_diff_chg_25m,942.1088658571243
iv_diff_chg_5m,922.2532609701157
volume_diff_chg_25m,921.9711499214172
spread_pct_diff_chg_5m,821.2766395807266
abs_delta_diff_chg_25m,788.4912791252136
vega_diff_chg_5m,787.3615798950195
abs_delta_diff_chg_5m,756.9419300556183
vega_diff,738.1823899745941
abs_delta_diff_chg_15m,726.25639128685
vega_diff_chg_15m,677.0712614059448
vega_diff_chg_25m,626.9851515293121
