month,ticker,direction,config_id,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,positive_month,gate_pass
202301,SPXW,D0_K1,S40_T50D40,60,0.3333333333333333,0.404861101194074,-11.937791799767817,30.0,180.0,14.390152697650176,0.18333333333333332,0.8166666666666667,False,False
202301,QQQ,D0_K1,S40_T50D40,36,0.3888888888888889,0.9709221285187422,-0.2693123738915937,30.0,158.0,3.9771378996158746,0.2777777777777778,0.7222222222222222,False,False
202301,SPY,D0_K1,S40_T50D40,19,0.3157894736842105,0.3263561394741004,-4.049551267885819,30.0,180.0,4.3768240010697514,0.3157894736842105,0.6842105263157895,False,False
202302,SPXW,D0_K1,S40_T50D40,50,0.3,0.5098310927648368,-8.278993107008779,30.0,180.0,10.06030530573886,0.2,0.8,False,False
202302,QQQ,D0_K1,S40_T50D40,31,0.3225806451612903,0.6493337341359415,-3.334469191414345,30.0,180.0,3.9094249285469234,0.1935483870967742,0.8064516129032258,False,False
202302,SPY,D0_K1,S40_T50D40,19,0.42105263157894735,1.1847903105103461,0.8543546277354813,30.0,180.0,1.508712144784246,0.2631578947368421,0.7368421052631579,True,False
202303,SPXW,D0_K1,S40_T50D40,58,0.3275862068965517,0.4962891450272083,-9.637893096131084,30.0,151.0,9.637893096131085,0.3275862068965517,0.6724137931034483,False,False
202303,QQQ,D0_K1,S40_T50D40,45,0.35555555555555557,0.8096105252559481,-2.7516733007650904,30.0,156.0,6.131605735892205,0.28888888888888886,0.7111111111111111,False,False
202303,SPY,D0_K1,S40_T50D40,23,0.391304347826087,0.5247238579974809,-2.938749240356323,30.0,151.0,4.114607910223336,0.30434782608695654,0.6956521739130435,False,False
202304,SPXW,D0_K1,S40_T50D40,66,0.30303030303030304,0.4916545349711374,-11.622670377948115,30.0,167.0,12.172253024858906,0.2878787878787879,0.7121212121212122,False,False
202304,QQQ,D0_K1,S40_T50D40,37,0.35135135135135137,1.1706212879906552,1.7873122647991946,30.0,123.0,2.445367412834773,0.2972972972972973,0.7027027027027027,True,False
202304,SPY,D0_K1,S40_T50D40,19,0.3157894736842105,0.2597415507824691,-4.1581578941138275,30.0,180.0,4.1581578941138275,0.10526315789473684,0.8947368421052632,False,False
202305,SPXW,D0_K1,S40_T50D40,59,0.3050847457627119,0.8144214805256678,-3.523351982826877,30.0,180.0,7.958419818601271,0.3220338983050847,0.6779661016949152,False,False
202305,QQQ,D0_K1,S40_T50D40,43,0.4186046511627907,0.7205010609376278,-3.27540318664721,30.0,180.0,4.96323061219088,0.37209302325581395,0.627906976744186,False,False
202305,SPY,D0_K1,S40_T50D40,22,0.09090909090909091,0.1408655155254656,-6.747749003715084,30.0,163.0,7.185748222837402,0.3181818181818182,0.6818181818181818,False,False
202306,SPXW,D0_K1,S40_T50D40,68,0.3382352941176471,1.00127416699691,0.028184051743863403,30.0,169.0,6.163620345530279,0.27941176470588236,0.7205882352941176,True,False
202306,QQQ,D0_K1,S40_T50D40,38,0.5526315789473685,1.7002190095691787,5.957997065551068,30.0,170.0,1.5423430370367424,0.18421052631578946,0.8157894736842105,True,True
202306,SPY,D0_K1,S40_T50D40,20,0.35,0.7483206912779027,-1.492917919132778,30.0,169.0,3.9338321092195754,0.1,0.9,False,False
202307,SPXW,D0_K1,S40_T50D40,57,0.3684210526315789,0.7171487485259253,-4.737578719156482,30.0,180.0,6.678574574716976,0.21052631578947367,0.7894736842105263,False,False
202307,QQQ,D0_K1,S40_T50D40,32,0.375,0.5927918736922787,-4.299151027757687,30.0,180.0,4.299151027757687,0.40625,0.59375,False,False
202307,SPY,D0_K1,S40_T50D40,19,0.631578947368421,2.9924146298895242,5.73522816327305,30.0,180.0,1.2479709349610966,0.2631578947368421,0.7368421052631579,True,True
202308,SPXW,D0_K1,S40_T50D40,75,0.29333333333333333,0.7233032059820389,-6.876965730250183,30.0,108.0,9.320512109292649,0.24,0.76,False,False
202308,QQQ,D0_K1,S40_T50D40,45,0.4444444444444444,0.6189305052243279,-4.383496492080373,30.0,175.0,5.568784066517839,0.24444444444444444,0.7555555555555555,False,False
202308,SPY,D0_K1,S40_T50D40,22,0.5454545454545454,1.2821220942898979,1.2793235738793118,30.0,125.0,1.467632887695279,0.2727272727272727,0.7272727272727273,True,False
202309,SPXW,D0_K1,S40_T50D40,70,0.35714285714285715,0.9999724445099738,-0.0005705255149863753,30.0,137.0,4.532440591867878,0.34285714285714286,0.6571428571428571,False,False
202309,QQQ,D0_K1,S40_T50D40,39,0.2564102564102564,0.5310217592012367,-5.9297777879145315,30.0,180.0,9.567494356684929,0.2564102564102564,0.7435897435897436,False,False
202309,SPY,D0_K1,S40_T50D40,20,0.2,0.4470990916983817,-4.1109881039837655,30.0,137.0,6.130680663595731,0.3,0.7,False,False
202310,SPXW,D0_K1,S40_T50D40,70,0.38571428571428573,1.223710950225793,4.741564566278884,30.0,93.0,9.478093957136032,0.3,0.7,True,False
202310,QQQ,D0_K1,S40_T50D40,43,0.37209302325581395,1.1647595987139099,2.0203248485098575,30.0,141.0,4.1264008640774374,0.27906976744186046,0.7209302325581395,True,False
202310,SPY,D0_K1,S40_T50D40,22,0.36363636363636365,0.9139509298564177,-0.5381886591174774,30.0,153.0,4.66887357564181,0.3181818181818182,0.6818181818181818,False,False
202311,SPXW,D0_K1,S40_T50D40,65,0.4,1.1031609337492527,2.0081068782838094,30.0,97.0,3.659543332388632,0.3076923076923077,0.6923076923076923,True,False
202311,QQQ,D0_K1,S40_T50D40,37,0.3783783783783784,0.8584623871545726,-1.416406045708119,30.0,151.0,3.1951873924859804,0.40540540540540543,0.5945945945945946,False,False
202311,SPY,D0_K1,S40_T50D40,19,0.47368421052631576,1.1581436765546973,0.6815035114601877,30.0,161.0,1.9089272275899463,0.15789473684210525,0.8421052631578947,True,False
202312,SPXW,D0_K1,S40_T50D40,58,0.25862068965517243,0.37344924062005613,-13.879833912959777,30.0,143.0,13.879833912959779,0.25862068965517243,0.7413793103448276,False,False
202312,QQQ,D0_K1,S40_T50D40,31,0.0967741935483871,0.4359286121719998,-6.518369328398583,30.0,180.0,8.59380857665708,0.3548387096774194,0.6451612903225806,False,False
202312,SPY,D0_K1,S40_T50D40,20,0.4,1.0709504478034333,0.4016842339375385,30.0,180.0,1.6634215446961007,0.3,0.7,True,False
