feature,importance
ib_range_bps,10748.831951618195
oi_diff,8993.958029866219
dist_ib_high_bps,4361.361433148384
dist_ib_low_bps,3969.3668001890182
minute,2617.7605839967728
iv_diff,2409.1848945617676
nearest_level_abs_bps,1671.2350586652756
ret_30m_bps,1647.9888526201248
abs_delta_diff,1205.7882912158966
volume_diff,1182.0456104278564
ret_15m_bps,1057.0143904685974
ret_1m_bps,1051.57361805439
iv_diff_chg_15m,1025.9357085227966
vega_diff,1004.2723716497421
iv_diff_chg_25m,989.6296327114105
volume_diff_chg_5m,970.3395117521286
spread_pct_diff_chg_5m,952.6927305459976
spread_pct_diff,934.9647983312607
iv_diff_chg_5m,914.6471508741379
volume_diff_chg_15m,910.6398487091064
ret_5m_bps,900.2667391300201
spread_pct_diff_chg_15m,821.6383413076401
vega_diff_chg_5m,786.7399203777313
vega_diff_chg_25m,689.3904589414597
volume_diff_chg_25m,684.6313804388046
abs_delta_diff_chg_15m,651.2219601869583
vega_diff_chg_15m,627.5464507341385
abs_delta_diff_chg_5m,588.8857395648956
abs_delta_diff_chg_25m,588.7185099124908
spread_pct_diff_chg_25m,582.0775187015533
