feature,importance
ib_range_bps,12513.620111107826
oi_diff,7791.241044998169
dist_ib_high_bps,4258.318442821503
dist_ib_low_bps,3841.756160736084
iv_diff,2935.0876449346542
minute,2598.107918739319
nearest_level_abs_bps,1587.8903156518936
ret_30m_bps,1568.2793176174164
vega_diff,1211.9247609376907
ret_5m_bps,1103.5350015163422
volume_diff,1066.8498672246933
spread_pct_diff,1055.4284007549286
abs_delta_diff,1039.7686245441437
ret_15m_bps,985.9434589147568
ret_1m_bps,964.7517100572586
iv_diff_chg_15m,919.2535619735718
volume_diff_chg_15m,889.8562790155411
iv_diff_chg_5m,876.4040381908417
spread_pct_diff_chg_15m,864.1229605674744
iv_diff_chg_25m,849.8416724205017
volume_diff_chg_5m,795.0689706802368
spread_pct_diff_chg_5m,654.4660003185272
vega_diff_chg_15m,650.0547417402267
spread_pct_diff_chg_25m,642.2836393117905
volume_diff_chg_25m,612.4509220123291
vega_diff_chg_5m,605.1590692996979
vega_diff_chg_25m,594.1060308218002
abs_delta_diff_chg_15m,573.3080896139145
abs_delta_diff_chg_5m,532.3773884773254
abs_delta_diff_chg_25m,417.9113701581955
