ticker,date,trade_date,month,test_month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,nearest_level_abs_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,ctx_spx_ret_5m_bps,ctx_qqq_ret_5m_bps,exit_status,exit_minutes,event_delta_bucket,wf_train_month_max,wf_val_months,wf_feature_count
QQQ,20260102,20260102,202601,202601,11:40,700,zero_dte,PUT,0.41389396702431636,-0.04862393130836576,0.41389396702431636,-0.6,0.6730769936149668,0.6730769936149668,6.224179235657301,-6.685907188619389,1.3059749999921877,3.5920030553437954,-2.5856082406228165,-6.685907188619389,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,11:45,705,zero_dte,PUT,0.379687149088026,-0.3133587681142242,0.379687149088026,-0.6,0.6249999720603232,0.6249999720603232,3.124484951440725,-3.100663081730959,-2.7740535845555137,-9.621413408125168,-4.6610061566232375,-3.100663081730959,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,11:50,710,zero_dte,PUT,0.3114349204273355,-0.26985542187101047,0.3114349204273355,-0.6,0.25,0.25,6.022494141111808,-9.141473645405407,-18.917026368872047,5.068636117824266,-6.329875599528911,-9.141473645405407,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,11:55,715,zero_dte,PUT,0.19259560592357394,-0.1079301723465717,0.19259560592357394,0.5320513290766447,-0.6,-0.6,15.514135210860879,-9.476938419347158,-21.70464157211338,-20.401501144048375,-6.78742759565365,-9.476938419347158,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:00,720,zero_dte,PUT,0.41765989327303105,-0.20183578733418722,0.41765989327303105,0.4451219485601734,-0.6,-0.6,8.312104509373539,7.196049270128402,-11.42709114323237,-14.197974791473333,8.12357148682219,7.196049270128402,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:05,725,zero_dte,PUT,0.453710152373607,-0.22300660635785038,0.453710152373607,0.3477011242258077,-0.6,-0.6,3.5713572849812474,4.739054738625015,2.4502617801047677,-16.471399755437766,2.2966918852862506,4.739054738625015,-1,100,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:10,730,zero_dte,PUT,0.4123765486266228,-0.21489243765261523,0.4123765486266228,0.38529405494874913,0.27564115496077246,0.27564115496077246,3.7349285274380692,-0.1635101725760979,11.774808876465759,-9.955389496272282,-0.02927324179391455,-0.1635101725760979,1,99,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:15,735,zero_dte,PUT,0.4904587323345381,-0.17450746006366147,0.4904587323345381,-0.6,0.648550648269621,0.648550648269621,12.905924995807133,16.66235783729597,21.245448721951554,9.794080210827616,14.28609779690282,16.66235783729597,1,33,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:20,740,zero_dte,PUT,0.34071385163569445,-0.20953068573103645,0.34071385163569445,-0.6,0.5000000886973908,0.5000000886973908,4.919017097912496,-7.990838605067552,8.494552867972516,10.946896035901599,-1.4751246851096855,-7.990838605067552,1,31,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:25,745,zero_dte,PUT,0.3815500039541797,-0.14061221921562075,0.3815500039541797,-0.6,0.75,0.75,7.854406336311331,2.93769662469634,11.598444753546655,23.38691057703457,0.4970099538903483,2.93769662469634,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:30,750,zero_dte,PUT,0.4252549581485399,-0.2748808942300452,0.4252549581485399,-0.6,1.2090163357762118,1.2090163357762118,13.393997569024744,5.547020911174094,0.48872717427705936,21.735214219038568,8.060858375531499,5.547020911174094,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:35,755,zero_dte,PUT,0.38950278621233636,-0.29118586546972997,0.38950278621233636,-0.6,0.6249999720603232,0.6249999720603232,5.407870609807835,-7.990448090156033,0.48911802059237175,8.984086372454403,-8.054365865276525,-7.990448090156033,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:40,760,zero_dte,PUT,0.3157220557602967,-0.182296346139984,0.3157220557602967,-0.6,0.45454546378171146,0.45454546378171146,1.6551179846940112,-3.753373852770636,-6.200314576834121,5.390938776104193,-4.074280827756072,-3.753373852770636,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:45,765,zero_dte,PUT,0.3172357977898658,-0.18781677339714453,0.3172357977898658,-0.6,0.75,0.75,5.897671787128126,4.245057397960217,-7.500749477754587,-7.01238888548783,3.2720237263439422,4.245057397960217,1,31,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:50,770,zero_dte,PUT,0.42300396782955185,-0.04426274872808326,0.42300396782955185,-0.6,0.31701024339586703,0.31701024339586703,15.023280958164412,-20.889569757736037,-20.40050331866827,-19.912383123456003,-16.10803744646283,-20.889569757736037,1,60,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,12:55,775,zero_dte,PUT,0.44680095632461564,-0.21808701975114764,0.44680095632461564,-0.6,0.4027777915751487,0.4027777915751487,7.00448291310747,8.01318522315908,-8.653539540816046,-14.848488650914815,6.7431644304316585,8.01318522315908,1,54,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:00,780,zero_dte,PUT,0.289993397356978,-0.21567541488404593,0.289993397356978,-0.6,0.4318182126057051,0.4318182126057051,9.129791178253459,-2.123369672974995,-15.013755719929245,-22.503243755646054,-2.2512031517418762,-2.123369672974995,1,49,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:05,785,zero_dte,PUT,0.36410113643388303,-0.06262653403544328,0.36410113643388303,-0.6,0.4500001106943421,0.4500001106943421,9.784835606621792,-0.6544041047096272,5.233324629425606,-15.177854934890211,-2.69005817893353,-0.6544041047096272,1,44,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:10,790,zero_dte,PUT,0.19714074341367338,-0.27521885269731916,0.19714074341367338,-0.6,0.33666674296061205,0.33666674296061205,11.912324188520245,-2.1249572639170378,-4.902001851889715,-13.55129942602007,-2.150197623942418,-2.1249572639170378,1,39,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:15,795,zero_dte,PUT,0.25868857749043134,-0.11113888365663104,0.25868857749043134,0.6576923923379603,-0.6,-0.6,19.28361926650748,-7.357107911201144,-10.134285517907626,-25.1328258691208,-4.709881243708525,-7.357107911201144,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:20,800,zero_dte,PUT,0.3230092551887467,-0.112368096374794,0.3230092551887467,-0.6,1.326271268630367,1.326271268630367,7.6582509970962755,11.616472083519902,2.1249572639159275,7.3593939524596585,8.94184328885439,11.616472083519902,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:25,805,zero_dte,PUT,0.13234696298267276,-0.1737873114262943,0.13234696298267276,-0.6,1.3706896976965375,1.3706896976965375,7.3308572180315625,0.3271539471771945,4.5781108228126755,-0.3261352198513645,-1.9741155962127444,0.3271539471771945,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:30,810,zero_dte,PUT,0.22190469108602232,-0.24307590177815444,0.22190469108602232,0.40789474509759627,1.0186566314391365,1.0186566314391365,13.221228804632386,-5.882594074378966,6.054385819855845,-4.086035385505449,-3.626948592234669,-5.882594074378966,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:35,815,zero_dte,PUT,0.17580054075442425,-0.2527953101898942,0.17580054075442425,0.44565211757595,0.9214285811599421,0.9214285811599421,13.712905817771261,-0.4910037043837079,-6.046363499354612,-3.922691061840622,-0.21931033970412628,-0.4910037043837079,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:40,820,zero_dte,PUT,0.05587324079086872,-0.10486875162331405,0.05587324079086872,0.3382353405226468,1.1250000232830648,1.1250000232830648,13.712905817771261,0.0,-6.373308941214351,-1.7981158898661143,-0.3807653898690866,0.0,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:45,825,zero_dte,PUT,0.029440928092467653,-0.12906904539450514,0.029440928092467653,1.2499999627470975,2.0543477246801904,2.0543477246801904,7.3308572180315625,6.377373438328782,5.886056602548706,11.944006068165258,4.404330231750908,6.377373438328782,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:50,830,zero_dte,PUT,0.13105271480859879,-0.14726785789045754,0.13105271480859879,3.0657894901951925,-0.6,-0.6,13.668303783145104,-25.002520898019796,-18.641092500957246,-24.676184918183132,-17.111127281379535,-25.002520898019796,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260102,20260102,202601,202601,13:55,835,zero_dte,PUT,-0.03490120990892327,-0.17176536741870152,-0.03490120990892327,4.33823516521487,-0.6,-0.6,14.486025711011258,0.8189082003906556,-17.82371083491774,-24.185660174569357,,0.8189082003906556,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,10:30,630,zero_dte,CALL,-0.26737858622554556,-0.26737858622554556,-0.32365103204701196,-0.6,-0.6,-0.6,3.2260033392137095,10.817865946566307,15.508238671684271,29.44138189171941,9.644829285320178,10.817865946566307,-1,88,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,10:35,635,zero_dte,PUT,-0.2379804716706709,-0.2656607721510422,-0.2379804716706709,-0.6,-0.6,-0.6,5.8077138610869286,-2.5802120085682834,5.8120746121015365,11.306201997438592,-1.6347701625485378,-2.5802120085682834,-1,73,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,10:40,640,zero_dte,PUT,-0.03716065603102098,-0.40971460289822664,-0.03716065603102098,-0.6,-0.6,-0.6,5.647118413820443,0.1605048082997662,8.395499681042029,13.569503030015362,-1.6060674727813584,0.1605048082997662,-1,68,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,10:45,645,zero_dte,PUT,-0.06046562770029783,-0.39707300348094593,-0.06046562770029783,0.4486301056684179,-0.6,-0.6,11.94573028326377,-6.291096695012488,-8.709323021673931,6.7854090240015985,0.04310860230116731,-6.291096695012488,-1,61,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,10:50,650,zero_dte,PUT,-0.10723655805793572,-0.2781785529851297,-0.10723655805793572,0.8106060003993512,-0.6,-0.6,13.077342860515765,-1.1301346614078778,-7.260134672396612,-1.452279704735604,-0.7526305497762564,-1.1301346614078778,-1,56,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,10:55,655,zero_dte,PUT,-0.0631746465136443,-0.4097991107230464,-0.0631746465136443,0.29999998882412937,-0.6,-0.6,9.199156266271396,3.8746222686714127,-3.5487732804551086,4.843747028093759,1.5343510889298528,3.8746222686714127,-1,53,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:00,660,zero_dte,PUT,-0.08552028831088765,-0.2935224851144326,-0.08552028831088765,0.5878378334839558,-0.6,-0.6,10.653617249835795,-1.4529131055518452,1.2907379306392741,-7.4197092363914585,-3.1254692532045603,-1.4529131055518452,-1,48,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:05,665,zero_dte,PUT,-0.1310626694632237,-0.3707282298632643,-0.1310626694632237,-0.6,0.28125006402842834,0.28125006402842834,4.517184549535388,6.133662011973406,8.556293275401305,1.2899466188587283,0.4919752892695861,6.133662011973406,1,84,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:10,670,zero_dte,PUT,-0.19765563706857897,-0.2156344886010468,-0.19765563706857897,-0.6,0.25980391240220757,0.25980391240220757,1.9344066896230692,6.452839480743933,11.135717056451888,7.582991962482577,5.326642798557657,6.452839480743933,1,72,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:15,675,zero_dte,PUT,-0.05510964425267433,-0.30984621565631515,-0.05510964425267433,-0.6,0.3863635575475788,0.3863635575475788,2.4195535362641167,-4.352907016730301,8.232071919698214,9.523872395087452,-1.3599161980781815,-4.352907016730301,1,70,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:20,680,zero_dte,PUT,-0.2504324220753849,-0.27682071491710997,-0.2504324220753849,-0.6,0.28999996185302734,0.28999996185302734,0.32280195244005305,2.0966839024594286,4.194247205977497,12.754129202294795,1.0421554346207174,2.0966839024594286,1,62,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:25,685,zero_dte,PUT,-0.1633257611480555,-0.22079634544744983,-0.1633257611480555,-0.6,0.2954545700845641,0.2954545700845641,2.0957374176795818,2.419046338713038,0.1613645458276025,11.297261293272687,3.7181644094164135,2.419046338713038,1,56,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:30,690,zero_dte,PUT,-0.2139204611498454,-0.2437872652253018,-0.2139204611498454,-0.6,0.331395339166364,0.331395339166364,2.7400246867861546,0.6444638537939085,5.160992347694737,13.397312833411945,-1.3446235573100207,0.6444638537939085,1,51,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:35,695,zero_dte,PUT,-0.049985681789289055,-0.29383672705082026,-0.049985681789289055,-0.6,0.2954545700845641,0.2954545700845641,0.6445573967045108,-2.095602363682003,0.9674217050270606,5.1620746715808075,-1.8229727480056912,-2.095602363682003,1,46,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:40,700,zero_dte,PUT,-0.15498851172445832,-0.3042141101151349,-0.15498851172445832,0.3910256645383223,0.4611111140545505,0.4611111140545505,2.0966162090875615,-2.740599007361455,-4.191474835358866,-4.0301779250739855,3.67486760727731,-2.740599007361455,1,42,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:45,705,zero_dte,PUT,0.0793272569767971,-0.23941417061746745,0.0793272569767971,0.27380953732531665,0.4256756669679118,0.4256756669679118,1.4503832642695722,3.5475139988494497,-1.2898284970830343,3.8704981711101816,0.5352799634250616,3.5475139988494497,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:50,710,zero_dte,PUT,-0.06143263601392356,-0.29264924536497255,-0.06143263601392356,-0.6,1.0833334891624729,1.0833334891624729,7.410836164762476,5.964873370423174,6.771296865226706,7.739373640209823,6.362994164772484,5.964873370423174,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,11:55,715,zero_dte,PUT,0.0757067343780187,-0.2782586815988691,0.0757067343780187,-0.6,0.8928571529939875,0.8928571529939875,3.064506030766735,-10.472133004054696,-0.9675933021280336,-5.158662573189199,-3.974430692089692,-10.472133004054696,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,12:00,720,zero_dte,PUT,0.0478679172477387,-0.281973456922468,0.0478679172477387,-0.6,0.927777877854715,0.927777877854715,5.8077138610869286,-2.7416155784409924,-7.253884276929856,-8.542777147347858,-0.5781876689869847,-2.7416155784409924,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,12:05,725,zero_dte,PUT,0.07225319133770247,-0.2780584068279926,0.07225319133770247,-0.6,1.0000001396983893,1.0000001396983893,8.068420044390098,-2.2588836211145935,-15.466776963825035,-8.705953112434495,1.8942212625527866,-2.2588836211145935,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,12:10,730,zero_dte,PUT,0.07835613862724189,-0.3121850170311548,0.07835613862724189,0.35465113055454633,0.55,0.55,13.562820901190964,-5.486958992589885,-10.484095479493805,-11.450674347566192,-4.525364381479102,-5.486958992589885,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,12:15,735,zero_dte,PUT,0.022867949944339425,-0.2597663361298177,0.022867949944339425,-0.6,0.7136363991035894,0.7136363991035894,11.299632074757868,2.260634392743377,-5.485719552410506,-12.735624551859503,-0.5924972197124401,2.260634392743377,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,12:20,740,zero_dte,PUT,-0.09524628872509083,-0.3213271007979293,-0.09524628872509083,-0.6,0.55,0.55,13.239163643551851,-1.9369671862390359,-5.163907018156388,-20.622697082169907,-1.3453803135898834,-1.9369671862390359,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,13:15,795,zero_dte,PUT,0.16041603762045362,-0.10262771813590635,0.16041603762045362,0.557692369413096,-0.6,-0.6,19.74129413767807,-4.8517377068668655,-11.959438131312616,-10.022066700514642,-2.3734255476404176,-4.8517377068668655,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,13:20,800,zero_dte,PUT,0.14611507871947543,-0.20488946315894996,0.14611507871947543,0.9656863065922741,-0.6,-0.6,12.144962701779788,-7.605568370316895,-18.749541891059927,-19.555910669192265,,-7.605568370316895,-1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260105,20260105,202601,202601,14:30,870,zero_dte,PUT,0.2847171703080039,-0.181739549924468,0.2847171703080039,0.28333336865460534,1.4456521457444973,1.4456521457444973,17.96482186210263,-3.3968216413882146,-4.852600890410397,-12.12317094322124,,-3.3968216413882146,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,10:30,630,zero_dte,PUT,0.3100882780576277,-0.48549729451259477,0.3100882780576277,-0.6,1.4858492942584753,1.4858492942584753,3.695474465870067,-1.9277872091616466,6.27093685735769,1.928530768551262,-3.114808474138364,-1.9277872091616466,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,10:35,635,zero_dte,PUT,0.032885443265959435,-0.4026811697065076,0.032885443265959435,-0.6,1.459677313914781,1.459677313914781,9.807626651504133,-6.106163488457383,1.9297093078440852,-1.6071953685303786,-7.055059118437068,-6.106163488457383,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,10:40,640,zero_dte,PUT,0.10435509983630552,-0.18502597484961467,0.10435509983630552,-0.6,1.692028954208861,1.692028954208861,14.638029579246732,-4.823342504717276,-12.852241582135271,-0.8040500560924091,-4.071066510864529,-4.823342504717276,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,10:50,650,zero_dte,PUT,0.14681348937911867,-0.14078543490254844,0.14681348937911867,-0.6,1.6861702100676936,1.6861702100676936,19.312672771361175,3.219979001845008,-9.486724718840156,-7.55884607309576,0.7652592338569519,3.219979001845008,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:20,740,zero_dte,PUT,0.3577657439142735,-0.13558123431535168,0.3577657439142735,2.374999976716935,-0.6,-0.6,19.95735240709777,4.991828693885481,10.634392553841021,11.440711387427083,4.953293788774182,4.991828693885481,-1,57,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:25,745,zero_dte,PUT,0.2415374695323878,-0.47495051499567,0.2415374695323878,1.0699999332427979,-0.6,-0.6,12.866504445506372,7.081736242506853,13.69017503115355,27.74065865484232,5.325766427262124,7.081736242506853,-1,77,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:30,750,zero_dte,PUT,0.11363769127655438,-0.38105619644802424,0.11363769127655438,1.1666666511446233,-0.6,-0.6,13.832802552304242,-0.9649632921293616,11.11097132986183,21.439094416428883,-1.673585468093819,-0.9649632921293616,-1,48,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:35,755,zero_dte,PUT,0.37654670340303403,-0.47092793651035836,0.37654670340303403,0.75,-0.6,-0.6,5.7856853825119865,8.042464053121812,14.163472485013706,24.812927031487853,4.443915921223951,8.042464053121812,-1,70,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:40,760,zero_dte,PUT,0.3765694891571773,-0.6273823195975203,0.3765694891571773,-0.6,-0.6,-0.6,2.7311317044870385,3.0537196669655486,10.132605393036176,23.836652138324865,-0.9661294179652558,3.0537196669655486,-1,67,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:45,765,zero_dte,PUT,0.24169181460612377,-0.48143133923451387,0.24169181460612377,-0.6,0.2954545700845641,0.2954545700845641,1.7669748478680742,0.9639865226240829,12.063696079682718,23.188071347670647,2.0190675471409847,0.9639865226240829,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:50,770,zero_dte,PUT,0.44390022441623767,-0.47971774178769083,0.44390022441623767,0.6499999478459366,-0.6,-0.6,8.842105180525742,-7.068879954651441,-3.0537196669655486,11.105427690600855,-0.4759728416658948,-7.068879954651441,-1,53,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,12:55,775,zero_dte,PUT,0.34555233490647064,-0.4654876827034868,0.34555233490647064,0.4021738623400952,-0.6,-0.6,6.589618716439985,2.2510031388445206,-3.8559460904996623,6.27275222452095,0.5626041460193854,2.2510031388445206,-1,50,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,13:00,780,zero_dte,PUT,0.2891680422872742,-0.4968542195802072,0.2891680422872742,0.5595238433132916,-0.6,-0.6,7.715735203895465,-1.1252482756818338,-5.944173988776669,6.112351220060042,-0.44710079426191207,-1.1252482756818338,-1,45,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,13:05,785,zero_dte,PUT,0.39547141253764206,-0.4735893880968985,0.39547141253764206,1.4642856686699148,-0.6,-0.6,10.612206441912573,-2.893400701460269,-1.768224784741701,-4.821404485426672,-2.682020583187894,-2.893400701460269,-1,39,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,13:10,790,zero_dte,PUT,0.25604059744316954,-0.5017971527877271,0.25604059744316954,0.9852940660859479,-0.6,-0.6,8.037809889116097,2.5723289636792046,-1.4470280790157553,-5.302416203289972,2.1059051976424215,2.5723289636792046,-1,36,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,13:15,795,zero_dte,PUT,0.24915548197502452,-0.5404797411136084,0.24915548197502452,0.3653846242018708,-0.6,-0.6,2.410379340558261,5.626074451194896,5.304077379484351,-0.6432494451724668,2.8406130203451063,5.626074451194896,-1,61,35,202506,"202507,202508,202509,202510,202511,202512",275
QQQ,20260106,20260106,202601,202601,13:20,800,zero_dte,PUT,0.5349522400910992,-0.5107804008806529,0.5349522400910992,0.75,0.4166666365633118,0.4166666365633118,0.0,2.410379340558322,10.612206441913408,8.842105180526527,1.3410587704743016,2.410379340558322,1,30,35,202506,"202507,202508,202509,202510,202511,202512",275
