direction,config_id,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,passing_cells,minimum_monthly_trades,worst_month_pf,worst_month_wr,worst_month_pnl,positive_month_rate,concentration_pass,eligible_36_of_36
D1_INVERTED,S100,1003,0.4765702891326022,0.7972471670340803,-80.63864758776967,30.0,180.0,87.81864544577434,0.7248255234297108,0.27517447657028915,3,19,0.15320560508698636,0.21052631578947367,-10.205196414325302,0.25,True,False
