feature,importance
ib_range_bps,5722.70592713356
oi_diff,4738.215135574341
dist_ib_high_bps,2475.2216626405716
dist_ib_low_bps,2271.13807117939
minute,2049.364092230797
nearest_level_abs_bps,2032.3366119861603
iv_diff,1959.2642098665237
ret_30m_bps,1716.4545325040817
spread_pct_diff,1426.0746009349823
abs_delta_diff,1272.173239827156
vega_diff,1226.452656030655
ret_15m_bps,1191.4086958765984
iv_diff_chg_5m,1189.3167006969452
ret_5m_bps,1112.9065611958504
iv_diff_chg_25m,1110.384489774704
volume_diff_chg_5m,1105.1283004283905
volume_diff,1091.6589124202728
ret_1m_bps,1087.68589925766
iv_diff_chg_15m,1085.1129622459412
spread_pct_diff_chg_5m,1039.313107073307
volume_diff_chg_15m,1029.288954615593
volume_diff_chg_25m,841.2727609276772
spread_pct_diff_chg_15m,730.3903188705444
spread_pct_diff_chg_25m,711.9328417778015
abs_delta_diff_chg_15m,702.3358405828476
abs_delta_diff_chg_5m,701.3191804885864
abs_delta_diff_chg_25m,609.6171387434006
vega_diff_chg_25m,604.7907502651215
vega_diff_chg_5m,585.7614979743958
vega_diff_chg_15m,563.9142742753029
