ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode
SPXW,20260102,202601,10:00,600,zero_dte,CALL,0.3594162945253042,0.3594162945253042,0.1141409874247051,-0.3,0.5,-0.3,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,0,0,2,0,18,False,primary
SPXW,20260105,202601,10:25,625,zero_dte,CALL,0.4061567024441171,0.4061567024441171,0.1690837904665411,0.5,-0.3,0.5,thr0.300_maxday1,202601,625,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,1,0,3,1,18,False,primary
SPXW,20260105,202601,11:10,670,zero_dte,PUT,0.4016034321933459,0.1773961689875444,0.4016034321933459,0.5,-0.3,-0.3,thr0.395_maxday1,202601,670,spxw_d50_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d50_win_wf2026_v1\event_option_gate_trades.csv,1,1,3,2,18,False,fallback_volume_pace
SPXW,20260106,202601,10:05,605,zero_dte,CALL,0.4338417926914054,0.4338417926914054,0.1737680603416917,0.5,-0.3,0.5,thr0.300_maxday1,202601,605,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,2,0,4,3,18,False,primary
SPXW,20260107,202601,10:05,605,zero_dte,CALL,0.4346056172518542,0.4346056172518542,0.0947964302575165,-0.3,0.5,-0.3,thr0.300_maxday1,202601,605,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,3,0,5,4,18,False,primary
SPXW,20260108,202601,10:00,600,zero_dte,CALL,0.4863418897840773,0.4863418897840773,0.1287230649039017,0.5,-0.3,0.5,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,4,0,5,5,18,False,primary
SPXW,20260109,202601,10:05,605,zero_dte,CALL,0.3832905435948225,0.3832905435948225,0.1079039912163594,-0.3,-0.3,-0.3,thr0.300_maxday1,202601,605,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,5,0,6,6,18,False,primary
SPXW,20260112,202601,10:00,600,zero_dte,CALL,0.3657293486516558,0.3657293486516558,0.1256448230304596,-0.3,-0.3,-0.3,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,6,0,7,7,18,False,primary
SPXW,20260113,202601,10:10,610,zero_dte,CALL,0.3899164114391703,0.3899164114391703,0.1441354786349745,-0.3,0.5,-0.3,thr0.300_maxday1,202601,610,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,7,0,8,8,18,False,primary
SPXW,20260114,202601,10:00,600,zero_dte,CALL,0.437967828318798,0.437967828318798,0.2368688894963448,0.5,-0.3,0.5,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,8,0,9,9,18,False,primary
SPXW,20260115,202601,10:05,605,zero_dte,PUT,0.3004108348857622,0.1648007813754795,0.3004108348857622,0.5,-0.3,-0.3,thr0.300_maxday1,202601,605,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,9,0,9,10,18,False,primary
SPXW,20260116,202601,10:00,600,zero_dte,CALL,0.4066221820832238,0.4066221820832238,0.2042306337946448,-0.3,-0.3,-0.3,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,10,0,10,11,18,False,primary
SPXW,20260120,202601,10:00,600,zero_dte,CALL,0.3812760065789111,0.3812760065789111,0.2814298710047861,-0.3,-0.3,-0.3,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,11,0,12,12,18,False,primary
SPXW,20260121,202601,10:00,600,zero_dte,CALL,0.3902320869898306,0.3902320869898306,0.2472988495609954,-0.3,-0.3,-0.3,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,12,0,13,13,18,False,primary
SPXW,20260122,202601,10:00,600,zero_dte,CALL,0.3022826057299076,0.3022826057299076,0.1986225418063646,0.5,-0.3,0.5,thr0.300_maxday1,202601,600,spxw_d35_win,research_papers\JEPA\results\_diagnostics\event_option_clean_live1000_nopool_d35_win_wf2026_v1\event_option_gate_trades.csv,13,0,14,14,18,False,primary
