feature,importance
ib_range_bps,8088.504301667213
oi_diff,5277.340386629105
dist_ib_low_bps,3890.9536122083664
minute,3037.0206133127213
dist_ib_high_bps,3005.799342393875
iv_diff,2934.1057279109955
ret_30m_bps,1975.388395667076
nearest_level_abs_bps,1732.31101167202
volume_diff_chg_15m,1396.3629324436188
iv_diff_chg_25m,1356.8058445453644
volume_diff,1355.0716989040375
ret_5m_bps,1349.918542265892
ret_15m_bps,1320.2600990533829
abs_delta_diff,1268.9617561101913
spread_pct_diff,1249.441715836525
ret_1m_bps,1238.1470481157303
volume_diff_chg_5m,1171.5616006851196
spread_pct_diff_chg_5m,1156.0574897527695
iv_diff_chg_5m,1133.236218214035
spread_pct_diff_chg_25m,1124.6169080734253
vega_diff,1101.137658715248
iv_diff_chg_15m,1071.89020049572
volume_diff_chg_25m,1066.0732423067093
abs_delta_diff_chg_25m,968.0548604726791
spread_pct_diff_chg_15m,966.2203716039658
abs_delta_diff_chg_15m,952.5531396865845
vega_diff_chg_5m,926.4543384313583
abs_delta_diff_chg_5m,843.591351389885
vega_diff_chg_15m,802.9274890422821
vega_diff_chg_25m,699.9122576713562
