date,trades,daily_return,daily_pnl,cum_pnl
20260601,4,0.2453027756701155,1226.5138783505774,1226.5138783505774
20260602,4,-0.24649688461094404,-1232.4844230547203,-5.970544704142867
20260608,4,0.5574600082528771,2787.3000412643855,2781.3294965602427
20260609,4,-1.2,-6000.0,-3218.6705034397573
20260615,4,-0.8178774943541487,-4089.3874717707436,-7308.0579752105
20260616,4,-0.8747653158845456,-4373.826579422728,-11681.884554633229
20260617,4,1.3863636363636362,6931.818181818181,-4750.0663728150475
20260622,4,-0.6465788761251279,-3232.8943806256393,-7982.960753440687
