feature,importance
ib_range_bps,16567.23447203636
oi_diff,10470.446154594421
dist_ib_high_bps,4971.586334943771
dist_ib_low_bps,4803.262333750725
iv_diff,3350.8317539691925
minute,2855.417875766754
ret_30m_bps,2082.776489853859
nearest_level_abs_bps,1924.7299607992172
spread_pct_diff,1310.9480593204498
ret_15m_bps,1273.7289695739746
vega_diff,1208.5504219532013
iv_diff_chg_25m,1100.052417755127
ret_5m_bps,1041.4912289381027
abs_delta_diff,1003.8381600379944
iv_diff_chg_15m,961.6659307479858
volume_diff,958.8105407953262
volume_diff_chg_25m,833.334700345993
volume_diff_chg_5m,832.9919283390045
ret_1m_bps,819.9788718223572
volume_diff_chg_15m,783.5979582071304
vega_diff_chg_5m,778.6338800191879
iv_diff_chg_5m,741.6978192329407
abs_delta_diff_chg_15m,678.9155719280243
abs_delta_diff_chg_5m,637.2488597631454
spread_pct_diff_chg_15m,628.0168988704681
spread_pct_diff_chg_5m,622.1307383775711
spread_pct_diff_chg_25m,567.9167006015778
vega_diff_chg_25m,545.5401486158371
abs_delta_diff_chg_25m,483.1064395904541
vega_diff_chg_15m,453.58023941516876
