feature,importance
ib_range_bps,14304.061988949776
oi_diff,5878.449283480644
dist_ib_high_bps,4191.179867506027
dist_ib_low_bps,4059.7559324502945
iv_diff,3504.7429802417755
minute,2302.684804916382
ret_30m_bps,1724.3856518268585
nearest_level_abs_bps,1670.5555208921432
volume_diff,1344.5102000236511
ret_15m_bps,1280.4330124855042
iv_diff_chg_15m,1073.124609708786
iv_diff_chg_25m,1036.1005963087082
spread_pct_diff,1033.903330564499
iv_diff_chg_5m,1029.0443576574326
ret_5m_bps,1001.4976328611374
ret_1m_bps,921.7191295623779
spread_pct_diff_chg_5m,877.5741294622421
spread_pct_diff_chg_25m,827.2563524246216
spread_pct_diff_chg_15m,819.7693098783493
volume_diff_chg_15m,808.2455003261566
volume_diff_chg_25m,753.504467010498
abs_delta_diff,729.1397210359573
vega_diff,709.8565301895142
abs_delta_diff_chg_5m,705.1185072660446
volume_diff_chg_5m,689.3149806261063
vega_diff_chg_5m,622.9168980121613
abs_delta_diff_chg_15m,605.4434889554977
abs_delta_diff_chg_25m,564.3490301370621
vega_diff_chg_25m,553.9441789388657
vega_diff_chg_15m,480.2375009059906
