feature,importance
ib_range_bps,18316.78726899624
oi_diff,10480.989597916603
dist_ib_low_bps,4863.953598856926
dist_ib_high_bps,4260.986148118973
iv_diff,3466.663251519203
minute,3246.8642457723618
nearest_level_abs_bps,1707.4332908391953
ret_30m_bps,1698.1083897352219
ret_15m_bps,1063.5749905109406
abs_delta_diff,1002.4237253665924
iv_diff_chg_25m,947.9744508266449
spread_pct_diff,912.1891614198685
volume_diff,883.8338912725449
vega_diff,830.5692883729935
ret_5m_bps,790.8437896966934
iv_diff_chg_15m,723.7799826860428
iv_diff_chg_5m,655.3309211730957
ret_1m_bps,604.6733695268631
spread_pct_diff_chg_5m,563.8174495697021
vega_diff_chg_5m,517.3219218254089
volume_diff_chg_5m,500.507452249527
vega_diff_chg_15m,500.1121304035187
vega_diff_chg_25m,486.24298918247223
spread_pct_diff_chg_25m,479.7237694263458
volume_diff_chg_15m,452.99411964416504
volume_diff_chg_25m,442.15917098522186
spread_pct_diff_chg_15m,434.010458111763
abs_delta_diff_chg_5m,391.27121686935425
abs_delta_diff_chg_25m,379.77049124240875
abs_delta_diff_chg_15m,364.6704386472702
