feature,importance
ib_range_bps,12270.197492599487
oi_diff,8967.404845356941
dist_ib_high_bps,3931.5673924684525
dist_ib_low_bps,3903.3700416088104
iv_diff,3183.7585583925247
minute,3029.9737499952316
nearest_level_abs_bps,1962.2426894903183
ret_30m_bps,1875.7714059352875
ret_15m_bps,1275.6192874908447
vega_diff,1186.744782924652
ret_1m_bps,1183.3880212306976
iv_diff_chg_25m,1167.1025606393814
iv_diff_chg_5m,1114.8789998292923
volume_diff,1073.1915328502655
abs_delta_diff,1063.8472559452057
spread_pct_diff,1054.3118702173233
ret_5m_bps,1015.3641695976257
volume_diff_chg_25m,955.3175607919693
volume_diff_chg_5m,918.1336500644684
iv_diff_chg_15m,864.8363306522369
volume_diff_chg_15m,847.0825608968735
spread_pct_diff_chg_5m,832.755332827568
vega_diff_chg_5m,808.0265920162201
vega_diff_chg_25m,767.6481386423111
abs_delta_diff_chg_5m,742.9316701889038
spread_pct_diff_chg_25m,727.2359899282455
spread_pct_diff_chg_15m,710.2749419212341
vega_diff_chg_15m,704.920170545578
abs_delta_diff_chg_15m,687.5179226398468
abs_delta_diff_chg_25m,574.0555717945099
