date,daily_pnl,cum_pnl
20250102,-3000.0,-3000.0
20250103,-1500.0,-4500.0
20250106,-1500.0,-6000.0
20250107,2500.0,-3500.0
20250108,2500.0,-1000.0
20250109,0.0,-1000.0
20250110,2500.0,1500.0
20250113,-1500.0,0.0
20250114,2500.0,2500.0
20250115,-1500.0,1000.0
20250116,-1500.0,-500.0
20250117,-1500.0,-2000.0
20250120,0.0,-2000.0
20250121,2500.0,500.0
20250122,-1500.0,-1000.0
20250123,-1500.0,-2500.0
20250124,-1500.0,-4000.0
20250127,2500.0,-1500.0
20250128,-1500.0,-3000.0
20250129,1768.2928291904584,-1231.7071708095416
20250130,2500.0,1268.2928291904584
20250131,-1500.0,-231.7071708095416
20250203,-3000.0,-3231.707170809542
20250204,2500.0,-731.7071708095418
20250205,2500.0,1768.2928291904582
20250206,-1500.0,268.2928291904582
20250207,2500.0,2768.292829190458
20250210,2500.0,5268.292829190458
20250211,-1500.0,3768.292829190458
20250212,-1500.0,2268.292829190458
20250213,-1500.0,768.2928291904582
20250214,-1500.0,-731.7071708095418
20250217,0.0,-731.7071708095418
20250218,-1500.0,-2231.707170809542
20250219,-1500.0,-3731.707170809542
20250220,2500.0,-1231.7071708095418
20250221,2500.0,1268.2928291904582
20250224,2500.0,3768.292829190458
20250225,2500.0,6268.292829190458
20250226,-1500.0,4768.292829190458
20250227,2500.0,7268.292829190458
20250228,-1500.0,5768.292829190458
20250303,-3000.0,2768.292829190458
20250304,2500.0,5268.292829190458
20250305,-1500.0,3768.292829190458
20250306,2500.0,6268.292829190458
20250307,-1500.0,4768.292829190458
20250310,2500.0,7268.292829190458
20250311,2500.0,9768.292829190457
20250312,-1500.0,8268.292829190457
20250313,2500.0,10768.292829190457
20250314,2500.0,13268.292829190457
20250317,-1500.0,11768.292829190457
20250318,2500.0,14268.292829190457
20250319,-1500.0,12768.292829190457
20250320,2500.0,15268.292829190457
20250321,-1500.0,13768.292829190457
20250324,-1500.0,12268.292829190457
20250325,-1500.0,10768.292829190457
20250326,2500.0,13268.292829190457
20250327,-1500.0,11768.292829190457
20250328,2500.0,14268.292829190457
20250331,-1500.0,12768.292829190457
20250401,2500.0,15268.292829190457
20250402,-1500.0,13768.292829190457
20250403,2500.0,16268.292829190457
20250404,1000.0,17268.292829190457
20250407,-1500.0,15768.292829190457
20250408,-1500.0,14268.292829190457
20250409,2500.0,16768.292829190457
20250410,-1500.0,15268.292829190457
20250411,-1500.0,13768.292829190457
20250414,2500.0,16268.292829190457
20250415,-1500.0,14768.292829190457
20250416,2500.0,17268.292829190457
20250417,2500.0,19768.292829190457
20250418,0.0,19768.292829190457
20250421,2500.0,22268.292829190457
20250422,-1500.0,20768.292829190457
20250423,-1500.0,19268.292829190457
20250424,2500.0,21768.292829190457
20250425,-1500.0,20268.292829190457
20250428,2500.0,22768.292829190457
20250429,2500.0,25268.292829190457
20250430,2500.0,27768.292829190457
20250501,-3000.0,24768.292829190457
20250502,-1500.0,23268.292829190457
20250505,2500.0,25768.292829190457
20250506,2500.0,28268.292829190457
20250507,2500.0,30768.292829190457
20250508,2500.0,33268.29282919045
20250509,2500.0,35768.29282919045
20250512,-1500.0,34268.29282919045
20250513,2500.0,36768.29282919045
20250514,-1500.0,35268.29282919045
20250515,-1500.0,33768.29282919045
20250516,-1500.0,32268.292829190454
20250519,2500.0,34768.29282919045
20250520,-1500.0,33268.29282919045
20250521,2500.0,35768.29282919045
20250522,2500.0,38268.29282919045
20250523,2500.0,40768.29282919045
20250526,0.0,40768.29282919045
20250527,-1500.0,39268.29282919045
20250528,-1500.0,37768.29282919045
20250529,2500.0,40268.29282919045
20250530,-1500.0,38768.29282919045
20250602,-500.0,38268.29282919045
20250603,3500.0,41768.29282919045
20250604,3500.0,45268.29282919045
20250605,-500.0,44768.29282919045
20250606,-500.0,44268.29282919045
20250609,-3000.0,41268.29282919045
20250610,-1500.0,39768.29282919045
20250611,-4500.0,35268.29282919045
20250612,5000.0,40268.29282919045
20250613,1000.0,41268.29282919045
20250616,-3000.0,38268.29282919045
20250617,7500.0,45768.29282919045
20250618,7500.0,53268.29282919045
20250619,0.0,53268.29282919045
20250620,-500.0,52768.29282919045
20250623,-500.0,52268.29282919045
20250624,7500.0,59768.29282919045
20250625,-4500.0,55268.29282919045
20250626,-4500.0,50768.29282919045
20250627,-500.0,50268.29282919045
20250630,2500.0,52768.29282919045
20250701,-1500.0,51268.29282919045
20250702,2500.0,53768.29282919045
20250703,-1500.0,52268.29282919045
20250704,0.0,52268.29282919045
20250707,2500.0,54768.29282919045
20250708,2500.0,57268.29282919045
20250709,2500.0,59768.29282919045
20250710,2500.0,62268.29282919045
20250711,-1500.0,60768.29282919045
20250714,-1500.0,59268.29282919045
20250715,-1500.0,57768.29282919045
20250716,-1500.0,56268.29282919045
20250717,2500.0,58768.29282919045
20250718,2500.0,61268.29282919045
20250721,-1500.0,59768.29282919045
20250722,2500.0,62268.29282919045
20250723,2500.0,64768.29282919045
20250724,2500.0,67268.29282919045
20250725,-1500.0,65768.29282919045
20250728,2500.0,68268.29282919045
20250729,2500.0,70768.29282919045
20250730,2500.0,73268.29282919045
20250731,2500.0,75768.29282919045
20250801,2500.0,78268.29282919045
20250804,-1500.0,76768.29282919045
20250805,2500.0,79268.29282919045
20250806,2500.0,81768.29282919045
20250807,2500.0,84268.29282919045
20250808,1000.0,85268.29282919045
20250811,-1500.0,83768.29282919045
20250812,2500.0,86268.29282919045
20250813,2500.0,88768.29282919045
20250814,-1500.0,87268.29282919045
20250815,2500.0,89768.29282919045
20250818,0.0,89768.29282919045
20250819,-1500.0,88268.29282919045
20250820,2500.0,90768.29282919045
20250821,2500.0,93268.29282919045
20250822,2500.0,95768.29282919045
20250825,-1500.0,94268.29282919045
20250826,-1500.0,92768.29282919045
20250827,2500.0,95268.29282919045
20250828,2500.0,97768.29282919045
20250829,2500.0,100268.29282919045
20250901,0.0,100268.29282919045
20250902,5000.0,105268.29282919045
20250903,-1500.0,103768.29282919045
20250904,2500.0,106268.29282919045
20250905,2500.0,108768.29282919045
20250908,2500.0,111268.29282919045
20250909,-1500.0,109768.29282919045
20250910,-1500.0,108268.29282919045
20250911,-1500.0,106768.29282919045
20250912,-1500.0,105268.29282919045
20250915,-1500.0,103768.29282919045
20250916,-1500.0,102268.29282919045
20250917,2500.0,104768.29282919045
20250918,2500.0,107268.29282919045
20250919,-1500.0,105768.29282919045
20250922,-1500.0,104268.29282919045
20250923,-1500.0,102768.29282919045
20250924,-1500.0,101268.29282919045
20250925,2500.0,103768.29282919045
20250926,2500.0,106268.29282919045
20250929,2500.0,108768.29282919045
20250930,2500.0,111268.29282919045
20251001,-1500.0,109768.29282919045
20251002,5000.0,114768.29282919045
20251003,-1500.0,113268.29282919045
20251006,-1500.0,111768.29282919045
20251007,2500.0,114268.29282919045
20251008,-1500.0,112768.29282919045
20251009,-1500.0,111268.29282919045
20251010,2500.0,113768.29282919045
20251013,2500.0,116268.29282919045
20251014,-1500.0,114768.29282919045
20251015,2500.0,117268.29282919045
20251016,-1500.0,115768.29282919045
20251017,-1500.0,114268.29282919045
20251020,0.0,114268.29282919045
20251021,2500.0,116768.29282919045
20251022,2500.0,119268.29282919045
20251023,2500.0,121768.29282919045
20251024,0.0,121768.29282919045
20251027,0.0,121768.29282919045
20251028,2500.0,124268.29282919045
20251029,2500.0,126768.29282919045
20251030,2500.0,129268.29282919045
20251031,2500.0,131768.29282919044
20251103,1000.0,132768.29282919044
20251104,1000.0,133768.29282919044
20251105,1000.0,134768.29282919044
20251106,1000.0,135768.29282919044
20251107,1000.0,136768.29282919044
20251110,1000.0,137768.29282919044
20251111,5000.0,142768.29282919044
20251112,1000.0,143768.29282919044
20251113,5000.0,148768.29282919044
20251114,-3000.0,145768.29282919044
20251117,5000.0,150768.29282919044
20251118,5000.0,155768.29282919044
20251119,5000.0,160768.29282919044
20251120,5000.0,165768.29282919044
20251121,5000.0,170768.29282919044
20251124,-3000.0,167768.29282919044
20251125,5000.0,172768.29282919044
20251126,1000.0,173768.29282919044
20251127,0.0,173768.29282919044
20251128,-3000.0,170768.29282919044
20251201,2500.0,173268.29282919044
20251202,2500.0,175768.29282919044
20251203,-1500.0,174268.29282919044
20251204,-1500.0,172768.29282919044
20251205,2500.0,175268.29282919044
20251208,2500.0,177768.29282919044
20251209,-1500.0,176268.29282919044
20251210,2500.0,178768.29282919044
20251211,2500.0,181268.29282919044
20251212,2500.0,183768.29282919044
20251215,2500.0,186268.29282919044
20251216,2500.0,188768.29282919044
20251217,-1500.0,187268.29282919044
20251218,2500.0,189768.29282919044
20251219,2500.0,192268.29282919044
20251222,-1500.0,190768.29282919044
20251223,2500.0,193268.29282919044
20251224,-1500.0,191768.29282919044
20251225,0.0,191768.29282919044
20251226,2500.0,194268.29282919044
20251229,-1500.0,192768.29282919044
20251230,2500.0,195268.29282919044
20251231,2500.0,197768.29282919044
20260101,0.0,197768.29282919044
20260102,2500.0,200268.29282919044
20260105,-1500.0,198768.29282919044
20260106,2500.0,201268.29282919044
20260107,-1500.0,199768.29282919044
20260108,2500.0,202268.29282919044
20260109,-1500.0,200768.29282919044
20260112,-1500.0,199268.29282919044
20260113,2500.0,201768.29282919044
20260114,2500.0,204268.29282919044
20260115,-1500.0,202768.29282919044
20260116,-1500.0,201268.29282919044
20260119,0.0,201268.29282919044
20260120,-1500.0,199768.29282919044
20260121,-1500.0,198268.29282919044
20260122,2500.0,200768.29282919044
20260123,-1500.0,199268.29282919044
20260126,-1500.0,197768.29282919044
20260127,-1500.0,196268.29282919044
20260128,2500.0,198768.29282919044
20260129,2500.0,201268.29282919044
20260130,2500.0,203768.29282919044
20260202,-1500.0,202268.29282919044
20260203,2500.0,204768.29282919044
20260204,2500.0,207268.29282919044
20260205,2500.0,209768.29282919044
20260206,2500.0,212268.29282919044
20260209,-1500.0,210768.29282919044
20260210,-1500.0,209268.29282919044
20260211,2500.0,211768.29282919044
20260212,2500.0,214268.29282919044
20260213,-1500.0,212768.29282919044
20260216,0.0,212768.29282919044
20260217,2500.0,215268.29282919044
20260218,2500.0,217768.29282919044
20260219,-1500.0,216268.29282919044
20260220,-1500.0,214768.29282919044
20260223,2500.0,217268.29282919044
20260224,-1500.0,215768.29282919044
20260225,-1500.0,214268.29282919044
20260226,2500.0,216768.29282919044
20260227,-1500.0,215268.29282919044
20260302,2500.0,217768.29282919044
20260303,2500.0,220268.29282919044
20260304,-1500.0,218768.29282919044
20260305,2500.0,221268.29282919044
20260306,-1500.0,219768.29282919044
20260309,-1500.0,218268.29282919044
20260310,2500.0,220768.29282919044
20260311,2500.0,223268.29282919044
20260312,-1500.0,221768.29282919044
20260313,2500.0,224268.29282919044
20260316,2500.0,226768.29282919044
20260317,-1500.0,225268.29282919044
20260318,2500.0,227768.29282919044
20260319,2500.0,230268.29282919044
20260320,-1500.0,228768.29282919044
20260323,-1500.0,227268.29282919044
20260324,2500.0,229768.29282919044
20260325,2500.0,232268.29282919044
20260326,-1500.0,230768.29282919044
20260327,-1500.0,229268.29282919044
20260330,-1500.0,227768.29282919044
20260331,2500.0,230268.29282919044
20260401,0.0,230268.29282919044
20260402,1000.0,231268.29282919044
20260403,0.0,231268.29282919044
20260406,5000.0,236268.29282919044
20260407,2500.0,238768.29282919044
20260408,-1500.0,237268.29282919044
20260409,0.0,237268.29282919044
20260410,1000.0,238268.29282919044
20260413,2500.0,240768.29282919044
20260414,0.0,240768.29282919044
20260415,0.0,240768.29282919044
20260416,1000.0,241768.29282919044
20260417,-1500.0,240268.29282919044
20260420,2500.0,242768.29282919044
20260421,2500.0,245268.29282919044
20260422,-1500.0,243768.29282919044
20260423,-1500.0,242268.29282919044
20260424,-1500.0,240768.29282919044
20260427,-1500.0,239268.29282919044
20260428,0.0,239268.29282919044
20260429,2500.0,241768.29282919044
20260430,-1500.0,240268.29282919044
