ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_delta_bucket,source_combined_from
SPXW,20250801,202508,13:20,800,zero_dte,CALL,0.3585708277243045,0.3585708277243045,0.1421477548149807,0.7805343211360576,0.3916667302449543,0.7805343211360576,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250801,202508,14:00,840,zero_dte,CALL,0.3193951308864365,0.3193951308864365,0.1306731502760973,0.3085584362628546,0.6442309120703078,0.3085584362628546,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250804,202508,10:05,605,zero_dte,CALL,0.3123242526919879,0.3123242526919879,0.3032683371445797,0.2535088105288325,-0.6,0.2535088105288325,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250804,202508,10:40,640,zero_dte,CALL,0.3575787502992634,0.3575787502992634,0.2942333598645065,0.1243145029722123,-0.6,0.1243145029722123,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250804,202508,11:10,670,zero_dte,CALL,0.4284495370902121,0.4284495370902121,0.3008759289702152,0.3026316235270201,-0.6,0.3026316235270201,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250805,202508,10:05,605,zero_dte,CALL,0.3913831669712175,0.3913831669712175,0.1416022205280292,-0.6,0.5681818444538382,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250805,202508,10:35,635,zero_dte,CALL,0.3196203504168643,0.3196203504168643,0.2706578591835829,-0.6,0.9051723429195686,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250805,202508,11:05,665,zero_dte,CALL,0.4032554505022847,0.4032554505022847,0.2969408394392714,0.5772000122070313,0.2509381077884596,0.5772000122070313,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250806,202508,10:00,600,zero_dte,CALL,0.3493821698318898,0.3493821698318898,0.0838854770659176,0.3906249755527828,-0.6,0.3906249755527828,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250806,202508,10:30,630,zero_dte,CALL,0.4290094747005119,0.4290094747005119,0.1331583050462179,0.964875900177888,-0.6,0.964875900177888,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250806,202508,11:20,680,zero_dte,CALL,0.3236330781369468,0.3236330781369468,0.22331218115653,0.8994369514908751,-0.6,0.8994369514908751,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250807,202508,11:05,665,zero_dte,CALL,0.3931622285628893,0.3931622285628893,0.1341822664541887,-0.6,0.3109756475778029,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250807,202508,11:35,695,zero_dte,CALL,0.4405065736719132,0.4405065736719132,0.2236276910674356,-0.6,0.4408562908975244,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250807,202508,12:05,725,zero_dte,CALL,0.3958139549382485,0.3958139549382485,0.1602353421163195,-0.6,0.3557693630280627,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250808,202508,10:50,650,zero_dte,PUT,0.3240727165792967,0.066730863462243,0.3240727165792967,-0.6,0.5695829719587753,0.5695829719587753,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250808,202508,11:30,690,zero_dte,PUT,0.3339056120100204,0.1102668760724464,0.3339056120100204,0.4484126167172442,0.2870370452132571,0.2870370452132571,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250808,202508,12:00,720,zero_dte,PUT,0.3585276726492541,0.1238029866656379,0.3585276726492541,0.5055555767483182,-0.6,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250811,202508,10:50,650,zero_dte,CALL,0.3438897584122994,0.3438897584122994,0.1882913062715102,0.5214286077590216,-0.6,0.5214286077590216,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250811,202508,12:05,725,zero_dte,PUT,0.3114880882581987,-0.1056521460717146,0.3114880882581987,1.1173469705514134,0.2932432336647028,0.2932432336647028,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250811,202508,12:35,755,zero_dte,PUT,0.3881814916933039,-0.4225276442240899,0.3881814916933039,-0.6,0.9047169179838316,0.9047169179838316,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250812,202508,10:30,630,zero_dte,PUT,0.3156054783447183,-0.0593554495093705,0.3156054783447183,0.3803400459975321,-0.6,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250812,202508,12:00,720,zero_dte,PUT,0.3007957299234507,-0.4272500794463975,0.3007957299234507,0.4801586172267786,-0.6,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250812,202508,12:30,750,zero_dte,PUT,0.31741407291385,-0.3700731116745893,0.31741407291385,0.3820987215348834,-0.6,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250813,202508,11:35,695,zero_dte,PUT,0.329848379728653,-0.1269677625669159,0.329848379728653,-0.6,0.2993826666286767,0.2993826666286767,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250813,202508,12:05,725,zero_dte,PUT,0.384174750503627,-0.0961792238339562,0.384174750503627,-0.6,0.4810345090668777,0.4810345090668777,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250813,202508,12:50,770,zero_dte,PUT,0.3189586869094544,-0.1837697396791383,0.3189586869094544,0.6337209353903421,-0.6,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250814,202508,10:10,610,zero_dte,PUT,0.307318970856356,0.1898392502165699,0.307318970856356,0.2531983165716771,-0.6,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250814,202508,11:05,665,zero_dte,CALL,0.3768099324379156,0.3768099324379156,0.1597192786943057,-0.6,0.75,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250814,202508,11:35,695,zero_dte,CALL,0.3290467937177795,0.3290467937177795,0.2492817795063393,0.326086989197254,-0.6,0.326086989197254,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250815,202508,10:00,600,zero_dte,CALL,0.4477482396543009,0.4477482396543009,0.2793424865843081,-0.6,-0.4406451563681325,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250815,202508,10:35,635,zero_dte,CALL,0.3590088991410136,0.3590088991410136,0.1072237530302046,-0.6,0.2780899959988538,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250815,202508,11:20,680,zero_dte,PUT,0.3433256889260245,0.1798291110669743,0.3433256889260245,-0.6,0.9499999598452916,0.9499999598452916,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250818,202508,11:05,665,zero_dte,PUT,0.3192749644207217,0.1044565078805783,0.3192749644207217,-0.6,0.3735294342041015,0.3735294342041015,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250818,202508,11:35,695,zero_dte,CALL,0.3169995064579231,0.3169995064579231,0.2258288680951453,0.2870370452132571,-0.6,0.2870370452132571,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250818,202508,12:25,745,zero_dte,PUT,0.3564849178251756,0.1831960274858653,0.3564849178251756,-0.6,0.8097015796405618,0.8097015796405618,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250819,202508,10:00,600,zero_dte,CALL,0.3359240799293612,0.3359240799293612,0.2317195406623613,0.7763157647072112,0.4794117422664867,0.7763157647072112,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250819,202508,10:30,630,zero_dte,PUT,0.3241097750353562,0.2101240886966708,0.3241097750353562,-0.6,1.8815788862777876,1.8815788862777876,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250819,202508,11:05,665,zero_dte,CALL,0.3293045869032785,0.3293045869032785,0.1819823840834757,-0.6,0.2923387170427174,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250820,202508,10:10,610,zero_dte,CALL,0.3626962588877718,0.3626962588877718,0.0644994336916497,0.4699999491373698,-0.6,0.4699999491373698,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250820,202508,10:45,645,zero_dte,CALL,0.3500273672601099,0.3500273672601099,0.095274360384156,0.954225327991772,-0.6,0.954225327991772,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250821,202508,10:10,610,zero_dte,CALL,0.4149535408008948,0.4149535408008948,0.1120326401705819,-0.6,0.3261636036997719,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250821,202508,11:15,675,zero_dte,CALL,0.3060940321911262,0.3060940321911262,0.2306374820480417,0.7756411238717806,-0.6,0.7756411238717806,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250821,202508,12:05,725,zero_dte,CALL,0.331876251067483,0.331876251067483,0.2164224898668974,-0.6,0.3349055313648177,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,20250822,202508,10:10,610,zero_dte,PUT,0.5313642970407477,0.1276279907401152,0.5313642970407477,-0.1789473483436986,-0.6,-0.6,thr0.300_maxday3,202508,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
