ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate,source_delta_bucket,source_combined_from
SPXW,202508,202508,202501,202501,202502,"202502,202503,202504,202505,202506,202507",202507,thr0.300_maxday3,765,4460,778,6.855308236497606,False,315,0.5523809523809524,1.2669051734848042,21.487612233386358,0.0682146420107503,-6.693918038394305,0.3936507936507936,114,0.5526315789473685,0.2158075728978004,-6.084819753440517,16.128602584292963,0.7506000391813272,46,1.0,58,0.5862068965517241,1.428231166235961,5.582743167744895,0.0962541925473257,-3.693495835107192,0.5689655172413793,20,0.6,0.2446722699996897,-2.7434958752619,8.926714573801164,1.5989835651721445,58,1.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202509,202509,"202501,202502",202502,202503,"202503,202504,202505,202506,202507,202508",202508,thr0.000_maxday3,1392,4611,814,6.593969668882256,False,373,0.5522788203753352,1.26257417405423,24.502879355029933,0.0656913655630829,-9.025381246456904,0.5093833780160858,125,0.608,0.3135466444994733,-8.033961513045695,14.446860943400356,0.5895985012240904,58,0.8333333333333334,63,0.5555555555555556,1.426617176138972,6.888472249040483,0.1093408293498489,-4.547990153550378,0.3492063492063492,21,0.5714285714285714,0.3921569019830454,-4.547990153550377,9.564419649907403,1.3884674720493593,63,1.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202510,202510,"202501,202502,202503",202503,202504,"202504,202505,202506,202507,202508,202509",202509,thr-999.000_maxday3,2116,4701,852,5.666027594479007,False,373,0.5361930294906166,1.1739111456886178,16.743431692266935,0.044888556815729,-8.352405498985156,0.420911528150134,125,0.56,0.1872922318708861,-7.7524054989851665,13.830974224116606,0.8260537312971828,58,0.6666666666666666,68,0.6764705882352942,2.1356095186870583,14.4854814352712,0.2130217858128117,-3.348349757855635,0.3676470588235294,23,0.6521739130434783,0.6357076608427393,-2.748349757855636,12.439417933682076,0.858750742201285,68,1.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202511,202511,"202501,202502,202503,202504",202504,202505,"202505,202506,202507,202508,202509,202510",202510,thr-0.100_maxday3,2765,4904,648,9.638294512961645,False,381,0.5853018372703412,1.5110379350813652,45.11279755720274,0.118406292801057,-6.552565397467184,0.4593175853018372,128,0.640625,0.4463868223765476,-6.233177612575242,19.76989568856341,0.4382325361998512,58,1.0,55,0.6363636363636364,1.8491704083807732,10.19004490056928,0.1852735436467141,-4.902813167901094,0.3272727272727272,19,0.631578947368421,0.363095334057369,-3.966326560666955,11.90740412523568,1.1685330380213004,55,1.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202512,202512,"202501,202502,202503,202504,202505",202505,202506,"202506,202507,202508,202509,202510,202511",202511,thr0.330_maxday3,3585,4732,842,7.196208017029072,False,221,0.5656108597285068,1.402627821757557,22.28038650128324,0.1008162285125938,-4.630289902759031,0.3031674208144796,94,0.5319148936170213,0.180435056415572,-4.544105539570946,15.30735610682178,0.6870327902947354,28,0.8333333333333334,36,0.3611111111111111,0.9037132226357192,-1.209120805271613,-0.0335866890353225,-4.163103066605041,0.1944444444444444,15,0.3333333333333333,-0.3430554626532517,-3.6956170114958384,6.206154748894949,-5.132783028657603,36,0.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr0.299_maxday3,4362,4797,779,7.514861226854443,False,257,0.5525291828793775,1.4285830569191202,28.3103759081998,0.1101571047011665,-7.38466063289043,0.2607003891050584,111,0.5765765765765766,0.282619131179083,-7.384660632890387,21.55459649540909,0.7613673716415058,30,1.0,40,0.525,1.116497271885172,1.3280688994909604,0.033201722487274,-8.723626346256893,0.325,19,0.4210526315789473,-0.2428571154876625,-8.443226413395566,8.956794936413125,6.744224595460524,40,1.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.050_maxday3,5225,4713,616,7.464700658632971,False,374,0.5508021390374331,1.313445391824421,30.81370172104289,0.0823895767942323,-9.000000000000021,0.0481283422459893,126,0.5873015873015873,0.2552652291370944,-9.000000000000004,18.979006063294367,0.6159274933960134,55,1.0,56,0.4464285714285714,0.9242545652837364,-1.4088650857224971,-0.0251583051021874,-5.649048854381215,0.0,19,0.3684210526315789,-0.8084906610996081,-5.4,12.2090471555727,-8.665873886222137,56,0.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.100_maxday1,6003,4551,793,8.183232558270497,False,124,0.6290322580645161,1.8722504602875456,23.25203811470585,0.1875164364089181,-2.4000000000000057,0.4919354838709677,124,0.6290322580645161,0.3259339576346798,-2.4000000000000057,12.068259573871728,0.5190194302253059,19,1.0,22,0.5,1.3054271365015158,1.900627035957327,0.0863921379980603,-1.874564165064176,0.5454545454545454,22,0.5,-0.0474026566004271,-1.874564165064176,5.890823046505622,3.0994103183102792,22,1.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr0.477_maxday3,6817,4530,793,8.701068684452139,False,53,0.7358490566037735,3.3616362154375627,18.47484066303532,0.3485818993025532,-1.8000000000000007,0.0943396226415094,37,0.6756756756756757,0.6166665818956163,-0.9897662508755118,10.157185211763704,0.5497847259969241,4,1.0,8,0.5,0.6512496145884592,-0.7457103893975933,-0.0932137986746991,-1.222521048763631,0.0,5,0.4,-0.0225210487636311,-1.222521048763631,-0.7457103893975933,1.0,8,0.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
SPXW,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr0.200_maxday2,7669,4471,783,7.36094060158371,False,234,0.5427350427350427,1.431150784926288,26.899071312383757,0.1149532962067681,-6.421037511195351,0.2136752136752136,121,0.5041322314049587,0.15,-6.185514899727532,17.625833654254002,0.655258073766266,34,0.8333333333333334,39,0.4871794871794871,0.7814317434662768,-2.62281907840468,-0.0672517712411456,-4.331106628033695,0.1538461538461538,20,0.35,-0.3223592867770749,-4.331106628033695,6.075473640198621,-2.3163906691932428,39,0.0,50,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d50_return_wf202504_202606_v1
