feature,importance
ib_range_bps,13219.619453310966
oi_diff,7079.358535766602
dist_ib_low_bps,4576.335067152977
dist_ib_high_bps,3780.1520129442215
iv_diff,3392.1505134105682
minute,2837.0945665836334
ret_30m_bps,2759.9386582374573
nearest_level_abs_bps,2285.8100686073303
ret_15m_bps,1617.9826481342316
iv_diff_chg_25m,1495.920479774475
volume_diff,1441.5047109127045
spread_pct_diff_chg_5m,1152.029377937317
spread_pct_diff_chg_15m,1124.4515075683594
ret_1m_bps,1046.2160277366638
volume_diff_chg_15m,1033.1194118261337
iv_diff_chg_5m,1010.5589293241501
volume_diff_chg_5m,1003.1645389795303
ret_5m_bps,985.5000602006912
spread_pct_diff,973.2529230117798
vega_diff,968.7897489070892
abs_delta_diff,929.2864398956299
spread_pct_diff_chg_25m,920.0778007507324
iv_diff_chg_15m,900.0305678844452
volume_diff_chg_25m,891.6244183778763
abs_delta_diff_chg_25m,856.6132595539093
vega_diff_chg_5m,804.4164197444916
abs_delta_diff_chg_5m,795.1765705347061
vega_diff_chg_25m,714.3413441181183
vega_diff_chg_15m,637.9919807910919
abs_delta_diff_chg_15m,597.4636693000793
