feature,importance
ib_range_bps,13774.632241487503
oi_diff,7192.869971036911
dist_ib_high_bps,4900.552327036858
dist_ib_low_bps,4095.8056178092957
iv_diff,3919.476122379303
minute,2798.152641773224
ret_30m_bps,1833.5404243469238
nearest_level_abs_bps,1799.6886386871338
ret_15m_bps,1400.2094504833221
ret_5m_bps,1370.5954362154007
volume_diff,1246.032007932663
ret_1m_bps,1220.7496478557587
iv_diff_chg_15m,1179.2419390678406
spread_pct_diff,1165.655326962471
iv_diff_chg_5m,1156.4406688213348
spread_pct_diff_chg_15m,1098.8884103298187
abs_delta_diff,1096.7736580371857
iv_diff_chg_25m,1036.7002853155136
spread_pct_diff_chg_5m,1017.2933665513992
spread_pct_diff_chg_25m,950.0072901248932
volume_diff_chg_15m,933.3556199073792
volume_diff_chg_25m,924.8721910715103
vega_diff_chg_5m,769.4677921533585
abs_delta_diff_chg_5m,767.2735089063644
volume_diff_chg_5m,767.2111809253693
vega_diff_chg_25m,713.9764484167099
vega_diff,693.6900995969772
abs_delta_diff_chg_15m,603.9959485530853
abs_delta_diff_chg_25m,592.3973195552826
vega_diff_chg_15m,547.180070400238
