feature,importance
ib_range_bps,7168.678921699524
oi_diff,5620.653738021851
dist_ib_low_bps,3158.4904441833496
dist_ib_high_bps,3079.975129008293
iv_diff,3006.7956379652023
minute,2505.628051877022
nearest_level_abs_bps,1988.192626953125
ret_30m_bps,1977.79385304451
ret_15m_bps,1497.9289631843567
vega_diff,1490.9114099740982
spread_pct_diff,1246.7697328329086
abs_delta_diff,1184.1979492902756
iv_diff_chg_15m,1155.4954779148102
iv_diff_chg_5m,1140.1847177743912
ret_1m_bps,1115.895199418068
ret_5m_bps,1115.1542899608612
spread_pct_diff_chg_5m,1069.2208292484283
volume_diff,1068.6397891044617
volume_diff_chg_25m,984.8973227739334
volume_diff_chg_5m,975.4570899009705
spread_pct_diff_chg_25m,970.5262615680695
volume_diff_chg_15m,935.0824183225632
iv_diff_chg_25m,912.9421018362045
spread_pct_diff_chg_15m,879.8204001188278
abs_delta_diff_chg_15m,807.0287690162659
vega_diff_chg_5m,776.8094010353088
abs_delta_diff_chg_25m,775.45072722435
vega_diff_chg_15m,774.6203278303146
abs_delta_diff_chg_5m,711.726559638977
vega_diff_chg_25m,670.0346292257309
