ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id
SPY,20250117,202501,10:00,600,zero_dte,PUT,0.5318089904113562,0.1510298636233857,0.5318089904113562,-0.3,-0.3,-0.3,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250121,202501,10:00,600,zero_dte,PUT,0.6295725335962304,0.1889570787031531,0.6295725335962304,-0.3,0.5,0.5,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250122,202501,10:00,600,zero_dte,PUT,0.4575155928943754,0.1335116536401641,0.4575155928943754,-0.3,-0.3,-0.3,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250123,202501,10:00,600,zero_dte,PUT,0.5043191676457179,0.1878521110297419,0.5043191676457179,-0.3,-0.3,-0.3,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250124,202501,10:00,600,zero_dte,PUT,0.5466352799693298,0.1338081200595729,0.5466352799693298,-0.3,-0.3,-0.3,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250127,202501,10:00,600,zero_dte,PUT,0.6322432347834659,0.1709348139368685,0.6322432347834659,-0.3,0.5,0.5,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250128,202501,10:00,600,zero_dte,PUT,0.4603831575959927,0.3041889451372176,0.4603831575959927,0.5,-0.3,-0.3,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250129,202501,10:00,600,zero_dte,PUT,0.5724333941194262,0.2367777017239944,0.5724333941194262,-0.3,0.3536585658380917,0.3536585658380917,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250130,202501,10:00,600,zero_dte,PUT,0.585861708387045,0.2376440823343383,0.585861708387045,-0.3,0.5,0.5,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
SPY,20250131,202501,10:00,600,zero_dte,PUT,0.5170709489580116,0.1506822090455273,0.5170709489580116,0.5,-0.3,-0.3,thr0.430_maxday1,202501,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1_event_option_gate,"202407,202408,202409,202410,202411,202412",,,,,,,,,,,
