month,train_start_month,train_end_month,train_rows,train_months,train_windows,test_rows,feature_count,physical_feature_count,context_valid_rate,train_pred,train_proto,train_state,train_dyn,train_sig,train_vis,train_vic,train_straight,train_total,train_z_n,train_z_z_dim,train_z_effective_rank,train_z_effective_rank_ratio,train_z_max_pc_var_ratio,train_z_min_dim_std,train_z_median_dim_std,train_z_near_zero_std_dims,train_z_mean_abs,last_epoch_total
202601,202501,202512,26834,12,18767,2250,270,48,0.867111086845398,0.04691299837829588,0.0,1.2604824337166805,0.6607558524061699,0.17312437228025954,0.44241485090967675,0.17990726550529168,1.3573199320012255,0.4807144583824657,18767,32,8.324286460876465,0.2601339519023895,0.23935945332050323,0.2520323693752289,0.5847687125205994,0,0.09699765592813492,0.5115085608429379
202602,202501,202601,29084,13,20364,1781,270,48,0.8422234654426575,0.04648180514576978,0.0,1.2709413614190648,0.6566780188115963,0.1804820372849451,0.4172801335582422,0.18473327871133247,1.4265831177371866,0.4783255668736422,20364,32,8.586793899536133,0.26833730936050415,0.22707469761371613,0.3022218942642212,0.6031193137168884,0,0.08407105505466461,0.5141213238239288
202603,202501,202602,30865,14,21546,2357,270,48,0.8599914908409119,0.04732077417067528,0.0,1.1943841170414813,0.6531355642712483,0.15789135492999917,0.42452329189998905,0.15791415189049055,1.3882374173362397,0.46418056755934345,21546,32,7.516272068023682,0.23488350212574005,0.24197891354560852,0.22042401134967804,0.629691481590271,0,0.07347696274518967,0.49642976820468904
202604,202501,202603,33222,15,23178,2119,270,48,0.8655025959014893,0.04445758643571764,0.0,1.1226293173277797,0.650913148575815,0.16308274300426145,0.39246604735296436,0.1630057323965441,1.3669592715367136,0.4399071657500241,23178,32,7.919301509857178,0.2474781721830368,0.26146283745765686,0.28339633345603943,0.6552674174308777,0,0.07808715105056763,0.4774848385290666
202605,202501,202604,35341,16,24675,2270,270,48,0.8678414225578308,0.05069108304493092,0.0,1.174662562619589,0.649329825726686,0.1528515636045278,0.4217786547574833,0.15061682236291235,1.4333240202543343,0.46357879605457536,24576,32,8.090374946594238,0.25282421708106995,0.24713833630084991,0.15772745013237,0.6526491045951843,0,0.08715662360191345,0.48777823398510617
202606,202501,202605,37611,17,26285,2079,270,48,0.856661856174469,0.04647041234324725,0.0,1.1112831292348329,0.6465654570679485,0.1560223664125381,0.4107544005087217,0.1637538343724675,1.401831560908603,0.4435711036577455,24576,32,7.9503254890441895,0.24844767153263092,0.2449478656053543,0.18006569147109985,0.657095730304718,0,0.08499879390001297,0.4763526916503906
