feature,importance
ib_range_bps,6585.665992856026
oi_diff,4508.009027838707
dist_ib_low_bps,3240.2913867235184
iv_diff,3145.7947125434875
dist_ib_high_bps,2439.602811217308
minute,2304.099159836769
nearest_level_abs_bps,2229.377507686615
ret_30m_bps,1913.3860310316086
ret_15m_bps,1625.1022744178772
iv_diff_chg_15m,1407.3437110185623
ret_1m_bps,1402.980480670929
iv_diff_chg_25m,1402.1780424118042
ret_5m_bps,1391.1830925941467
volume_diff,1317.2238892316818
volume_diff_chg_25m,1294.7469782829285
spread_pct_diff_chg_25m,1194.962308883667
volume_diff_chg_5m,1193.2411094903946
spread_pct_diff,1153.1206901073456
iv_diff_chg_5m,1143.5333024263382
volume_diff_chg_15m,1140.244101881981
vega_diff,1060.8170816898346
abs_delta_diff,1057.720309138298
spread_pct_diff_chg_5m,1044.030786037445
spread_pct_diff_chg_15m,1024.2963116168976
abs_delta_diff_chg_25m,946.6328394412994
abs_delta_diff_chg_5m,937.0096093416214
vega_diff_chg_25m,913.164763212204
abs_delta_diff_chg_15m,873.6377569437027
vega_diff_chg_15m,854.3252229690552
vega_diff_chg_5m,850.3512411117554
