feature,median
put_d35_iv,0.20600000023841858
put_d35_mid_bps,9.809748317335586
put_d35_spread_pct,0.017391288122742862
put_d35_theta_over_mid,-5.344682909252727
put_d35_vega,4.49084997177124
put_d35_oi,5528.0
put_d35_volume,826.0
call_d50_available,1.0
call_d50_strike,616.0
call_d50_strike_bps,0.1597762640059841
call_d50_abs_delta,0.5013999938964844
call_d50_iv,0.19329999387264252
call_d50_mid_bps,15.887900217628085
call_d50_spread_pct,0.011428560529436384
call_d50_theta_over_mid,-3.426783783151296
call_d50_vega,4.855950117111206
call_d50_oi,8575.0
call_d50_volume,944.0
put_d50_available,1.0
put_d50_strike,616.0
put_d50_strike_bps,0.1660021855598437
put_d50_abs_delta,0.49869999289512634
put_d50_iv,0.19529999792575836
put_d50_mid_bps,15.930948984588102
put_d50_spread_pct,0.011695895017748939
put_d50_theta_over_mid,-3.352246204324847
put_d50_vega,4.857150077819824
put_d50_oi,4976.0
put_d50_volume,832.0
call_d65_available,1.0
call_d65_strike,615.0
call_d65_strike_bps,-16.940434637185973
call_d65_abs_delta,0.654449999332428
call_d65_iv,0.20499999821186066
call_d65_mid_bps,26.182297794221856
call_d65_spread_pct,0.011299424374029993
call_d65_theta_over_mid,-2.0156106995433394
call_d65_vega,4.489300012588501
call_d65_oi,7742.0
call_d65_volume,272.0
put_d65_available,1.0
put_d65_strike,616.0
put_d65_strike_bps,16.278137089479337
put_d65_abs_delta,0.6551499962806702
put_d65_iv,0.188400000333786
put_d65_mid_bps,24.321875505200477
put_d65_spread_pct,0.013245020564786776
put_d65_theta_over_mid,-1.9462921937762032
put_d65_vega,4.476549863815308
put_d65_oi,3953.0
put_d65_volume,228.0
call_d80_available,1.0
call_d80_strike,613.0
call_d80_strike_bps,-38.357904858056784
call_d80_abs_delta,0.8040000200271606
call_d80_iv,0.22259999811649323
call_d80_mid_bps,43.424211435745136
call_d80_spread_pct,0.013755210692171442
call_d80_theta_over_mid,-1.003147485335469
call_d80_vega,3.371399998664856
call_d80_oi,6217.0
call_d80_volume,43.0
put_d80_available,1.0
put_d80_strike,617.0
put_d80_strike_bps,33.28313811254091
put_d80_abs_delta,0.8062000274658203
put_d80_iv,0.1875
put_d80_mid_bps,36.95539673260663
put_d80_spread_pct,0.01675040270575134
put_d80_theta_over_mid,-0.9256592328308839
put_d80_vega,3.323249936103821
put_d80_oi,2352.0
put_d80_volume,44.0
phys_d15_iv_skew_put_minus_call,0.047899991273880005
phys_d15_iv_mean,0.21015000343322754
phys_d15_volume_skew_call_minus_put,0.16653706583535585
phys_d15_oi_skew_call_minus_put,0.13772749510879356
phys_d15_mid_skew_call_minus_put,-0.12244899912590099
phys_d15_spread_mean,0.05128207871351169
phys_d15_theta_skew_call_minus_put,-0.20167481880735405
phys_d15_vega_skew_call_minus_put,-0.007279755838364319
phys_d15_abs_delta_gap,-0.0030999984592199326
phys_d15_liquidity_score,16.312663287295415
phys_d25_iv_skew_put_minus_call,0.03060000017285347
phys_d25_iv_mean,0.2006250023841858
phys_d25_volume_skew_call_minus_put,0.1081717011124487
phys_d25_oi_skew_call_minus_put,0.16646770128663174
phys_d25_mid_skew_call_minus_put,-0.07369506492135214
phys_d25_spread_mean,0.027444823888318835
phys_d25_theta_skew_call_minus_put,-0.12207493082063392
phys_d25_vega_skew_call_minus_put,-0.0008672426430412796
phys_d25_abs_delta_gap,-0.0006999969482421875
phys_d25_liquidity_score,16.79994203149156
phys_d35_iv_skew_put_minus_call,0.01759999990463257
phys_d35_iv_mean,0.19642500206828117
phys_d35_volume_skew_call_minus_put,0.0619187784432753
phys_d35_oi_skew_call_minus_put,0.21574697173619006
phys_d35_mid_skew_call_minus_put,-0.04545453665647743
phys_d35_spread_mean,0.01826833526731586
phys_d35_theta_skew_call_minus_put,-0.10406862031932218
phys_d35_vega_skew_call_minus_put,-8.750761547521216e-05
phys_d35_abs_delta_gap,-9.998679161071777e-05
phys_d35_liquidity_score,17.13648698242178
phys_d50_iv_skew_put_minus_call,0.001900017261505127
phys_d50_iv_mean,0.19447500258684158
phys_d50_volume_skew_call_minus_put,0.06338333952695732
phys_d50_oi_skew_call_minus_put,0.27800664451825396
phys_d50_mid_skew_call_minus_put,-0.002645896277505325
phys_d50_spread_mean,0.011849096054690523
phys_d50_theta_skew_call_minus_put,-0.05957422728652961
phys_d50_vega_skew_call_minus_put,-1.3781423536536144e-05
phys_d50_abs_delta_gap,0.0025000274181365967
phys_d50_liquidity_score,17.085576330905003
phys_d65_iv_skew_put_minus_call,-0.013999998569488525
phys_d65_iv_mean,0.19709999859333038
phys_d65_volume_skew_call_minus_put,0.0684237905318412
phys_d65_oi_skew_call_minus_put,0.3243217872899348
phys_d65_mid_skew_call_minus_put,0.028882742561386378
phys_d65_spread_mean,0.012418845965662364
phys_d65_theta_skew_call_minus_put,-0.07284643604076368
phys_d65_vega_skew_call_minus_put,0.00036241642084276294
phys_d65_abs_delta_gap,-0.0006999969482421875
phys_d65_liquidity_score,15.894834170753604
phys_d80_iv_skew_put_minus_call,-0.03219999372959137
phys_d80_iv_mean,0.20600000023841858
phys_d80_volume_skew_call_minus_put,0.0
phys_d80_oi_skew_call_minus_put,0.47130046215314797
phys_d80_mid_skew_call_minus_put,0.06849316539828251
phys_d80_spread_mean,0.015303016194388983
phys_d80_theta_skew_call_minus_put,-0.06390416996621473
phys_d80_vega_skew_call_minus_put,0.0035866825392598754
phys_d80_abs_delta_gap,-0.0023500025272369385
phys_d80_liquidity_score,14.04088824804705
phys_total_volume_skew_call_minus_put,0.07575327374170257
phys_total_oi_skew_call_minus_put,0.21967571506649394
phys_total_option_volume_log,8.848006587248566
phys_total_option_oi_log,11.370889437762692
phys_call_iv_slope_low_to_high,0.03470000624656677
phys_put_iv_slope_low_to_high,-0.04490000009536743
phys_call_mid_slope_low_to_high,40.7569507791376
phys_put_mid_slope_low_to_high,33.25808413427836
phys_fib_up_min_abs_bps,21.86107889800705
phys_fib_up_mean_signed_bps,-37.69032221799229
phys_fib_dn_min_abs_bps,35.1133099072324
phys_fib_dn_mean_signed_bps,51.77952820404808
phys_fib_any_min_abs_bps,9.868760815792982
phys_ib_edge_min_abs_bps,10.592947185168674
phys_ib_balance,0.5387540367158726
phys_nearest_level_vs_ib_range,0.10638919550312663
phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,-0.15910148892128717
phys_abs_ret_1m_bps,0.15570314019996978
phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,-0.4532790215561189
phys_abs_ret_5m_bps,2.8297430863694073
phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,-0.6595946335913316
phys_abs_ret_15m_bps,5.4401901202721925
phys_abs_ret_30m_bps,8.480443685531247
ctx_spx_spot,6182.68017578125
ctx_spx_ret_1m_bps,0.0
ctx_spx_ret_1m_bps_minus_self,0.0
ctx_spx_ret_5m_bps,0.1356566374599577
ctx_spx_ret_5m_bps_minus_self,-0.009071017953443672
ctx_spx_ret_15m_bps,0.49247373503424896
ctx_spx_ret_15m_bps_minus_self,-0.012368392326433941
ctx_spx_ret_30m_bps,0.9935074610489814
ctx_spx_ret_30m_bps_minus_self,-0.038655378057916856
ctx_spx_ib_range_bps,43.823763832184
ctx_spx_nearest_level_abs_bps,4.735043481303377
ctx_spx_phys_d35_iv_skew_put_minus_call,0.016599997878074646
ctx_spx_phys_total_volume_skew_call_minus_put,0.12547172498245657
ctx_spx_phys_total_oi_skew_call_minus_put,0.23248355167397755
ctx_spy_spot,615.7149963378906
ctx_spy_ret_1m_bps,0.0
ctx_spy_ret_1m_bps_minus_self,0.0
ctx_spy_ret_5m_bps,0.15730092411958552
ctx_spy_ret_5m_bps_minus_self,0.0
ctx_spy_ret_15m_bps,0.47423796069034907
ctx_spy_ret_15m_bps_minus_self,0.0
ctx_spy_ret_30m_bps,1.0645316342616784
ctx_spy_ret_30m_bps_minus_self,0.0
ctx_spy_ib_range_bps,43.2178383458063
ctx_spy_nearest_level_abs_bps,4.821481856457988
ctx_spy_phys_d35_iv_skew_put_minus_call,0.01759999990463257
ctx_spy_phys_total_volume_skew_call_minus_put,0.07575327374170257
ctx_spy_phys_total_oi_skew_call_minus_put,0.21967571506649394
ctx_qqq_spot,550.4199829101562
ctx_qqq_ret_1m_bps,0.0
ctx_qqq_ret_1m_bps_minus_self,0.0
ctx_qqq_ret_5m_bps,0.3288096226439219
ctx_qqq_ret_5m_bps_minus_self,0.040533383209306884
ctx_qqq_ret_15m_bps,0.574213661472811
ctx_qqq_ret_15m_bps_minus_self,0.07312835063943979
ctx_qqq_ret_30m_bps,1.1510954879156987
ctx_qqq_ret_30m_bps_minus_self,0.17008470983181923
ctx_qqq_ib_range_bps,60.41109304708349
ctx_qqq_nearest_level_abs_bps,6.0901044667340525
ctx_qqq_phys_d35_iv_skew_put_minus_call,0.021499991416931152
ctx_qqq_phys_total_volume_skew_call_minus_put,0.050472104491770906
ctx_qqq_phys_total_oi_skew_call_minus_put,0.17616079662341122
ctx_spy_qqq_ret_5m_spread,-0.040533383209306884
ctx_spx_spy_ret_5m_spread,-0.009071017953443672
ticker_QQQ,0.0
ticker_SPXW,0.0
ticker_SPY,1.0
expiry_mode_zero_dte,1.0
nearest_level_name_fib_127_dn,0.0
nearest_level_name_fib_127_up,0.0
nearest_level_name_fib_161_dn,0.0
nearest_level_name_fib_161_up,0.0
nearest_level_name_fib_200_dn,0.0
nearest_level_name_fib_200_up,0.0
nearest_level_name_ib_high,0.0
nearest_level_name_ib_low,0.0
