ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months
SPY,20250331,202503,10:00,600,zero_dte,PUT,0.5332242300526482,0.2600721331817611,0.5332242300526482,-0.3,-0.3,-0.3,thr0.424_maxday1,202503,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,557.0,0.0,18.0,21.0,18.0,False,primary,637.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202409,202410,202411,202412,202501,202502"
QQQ,20250331,202503,10:30,630,zero_dte,CALL,-0.2720000115036964,-0.2720000115036964,-0.3003879041368008,0.5,-0.3,0.5,thr-0.274_maxday2,202503,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202409,202410,202411,202412,202501,202502"
SPXW,20250401,202504,10:00,600,zero_dte,PUT,0.5580325622599004,0.2623069889483003,0.5580325622599004,-0.3,0.5,0.5,thr0.404_maxday1,202504,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,632.0,0.0,1.0,0.0,18.0,False,primary,721.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202410,202411,202412,202501,202502,202503"
SPY,20250401,202504,10:00,600,zero_dte,PUT,0.4832789865682534,0.3188390758851511,0.4832789865682534,-0.3,0.5,0.5,thr0.388_maxday1,202504,,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,"202410,202411,202412,202501,202502,202503"
QQQ,20250401,202504,14:30,870,zero_dte,PUT,0.0969596812273289,-0.3000000119209289,0.0969596812273289,0.5,-0.3,-0.3,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
QQQ,20250402,202504,10:00,600,zero_dte,PUT,-0.2447184902988056,-0.3000000119209289,-0.2447184902988056,-0.3,-0.3,-0.3,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
SPXW,20250402,202504,10:00,600,zero_dte,PUT,0.5468966996428475,0.1842220520753435,0.5468966996428475,-0.3,-0.3,-0.3,thr0.404_maxday1,202504,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,633.0,0.0,2.0,1.0,18.0,False,primary,722.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202410,202411,202412,202501,202502,202503"
SPY,20250402,202504,10:00,600,zero_dte,PUT,0.5944829479040795,0.1669691484974226,0.5944829479040795,-0.3,-0.3,-0.3,thr0.388_maxday1,202504,,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,"202410,202411,202412,202501,202502,202503"
QQQ,20250402,202504,10:30,630,zero_dte,PUT,-0.1765129336086682,-0.3000000119209289,-0.1765129336086682,0.5,-0.3,-0.3,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
QQQ,20250403,202504,10:00,600,zero_dte,PUT,0.2549757353074573,-0.3000000119209289,0.2549757353074573,-0.3,0.5,0.5,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
SPXW,20250403,202504,10:00,600,zero_dte,PUT,0.5906689463526498,0.2917225856922174,0.5906689463526498,-0.3,0.5,0.5,thr0.404_maxday1,202504,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,634.0,0.0,3.0,2.0,18.0,False,primary,723.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202410,202411,202412,202501,202502,202503"
SPY,20250403,202504,10:00,600,zero_dte,PUT,0.5557888692987741,0.2965603538812865,0.5557888692987741,-0.3,0.5,0.5,thr0.388_maxday1,202504,,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,"202410,202411,202412,202501,202502,202503"
QQQ,20250403,202504,10:30,630,zero_dte,PUT,-0.1535041140542242,-0.3000000119209289,-0.1535041140542242,-0.3,0.5,0.5,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
QQQ,20250404,202504,10:00,600,zero_dte,CALL,0.0197635169748559,0.0197635169748559,-0.1588777049100903,-0.3,0.5,-0.3,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
SPXW,20250404,202504,10:00,600,zero_dte,CALL,0.4105793130848846,0.4105793130848846,0.2902924055434898,-0.3,0.5,-0.3,thr0.404_maxday1,202504,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,635.0,0.0,4.0,3.0,18.0,False,primary,724.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202410,202411,202412,202501,202502,202503"
QQQ,20250404,202504,10:30,630,zero_dte,CALL,0.3182890508692281,0.3182890508692281,-0.3178792731620612,-0.3,0.5,-0.3,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
SPY,20250404,202504,10:45,645,zero_dte,CALL,0.3900979364345589,0.3900979364345589,0.2197863629383901,0.5,0.5,0.5,thr0.388_maxday1,202504,,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023__event_option_gate,"202410,202411,202412,202501,202502,202503"
QQQ,20250407,202504,10:00,600,zero_dte,CALL,0.3609763935365676,0.3609763935365676,-0.24235736863052,-0.3,0.5,-0.3,thr-0.256_maxday2,202504,,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,,,,,,,,,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_event_option_gate,"202410,202411,202412,202501,202502,202503"
