ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month
QQQ,20260504,202605,10:30,630,zero_dte,PUT,0.4566806339609685,0.20738337611271154,0.4566806339609685,0.5,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260505,202605,10:30,630,zero_dte,PUT,0.4649862307241719,0.23330435224365187,0.4649862307241719,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260506,202605,13:20,800,zero_dte,PUT,0.4345880539615831,0.2430425164347516,0.4345880539615831,0.5,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260507,202605,12:50,770,zero_dte,PUT,0.4557054849879892,0.14833492660617428,0.4557054849879892,-0.3,0.5,0.5,thr0.428_maxday1,202605
QQQ,20260508,202605,11:00,660,zero_dte,PUT,0.4640098367330339,0.1750231998150396,0.4640098367330339,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260511,202605,10:35,635,zero_dte,PUT,0.4390562192295628,0.1844989898310941,0.4390562192295628,0.5,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260512,202605,10:30,630,zero_dte,PUT,0.428887023507159,0.32250713687533994,0.428887023507159,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260513,202605,10:50,650,zero_dte,PUT,0.4616206595995224,0.1626500158928098,0.4616206595995224,0.5,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260514,202605,13:15,795,zero_dte,CALL,0.45627824441780784,0.45627824441780784,0.2237518544308619,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260515,202605,10:35,635,zero_dte,PUT,0.5535101872651024,0.18361990480366944,0.5535101872651024,-0.3,0.5,0.5,thr0.428_maxday1,202605
QQQ,20260518,202605,10:40,640,zero_dte,CALL,0.5222717128741617,0.5222717128741617,0.29046618913220273,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260519,202605,10:35,635,zero_dte,PUT,0.44596598502657386,0.1664449456600653,0.44596598502657386,0.5,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260520,202605,10:30,630,zero_dte,PUT,0.4990977461354954,0.15490696786393218,0.4990977461354954,0.5,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260521,202605,10:50,650,zero_dte,PUT,0.573367195294589,0.19994736097230825,0.573367195294589,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260522,202605,11:15,675,zero_dte,PUT,0.4358706633188596,0.2380025975380202,0.4358706633188596,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260527,202605,11:35,695,zero_dte,PUT,0.45436232558617695,0.2907291851537445,0.45436232558617695,0.5,0.5,0.5,thr0.428_maxday1,202605
QQQ,20260528,202605,10:45,645,zero_dte,PUT,0.5835929898536432,0.12697199846582236,0.5835929898536432,-0.3,-0.3,-0.3,thr0.428_maxday1,202605
QQQ,20260529,202605,10:45,645,zero_dte,PUT,0.45720920788620484,0.2777669992706773,0.45720920788620484,0.5,-0.3,-0.3,thr0.428_maxday1,202605
