feature,importance
ib_range_bps,7018.21286380291
oi_diff,4743.762775182724
dist_ib_high_bps,3380.4205565452576
minute,2631.2922126054764
dist_ib_low_bps,2539.8048247098923
iv_diff,2301.772733449936
ret_30m_bps,2000.452327132225
nearest_level_abs_bps,1764.8325179815292
vega_diff,1420.2502579689026
volume_diff,1414.5843232870102
ret_5m_bps,1355.5362199544907
ret_15m_bps,1336.1777521371841
volume_diff_chg_5m,1239.0652819871902
iv_diff_chg_15m,1236.9717390537262
spread_pct_diff,1205.7937791347504
iv_diff_chg_5m,1174.6668229103088
ret_1m_bps,1129.7726882696152
spread_pct_diff_chg_15m,1106.4853603839874
iv_diff_chg_25m,1093.1121925115585
volume_diff_chg_25m,1062.7221018075943
volume_diff_chg_15m,1058.4816784858704
spread_pct_diff_chg_5m,1035.754351735115
spread_pct_diff_chg_25m,960.9774774312973
abs_delta_diff,956.3188999891281
vega_diff_chg_15m,895.7877688407898
vega_diff_chg_5m,843.8054497241974
abs_delta_diff_chg_5m,797.57810151577
vega_diff_chg_25m,787.150282740593
abs_delta_diff_chg_15m,776.3115214109421
abs_delta_diff_chg_25m,767.6381981372833
