feature,importance
ib_range_bps,11144.940893530846
oi_diff,8685.37426507473
dist_ib_low_bps,4286.264253258705
dist_ib_high_bps,3954.254048228264
iv_diff,3164.2566698789597
minute,3060.693608522415
nearest_level_abs_bps,1912.1897917985916
ret_30m_bps,1812.485051870346
ret_15m_bps,1256.552279829979
iv_diff_chg_15m,1237.3469920158386
iv_diff_chg_25m,1149.0000594854355
ret_1m_bps,1112.7561584711075
volume_diff,1069.771722316742
spread_pct_diff,1057.6335011720657
abs_delta_diff,1029.9570894241333
iv_diff_chg_5m,997.830960392952
spread_pct_diff_chg_5m,997.2848017215729
ret_5m_bps,956.7794396877289
spread_pct_diff_chg_15m,913.2136883735657
spread_pct_diff_chg_25m,912.9604812860489
vega_diff,893.1794389486313
volume_diff_chg_5m,891.3921086788177
volume_diff_chg_25m,883.7962617874146
vega_diff_chg_15m,853.2908985614777
volume_diff_chg_15m,852.2162129878998
vega_diff_chg_5m,815.6095104217529
abs_delta_diff_chg_15m,760.475259065628
abs_delta_diff_chg_5m,712.6869177818298
vega_diff_chg_25m,711.2447969913483
abs_delta_diff_chg_25m,601.5789797306061
