feature,importance
ib_range_bps,12723.191799640656
oi_diff,10323.614191174507
dist_ib_high_bps,5537.566352367401
dist_ib_low_bps,3598.273111462593
iv_diff,2751.797207713127
minute,2041.763309955597
nearest_level_abs_bps,1488.6836841106415
ret_30m_bps,1445.2809941768646
abs_delta_diff,1088.733230471611
spread_pct_diff,1047.3637326955795
ret_1m_bps,974.38232254982
vega_diff,940.4468238353729
iv_diff_chg_25m,929.2006589174271
ret_15m_bps,883.0170222520828
volume_diff,872.1279320716858
iv_diff_chg_5m,828.2794010639191
spread_pct_diff_chg_5m,808.6523604393005
iv_diff_chg_15m,769.7488507032394
volume_diff_chg_5m,762.994881272316
volume_diff_chg_25m,754.7471981048584
volume_diff_chg_15m,719.4245783090591
vega_diff_chg_15m,651.8007291555405
ret_5m_bps,637.6722980737686
vega_diff_chg_25m,628.4536784887314
spread_pct_diff_chg_15m,623.437261223793
vega_diff_chg_5m,592.6990187168121
abs_delta_diff_chg_5m,553.7246705293655
abs_delta_diff_chg_25m,542.1628898382187
spread_pct_diff_chg_25m,484.68751978874207
abs_delta_diff_chg_15m,421.927249789238
