feature,importance
ib_range_bps,12828.678177118301
oi_diff,9255.606349468231
dist_ib_low_bps,4136.730583667755
dist_ib_high_bps,4039.784703850746
iv_diff,3919.223578095436
minute,2744.1770018339157
nearest_level_abs_bps,1826.6083801984787
ret_30m_bps,1501.3342003822327
ret_1m_bps,1206.5542801618576
volume_diff,1205.3977098464966
ret_5m_bps,1123.923193693161
abs_delta_diff,1120.9779595136642
ret_15m_bps,1103.5693724155426
spread_pct_diff,1061.173740386963
vega_diff,1058.0034189224243
volume_diff_chg_5m,1049.1997895240784
iv_diff_chg_5m,1005.487020611763
iv_diff_chg_15m,985.7489204406738
volume_diff_chg_25m,979.5163217782974
volume_diff_chg_15m,979.4637517929077
spread_pct_diff_chg_5m,924.9499090909958
iv_diff_chg_25m,922.9902534484863
vega_diff_chg_5m,823.687268614769
spread_pct_diff_chg_15m,813.1879123449326
vega_diff_chg_15m,768.5040234327316
abs_delta_diff_chg_5m,768.059580206871
vega_diff_chg_25m,717.5802898406982
abs_delta_diff_chg_15m,709.2460087537766
spread_pct_diff_chg_25m,681.0612096786499
abs_delta_diff_chg_25m,629.2749472856522
