feature,importance
ib_range_bps,9458.535165250301
oi_diff,6168.051471889019
dist_ib_high_bps,3214.065545320511
dist_ib_low_bps,3100.252109646797
iv_diff,2800.3502276539803
minute,1943.1359236836433
ret_30m_bps,1286.9442697763443
nearest_level_abs_bps,1073.760620355606
abs_delta_diff,950.6253716945648
ret_15m_bps,906.8661323785782
iv_diff_chg_25m,898.6985793709755
ret_1m_bps,810.3594308495522
iv_diff_chg_15m,785.7617098093033
spread_pct_diff,770.9772810935974
vega_diff,770.0698469877243
volume_diff_chg_15m,757.6666955947876
ret_5m_bps,733.8362110853195
spread_pct_diff_chg_5m,733.7478846907616
volume_diff_chg_5m,728.127113878727
volume_diff,710.3713600039482
spread_pct_diff_chg_15m,684.1167914271355
iv_diff_chg_5m,587.0304307937622
spread_pct_diff_chg_25m,578.0717601776123
volume_diff_chg_25m,572.0753614902496
vega_diff_chg_5m,550.0102831721306
abs_delta_diff_chg_15m,529.0872588157654
vega_diff_chg_25m,493.7217301130295
abs_delta_diff_chg_5m,490.79497957229614
abs_delta_diff_chg_25m,479.7250289916992
vega_diff_chg_15m,443.72978752851486
