direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,H90,POOLED,1388,0.055062518237508545,0.0836247562764143,True
D0_K1,H90,SPXW,683,0.10166887317468916,0.10470361148498308,True
D0_K1,H90,QQQ,461,0.12468446317272915,0.1307702889931803,True
D0_K1,H90,SPY,244,0.1809916218382629,0.1809916218382629,True
