direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D1_INVERTED,S80,POOLED,1158,0.05500218196683749,0.09116972301789746,True
D1_INVERTED,S80,SPXW,526,0.11181877609766913,0.13500923072328216,True
D1_INVERTED,S80,QQQ,388,0.10562500919527687,0.11066130041484401,True
D1_INVERTED,S80,SPY,244,0.14491747666234917,0.14491747666234917,True
