feature,importance
ib_range_bps,6069.48099976778
oi_diff,4822.223431825638
dist_ib_low_bps,3001.6072092056274
dist_ib_high_bps,2886.979304432869
minute,2397.609902203083
iv_diff,1933.6486785411835
ret_30m_bps,1848.8660682439804
nearest_level_abs_bps,1339.9828279018402
ret_15m_bps,1236.9510380029678
ret_5m_bps,1114.922208070755
iv_diff_chg_15m,1046.5934932231903
iv_diff_chg_5m,1043.2401303052902
spread_pct_diff,1038.418991804123
abs_delta_diff,1017.0357728004456
volume_diff_chg_15m,1013.6080934405327
volume_diff,998.0719429254532
vega_diff,957.4258229732513
iv_diff_chg_25m,930.8883332014084
volume_diff_chg_5m,888.0504726171494
abs_delta_diff_chg_15m,862.9912105798721
ret_1m_bps,850.9549162387848
volume_diff_chg_25m,835.2219507694244
spread_pct_diff_chg_15m,833.6860255002975
spread_pct_diff_chg_25m,827.1463327407837
spread_pct_diff_chg_5m,794.109682559967
abs_delta_diff_chg_25m,696.3009386062622
vega_diff_chg_25m,673.0926643013954
vega_diff_chg_15m,622.7150307893753
vega_diff_chg_5m,616.5058691501617
abs_delta_diff_chg_5m,600.8718207478523
