feature,importance
ib_range_bps,17556.36451792717
oi_diff,10728.184106469154
dist_ib_high_bps,5823.299407124519
dist_ib_low_bps,5010.384538292885
minute,3257.9308100938797
iv_diff,3054.146609902382
ret_30m_bps,2089.1348102092743
nearest_level_abs_bps,1902.2192004919052
ret_15m_bps,1219.1401691436768
volume_diff,1188.0489909648895
spread_pct_diff,1156.8432267904282
iv_diff_chg_15m,1138.7179507017136
abs_delta_diff,1113.5290578603745
vega_diff,1079.3243907690048
iv_diff_chg_25m,877.5464390516281
ret_5m_bps,867.0085221529007
ret_1m_bps,853.4156420230865
iv_diff_chg_5m,849.1937294006348
volume_diff_chg_15m,749.3164213895798
volume_diff_chg_5m,748.2133313417435
vega_diff_chg_5m,739.7079291343689
volume_diff_chg_25m,729.5260316133499
vega_diff_chg_15m,708.9326684474945
spread_pct_diff_chg_5m,665.8973696231842
abs_delta_diff_chg_15m,636.0526401996613
abs_delta_diff_chg_25m,624.4413014650345
vega_diff_chg_25m,585.8982826471329
spread_pct_diff_chg_25m,545.4319899082184
abs_delta_diff_chg_5m,541.6754100322723
spread_pct_diff_chg_15m,488.0457468032837
