direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,S40_T30D15,POOLED,1515,0.05665172102642537,0.07098547010786338,True
D0_K1,S40_T30D15,SPXW,809,0.09992312629778458,0.10841702242718362,True
D0_K1,S40_T30D15,QQQ,462,0.11783794377782743,0.1251539782134721,True
D0_K1,S40_T30D15,SPY,244,0.1715936817430379,0.1715936817430379,True
