month,ticker,direction,config_id,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,positive_month,gate_pass
202301,SPXW,D0_K1,S40_T30D15,63,0.38095238095238093,0.6569715617351672,-5.933324779982939,30.0,153.0,8.912796557917321,0.2222222222222222,0.7777777777777778,False,False
202301,QQQ,D0_K1,S40_T30D15,36,0.5277777777777778,0.800099734666807,-1.6618723372668156,30.0,89.0,3.22865444878169,0.25,0.75,False,False
202301,SPY,D0_K1,S40_T30D15,19,0.42105263157894735,0.5163584955903394,-2.6639633676025927,30.0,165.0,3.3932316475626,0.3157894736842105,0.6842105263157895,False,False
202302,SPXW,D0_K1,S40_T30D15,53,0.37735849056603776,0.6264632934632831,-5.944798242694986,30.0,143.0,7.342273280059343,0.18867924528301888,0.8113207547169812,False,False
202302,QQQ,D0_K1,S40_T30D15,31,0.45161290322580644,0.784967013986014,-1.5798190663587597,30.0,180.0,3.0324219704571247,0.1935483870967742,0.8064516129032258,False,False
202302,SPY,D0_K1,S40_T30D15,19,0.5789473684210527,1.7464663393018798,2.3899183783464544,30.0,143.0,0.924075690264635,0.2631578947368421,0.7368421052631579,True,True
202303,SPXW,D0_K1,S40_T30D15,65,0.4153846153846154,0.6545961235352007,-6.666871975580429,30.0,151.0,6.666871975580434,0.3230769230769231,0.676923076923077,False,False
202303,QQQ,D0_K1,S40_T30D15,45,0.35555555555555557,0.8794894221447143,-1.7395070979880665,30.0,119.0,5.0529639476786326,0.24444444444444444,0.7555555555555555,False,False
202303,SPY,D0_K1,S40_T30D15,23,0.4782608695652174,0.4258791942660054,-2.9105743118488085,30.0,138.0,3.2543514582255426,0.30434782608695654,0.6956521739130435,False,False
202304,SPXW,D0_K1,S40_T30D15,67,0.34328358208955223,0.6394038290642571,-7.8288157031893375,30.0,167.0,9.246692045763306,0.2537313432835821,0.746268656716418,False,False
202304,QQQ,D0_K1,S40_T30D15,37,0.3783783783783784,1.0408970343085355,0.4047038136958918,30.0,118.0,2.4675801821980317,0.21621621621621623,0.7837837837837838,True,False
202304,SPY,D0_K1,S40_T30D15,19,0.3684210526315789,0.35955568115201686,-3.3429916357050358,30.0,74.0,3.3429916357050367,0.10526315789473684,0.8947368421052632,False,False
202305,SPXW,D0_K1,S40_T30D15,69,0.34782608695652173,0.6757331487828498,-6.592835715747287,30.0,138.0,7.1390371653279106,0.36231884057971014,0.6376811594202898,False,False
202305,QQQ,D0_K1,S40_T30D15,43,0.5813953488372093,1.414577644376609,3.1593128307172793,30.0,180.0,1.7821747079855759,0.3953488372093023,0.6046511627906976,True,True
202305,SPY,D0_K1,S40_T30D15,22,0.18181818181818182,0.14143213225581325,-4.970497909397107,30.0,111.0,4.970497909397107,0.3181818181818182,0.6818181818181818,False,False
202306,SPXW,D0_K1,S40_T30D15,72,0.3333333333333333,0.8705176568993481,-2.7932377430389552,30.0,74.0,7.077192047234965,0.2777777777777778,0.7222222222222222,False,False
202306,QQQ,D0_K1,S40_T30D15,39,0.5384615384615384,1.2516482358190462,2.1607547449872806,30.0,134.0,1.5423430370367415,0.1794871794871795,0.8205128205128205,True,False
202306,SPY,D0_K1,S40_T30D15,20,0.35,0.34978904478264117,-3.856938383966593,30.0,71.0,4.45693848993041,0.1,0.9,False,False
202307,SPXW,D0_K1,S40_T30D15,60,0.36666666666666664,0.6977906270825668,-5.066778288145981,30.0,180.0,7.951487587153454,0.23333333333333334,0.7666666666666667,False,False
202307,QQQ,D0_K1,S40_T30D15,32,0.3125,0.4213429627233694,-6.148469053127258,30.0,180.0,6.1484690531272586,0.4375,0.5625,False,False
202307,SPY,D0_K1,S40_T30D15,19,0.631578947368421,1.8843601203482132,2.5456584149745236,30.0,180.0,1.3578339883521262,0.2631578947368421,0.7368421052631579,True,True
202308,SPXW,D0_K1,S40_T30D15,79,0.4050632911392405,0.7406961512950672,-5.981379128652361,30.0,77.0,6.372557168326176,0.20253164556962025,0.7974683544303798,False,False
202308,QQQ,D0_K1,S40_T30D15,45,0.5555555555555556,1.0381820314373686,0.3625218658609438,30.0,119.0,2.0184214575469226,0.26666666666666666,0.7333333333333333,True,False
202308,SPY,D0_K1,S40_T30D15,22,0.5909090909090909,1.5263112492303825,1.9858814011280401,30.0,94.0,1.467632887695279,0.2727272727272727,0.7272727272727273,True,True
202309,SPXW,D0_K1,S40_T30D15,72,0.4027777777777778,1.1791558857783873,3.582597518583738,30.0,137.0,4.481099544765449,0.3055555555555556,0.6944444444444444,True,False
202309,QQQ,D0_K1,S40_T30D15,39,0.2564102564102564,0.4178992681476301,-6.721652810170007,30.0,180.0,8.265888570525572,0.23076923076923078,0.7692307692307693,False,False
202309,SPY,D0_K1,S40_T30D15,20,0.4,0.5635119746619917,-2.3491699072676973,30.0,137.0,3.5258393572062867,0.3,0.7,False,False
202310,SPXW,D0_K1,S40_T30D15,76,0.3684210526315789,0.8022101160706511,-4.632625775494875,30.0,67.0,10.07155576316127,0.27631578947368424,0.7236842105263158,False,False
202310,QQQ,D0_K1,S40_T30D15,43,0.4186046511627907,1.1800144659725147,1.9235434156458073,30.0,99.0,2.7738898170890645,0.27906976744186046,0.7209302325581395,True,False
202310,SPY,D0_K1,S40_T30D15,22,0.45454545454545453,0.6568569136454369,-1.9745959543034386,30.0,71.0,4.510540293708614,0.3181818181818182,0.6818181818181818,False,False
202311,SPXW,D0_K1,S40_T30D15,70,0.4714285714285714,1.1305610348104964,2.352714005791307,30.0,65.0,3.7199571774149436,0.2714285714285714,0.7285714285714285,True,False
202311,QQQ,D0_K1,S40_T30D15,38,0.42105263157894735,0.8425295152909557,-1.4016205755185909,30.0,114.0,3.4587153737979506,0.34210526315789475,0.6578947368421053,False,False
202311,SPY,D0_K1,S40_T30D15,19,0.5263157894736842,0.9865090882499619,-0.04893263986826235,30.0,122.0,1.6572116092731592,0.15789473684210525,0.8421052631578947,False,False
202312,SPXW,D0_K1,S40_T30D15,63,0.23809523809523808,0.5140654897294328,-10.933414717510226,30.0,143.0,10.933414717510223,0.2222222222222222,0.7777777777777778,False,False
202312,QQQ,D0_K1,S40_T30D15,34,0.2647058823529412,0.5709282909376222,-4.109422372540498,30.0,180.0,4.2899036683407035,0.38235294117647056,0.6176470588235294,False,False
202312,SPY,D0_K1,S40_T30D15,20,0.45,1.114555465586262,0.5375443644049805,30.0,167.0,1.3155954718238523,0.3,0.7,True,False
