feature,importance
ib_range_bps,14543.481929421425
oi_diff,6752.872782826424
dist_ib_high_bps,4907.009593605995
dist_ib_low_bps,4307.374935030937
iv_diff,3809.010872244835
minute,3321.872223854065
ret_30m_bps,2317.9673515558243
nearest_level_abs_bps,1974.9631968736649
ret_15m_bps,1419.612079501152
iv_diff_chg_25m,1342.341296195984
spread_pct_diff_chg_15m,1204.2317688465118
ret_1m_bps,1151.9395374059677
spread_pct_diff_chg_25m,1134.091381072998
spread_pct_diff,1102.8156923055649
ret_5m_bps,1088.8143719434738
volume_diff,1050.7963701486588
iv_diff_chg_15m,1034.987380027771
spread_pct_diff_chg_5m,1033.546719789505
volume_diff_chg_15m,1012.4986197948456
volume_diff_chg_5m,1002.9196298122406
iv_diff_chg_5m,999.830649137497
vega_diff,934.7789007425308
abs_delta_diff,842.5515974760056
vega_diff_chg_5m,816.056440114975
vega_diff_chg_25m,736.9103528261185
abs_delta_diff_chg_15m,694.3816593885422
volume_diff_chg_25m,685.4446387290955
vega_diff_chg_15m,629.4177913665771
abs_delta_diff_chg_5m,618.5057908296585
abs_delta_diff_chg_25m,580.5563499927521
