ticker,trade_date,month,sensor_ticker,signal_pressure,base_side,underlying_return_bps,base_gross_bps,direct_win,direct_probability,orientation,side,gross_bps,net_bps_1bp,net_bps_2bp,net_bps_3bp,net_bps
QQQ,20250207,202502,QQQ,-0.004850000000000021,-1,-19.368810885992676,19.368810885992676,1,0.5112271022062158,1,-1,19.368810885992676,18.368810885992676,17.368810885992676,16.368810885992676,18.368810885992676
QQQ,20250210,202502,QQQ,0.00034999999999996145,1,-4.718628287961527,-4.718628287961527,0,0.41991587565000993,-1,-1,4.718628287961527,3.7186282879615273,2.7186282879615273,1.7186282879615273,3.7186282879615273
QQQ,20250211,202502,QQQ,0.007300000000000029,1,-9.456980901899929,-9.456980901899929,0,0.4787051973867367,-1,-1,9.456980901899929,8.456980901899929,7.456980901899929,6.456980901899929,8.456980901899929
QQQ,20250212,202502,QQQ,-0.0018999999999999295,-1,44.00697555186945,-44.00697555186945,0,0.46966644267651975,-1,1,44.00697555186945,43.00697555186945,42.00697555186945,41.00697555186945,43.00697555186945
QQQ,20250213,202502,QQQ,-0.00464999999999996,-1,-18.77687991830857,18.77687991830857,1,0.401516664979595,-1,1,-18.77687991830857,-19.77687991830857,-20.77687991830857,-21.77687991830857,-19.77687991830857
QQQ,20250214,202502,QQQ,0.0027500000000000024,1,20.476171038031787,20.476171038031787,1,0.47043652421573834,-1,-1,-20.476171038031787,-21.476171038031787,-22.476171038031787,-23.476171038031787,-21.476171038031787
QQQ,20250218,202502,QQQ,-0.002950000000000008,-1,1.675712414434693,-1.675712414434693,0,0.45428816494005003,-1,1,1.675712414434693,0.6757124144346931,-0.3242875855653069,-1.324287585565307,0.6757124144346931
QQQ,20250219,202502,QQQ,-0.003000000000000058,-1,43.63454232289752,-43.63454232289752,0,0.43113382121280297,-1,1,43.63454232289752,42.63454232289752,41.63454232289752,40.63454232289752,42.63454232289752
QQQ,20250220,202502,QQQ,-0.000150000000000039,-1,-12.145334415216851,12.145334415216851,1,0.5161970424386729,1,-1,12.145334415216851,11.145334415216851,10.145334415216851,9.145334415216851,11.145334415216851
QQQ,20250221,202502,QQQ,0.0009499999999999509,1,-91.43307856388292,-91.43307856388292,0,0.5159410764120193,1,1,-91.43307856388292,-92.43307856388292,-93.43307856388292,-94.43307856388292,-92.43307856388292
QQQ,20250224,202502,QQQ,0.00404999999999997,1,56.72338283239081,56.72338283239081,1,0.5448206867842221,1,1,56.72338283239081,55.72338283239081,54.72338283239081,53.72338283239081,55.72338283239081
QQQ,20250225,202502,QQQ,-0.0014999999999999458,-1,50.6962049791137,-50.6962049791137,0,0.5340181031985565,1,-1,-50.6962049791137,-51.6962049791137,-52.6962049791137,-53.6962049791137,-51.6962049791137
QQQ,20250226,202502,QQQ,-0.006199999999999983,-1,-55.82383514794233,55.82383514794233,1,0.4246378970642458,-1,1,-55.82383514794233,-56.82383514794233,-57.82383514794233,-58.82383514794233,-56.82383514794233
QQQ,20250227,202502,QQQ,0.007400000000000018,1,22.66732773191692,22.66732773191692,1,0.6006622131338679,1,1,22.66732773191692,21.66732773191692,20.66732773191692,19.66732773191692,21.66732773191692
QQQ,20250228,202502,QQQ,-0.0020999999999999353,-1,-57.345543634722034,57.345543634722034,1,0.5182410156442092,1,-1,57.345543634722034,56.345543634722034,55.345543634722034,54.345543634722034,56.345543634722034
QQQ,20250303,202503,QQQ,-0.00714999999999999,-1,-116.10672883938588,116.10672883938588,1,0.517238344943527,1,-1,116.10672883938588,115.10672883938588,114.10672883938588,113.10672883938588,115.10672883938588
QQQ,20250304,202503,QQQ,-0.01684999999999981,-1,89.1596585192563,-89.1596585192563,0,0.44075771573916117,-1,1,89.1596585192563,88.1596585192563,87.1596585192563,86.1596585192563,88.1596585192563
QQQ,20250305,202503,QQQ,-0.0028000000000000247,-1,49.911551046556326,-49.911551046556326,0,0.6746143922367775,1,-1,-49.911551046556326,-50.911551046556326,-51.911551046556326,-52.911551046556326,-50.911551046556326
QQQ,20250306,202503,QQQ,0.010550000000000115,1,-153.1423497304248,-153.1423497304248,0,0.6090674158251199,1,1,-153.1423497304248,-154.1423497304248,-155.1423497304248,-156.1423497304248,-154.1423497304248
QQQ,20250307,202503,QQQ,0.03654999999999986,1,71.3532324169138,71.3532324169138,1,0.7478305333508648,1,1,71.3532324169138,70.3532324169138,69.3532324169138,68.3532324169138,70.3532324169138
QQQ,20250310,202503,QQQ,0.023000000000000076,1,-78.62469026910588,-78.62469026910588,0,0.678794443674233,1,1,-78.62469026910588,-79.62469026910588,-80.62469026910588,-81.62469026910588,-79.62469026910588
QQQ,20250311,202503,QQQ,0.0016000000000002679,1,-62.91810503595018,-62.91810503595018,0,0.7006442805053348,1,1,-62.91810503595018,-63.91810503595018,-64.91810503595018,-65.91810503595018,-63.91810503595018
QQQ,20250312,202503,QQQ,0.019749999999999934,1,64.92441336193976,64.92441336193976,1,0.6680981059162749,1,1,64.92441336193976,63.924413361939756,62.924413361939756,61.924413361939756,63.924413361939756
QQQ,20250313,202503,QQQ,0.00029999999999991145,1,-140.9267369101608,-140.9267369101608,0,0.5792456860221873,1,1,-140.9267369101608,-141.9267369101608,-142.9267369101608,-143.9267369101608,-141.9267369101608
QQQ,20250314,202503,QQQ,-0.00924999999999987,-1,91.13498043949366,-91.13498043949366,0,0.44827568669522705,-1,1,91.13498043949366,90.13498043949366,89.13498043949366,88.13498043949366,90.13498043949366
QQQ,20250317,202503,QQQ,0.0026500000000000967,1,30.78461537608475,30.78461537608475,1,0.5111338373294851,1,1,30.78461537608475,29.78461537608475,28.78461537608475,27.78461537608475,29.78461537608475
QQQ,20250318,202503,QQQ,0.00030000000000002247,1,1.6854169340024987,1.6854169340024987,1,0.6033576483683637,1,1,1.6854169340024987,0.6854169340024987,-0.3145830659975013,-1.3145830659975013,0.6854169340024987
QQQ,20250319,202503,QQQ,0.00039999999999990044,1,-10.46287866437693,-10.46287866437693,0,0.36275805001024414,-1,-1,10.46287866437693,9.46287866437693,8.46287866437693,7.46287866437693,9.46287866437693
QQQ,20250320,202503,QQQ,0.003599999999999992,1,-95.26654960746188,-95.26654960746188,0,0.5203291508434241,1,1,-95.26654960746188,-96.26654960746188,-97.26654960746188,-98.26654960746188,-96.26654960746188
QQQ,20250321,202503,QQQ,0.0009999999999999454,1,41.08159204718709,41.08159204718709,1,0.4921605034496106,-1,-1,-41.08159204718709,-42.08159204718709,-43.08159204718709,-44.08159204718709,-42.08159204718709
QQQ,20250324,202503,QQQ,-0.001799999999999996,-1,4.493831270985309,-4.493831270985309,0,0.37763929132680985,-1,1,4.493831270985309,3.493831270985309,2.493831270985309,1.493831270985309,3.493831270985309
QQQ,20250325,202503,QQQ,0.004750000000000004,1,-8.93963772736006,-8.93963772736006,0,0.49012522955924515,-1,-1,8.93963772736006,7.93963772736006,6.93963772736006,5.93963772736006,7.93963772736006
QQQ,20250326,202503,QQQ,0.0010499999999999954,1,-98.09141238350604,-98.09141238350604,0,0.4871228633212302,-1,-1,98.09141238350604,97.09141238350604,96.09141238350604,95.09141238350604,97.09141238350604
QQQ,20250327,202503,QQQ,0.006399999999999906,1,-55.3995132779347,-55.3995132779347,0,0.5687033697992553,1,1,-55.3995132779347,-56.3995132779347,-57.3995132779347,-58.3995132779347,-56.3995132779347
QQQ,20250328,202503,QQQ,0.010100000000000053,1,-84.130515342816,-84.130515342816,0,0.547596369548929,1,1,-84.130515342816,-85.130515342816,-86.130515342816,-87.130515342816,-85.130515342816
QQQ,20250331,202503,QQQ,-0.01914999999999989,-1,43.89148785270871,-43.89148785270871,0,0.2889745954485481,-1,1,43.89148785270871,42.89148785270871,41.89148785270871,40.89148785270871,42.89148785270871
QQQ,20250401,202504,QQQ,-0.008099999999999996,-1,91.317041640411,-91.317041640411,0,0.44580018304953745,-1,1,91.317041640411,90.317041640411,89.317041640411,88.317041640411,90.317041640411
QQQ,20250402,202504,QQQ,0.00259999999999988,1,111.0010870554218,111.0010870554218,1,0.5774345450194248,1,1,111.0010870554218,110.0010870554218,109.0010870554218,108.0010870554218,110.0010870554218
QQQ,20250403,202504,QQQ,0.011450000000000071,1,-4.392225831015392,-4.392225831015392,0,0.7374483846170267,1,1,-4.392225831015392,-5.392225831015392,-6.392225831015392,-7.392225831015392,-5.392225831015392
QQQ,20250404,202504,QQQ,0.022699999999999942,1,-69.54082424165827,-69.54082424165827,0,0.5827658906037615,1,1,-69.54082424165827,-70.54082424165827,-71.54082424165827,-72.54082424165827,-70.54082424165827
QQQ,20250407,202504,QQQ,0.11115000000000008,1,153.40346417781277,153.40346417781277,1,0.9999999882576843,1,1,153.40346417781277,152.40346417781277,151.40346417781277,150.40346417781277,152.40346417781277
QQQ,20250408,202504,QQQ,-0.006699999999999817,-1,-398.5750382240116,398.5750382240116,1,0.41284795169789185,-1,1,-398.5750382240116,-399.5750382240116,-400.5750382240116,-401.5750382240116,-399.5750382240116
QQQ,20250409,202504,QQQ,0.006799999999999584,1,721.1623744499664,721.1623744499664,1,0.6078928478250265,1,1,721.1623744499664,720.1623744499664,719.1623744499664,718.1623744499664,720.1623744499664
QQQ,20250410,202504,QQQ,-0.021199999999999886,-1,-233.6894545865567,233.6894545865567,1,0.4185345916301216,-1,1,-233.6894545865567,-234.6894545865567,-235.6894545865567,-236.6894545865567,-234.6894545865567
QQQ,20250411,202504,QQQ,-0.009199999999999986,-1,100.81338945051274,-100.81338945051274,0,0.27110321923904623,-1,1,100.81338945051274,99.81338945051274,98.81338945051274,97.81338945051274,99.81338945051274
QQQ,20250414,202504,QQQ,-0.006850000000000078,-1,-140.89800930641331,140.89800930641331,1,0.46326833900042286,-1,1,-140.89800930641331,-141.89800930641331,-142.89800930641331,-143.89800930641331,-141.89800930641331
QQQ,20250415,202504,QQQ,-0.012049999999999894,-1,-41.2344727982231,41.2344727982231,1,0.2813322012494529,-1,1,-41.2344727982231,-42.2344727982231,-43.2344727982231,-44.2344727982231,-42.2344727982231
QQQ,20250416,202504,QQQ,-0.004150000000000098,-1,-82.5492171469442,82.5492171469442,1,0.4588565364863832,-1,1,-82.5492171469442,-83.5492171469442,-84.5492171469442,-85.5492171469442,-83.5492171469442
QQQ,20250417,202504,QQQ,0.01029999999999992,1,62.46144666103978,62.46144666103978,1,0.5029198206942878,1,1,62.46144666103978,61.46144666103978,60.46144666103978,59.46144666103978,61.46144666103978
QQQ,20250421,202504,QQQ,-0.0023000000000000242,-1,-110.07329555159995,110.07329555159995,1,0.5563977376100234,1,-1,110.07329555159995,109.07329555159995,108.07329555159995,107.07329555159995,109.07329555159995
QQQ,20250422,202504,QQQ,-0.0050000000000001155,-1,-0.9051002404684786,0.9051002404684786,1,0.47386290999731806,-1,1,-0.9051002404684786,-1.9051002404684785,-2.9051002404684785,-3.9051002404684785,-1.9051002404684785
QQQ,20250423,202504,QQQ,-0.009299999999999975,-1,-137.621338715946,137.621338715946,1,0.5309976549532172,1,-1,137.621338715946,136.621338715946,135.621338715946,134.621338715946,136.621338715946
QQQ,20250424,202504,QQQ,-0.013800000000000145,-1,41.3704533165762,-41.3704533165762,0,0.3150260078511458,-1,1,41.3704533165762,40.3704533165762,39.3704533165762,38.3704533165762,40.3704533165762
QQQ,20250425,202504,QQQ,-0.003899999999999959,-1,117.7649181910236,-117.7649181910236,0,0.5650976119996706,1,-1,-117.7649181910236,-118.7649181910236,-119.7649181910236,-120.7649181910236,-118.7649181910236
QQQ,20250428,202504,QQQ,-0.005249999999999977,-1,-112.55714653531793,112.55714653531793,1,0.5109252658488999,1,-1,112.55714653531793,111.55714653531793,110.55714653531793,109.55714653531793,111.55714653531793
QQQ,20250429,202504,QQQ,-0.007950000000000013,-1,8.448979232305295,-8.448979232305295,0,0.4036266151606614,-1,1,8.448979232305295,7.448979232305295,6.448979232305295,5.448979232305295,7.448979232305295
QQQ,20250430,202504,QQQ,0.0010000000000000564,1,99.01808913031034,99.01808913031034,1,0.5379267260999777,1,1,99.01808913031034,98.01808913031034,97.01808913031034,96.01808913031034,98.01808913031034
QQQ,20250501,202505,QQQ,0.004100000000000048,1,0.0,0.0,0,0.5190462360020143,1,1,0.0,-1.0,-2.0,-3.0,-1.0
QQQ,20250502,202505,QQQ,0.013699999999999907,1,25.78534120797862,25.78534120797862,1,0.5335660318968274,1,1,25.78534120797862,24.78534120797862,23.78534120797862,22.78534120797862,24.78534120797862
QQQ,20250505,202505,QQQ,0.009549999999999947,1,63.11503944440581,63.11503944440581,1,0.6158043254788038,1,1,63.11503944440581,62.11503944440581,61.11503944440581,60.11503944440581,62.11503944440581
QQQ,20250506,202505,QQQ,-0.00024999999999997247,-1,-7.4665563979007326,7.4665563979007326,1,0.45183291084993366,-1,1,-7.4665563979007326,-8.466556397900732,-9.466556397900732,-10.466556397900732,-8.466556397900732
QQQ,20250507,202505,QQQ,0.005799999999999972,1,-47.865322786645045,-47.865322786645045,0,0.5473093739644789,1,1,-47.865322786645045,-48.865322786645045,-49.865322786645045,-50.865322786645045,-48.865322786645045
QQQ,20250508,202505,QQQ,-0.0011000000000000454,-1,86.2973393058573,-86.2973393058573,0,0.49020973859514294,-1,1,86.2973393058573,85.2973393058573,84.2973393058573,83.2973393058573,85.2973393058573
QQQ,20250509,202505,QQQ,0.005049999999999943,1,3.693519966477531,3.693519966477531,1,0.5150048248647691,1,1,3.693519966477531,2.693519966477531,1.6935199664775311,0.6935199664775311,2.693519966477531
QQQ,20250512,202505,QQQ,0.013900000000000023,1,87.05795022042868,87.05795022042868,1,0.6363287872518933,1,1,87.05795022042868,86.05795022042868,85.05795022042868,84.05795022042868,86.05795022042868
QQQ,20250513,202505,QQQ,0.005750000000000061,1,54.47703051424433,54.47703051424433,1,0.5099690289964067,1,1,54.47703051424433,53.47703051424433,52.47703051424433,51.47703051424433,53.47703051424433
QQQ,20250514,202505,QQQ,0.001399999999999929,1,-2.514190685596024,-2.514190685596024,0,0.5201525958693022,1,1,-2.514190685596024,-3.514190685596024,-4.514190685596024,-5.514190685596024,-3.514190685596024
QQQ,20250515,202505,QQQ,0.003199999999999953,1,105.73941764757356,105.73941764757356,1,0.5112540996765937,1,1,105.73941764757356,104.73941764757356,103.73941764757356,102.73941764757356,104.73941764757356
QQQ,20250516,202505,QQQ,0.002250000000000002,1,40.98405821371868,40.98405821371868,1,0.5656924649236483,1,1,40.98405821371868,39.98405821371868,38.98405821371868,37.98405821371868,39.98405821371868
QQQ,20250519,202505,QQQ,-0.0010499999999998844,-1,51.45743085072455,-51.45743085072455,0,0.516849576905228,1,-1,-51.45743085072455,-52.45743085072455,-53.45743085072455,-54.45743085072455,-52.45743085072455
QQQ,20250520,202505,QQQ,-0.002850000000000019,-1,9.23840934117079,-9.23840934117079,0,0.5031910741993433,1,-1,-9.23840934117079,-10.23840934117079,-11.23840934117079,-12.23840934117079,-10.23840934117079
QQQ,20250521,202505,QQQ,-0.0026000000000000467,-1,-66.50966089461006,66.50966089461006,1,0.5191501893622024,1,-1,66.50966089461006,65.50966089461006,64.50966089461006,63.509660894610064,65.50966089461006
QQQ,20250522,202505,QQQ,-0.00660000000000005,-1,7.367768287381042,-7.367768287381042,0,0.507363251842843,1,-1,-7.367768287381042,-8.367768287381043,-9.367768287381043,-10.367768287381043,-8.367768287381043
QQQ,20250523,202505,QQQ,-0.010549999999999976,-1,29.406596501298,-29.406596501298,0,0.4249730741607315,-1,1,29.406596501298,28.406596501298,27.406596501298,26.406596501298,28.406596501298
QQQ,20250527,202505,QQQ,-0.0008500000000000452,-1,34.4307254168308,-34.4307254168308,0,0.4370095315910112,-1,1,34.4307254168308,33.4307254168308,32.4307254168308,31.430725416830803,33.4307254168308
QQQ,20250528,202505,QQQ,0.0015500000000000513,1,10.170500670399685,10.170500670399685,1,0.5197343535198731,1,1,10.170500670399685,9.170500670399685,8.170500670399685,7.170500670399685,9.170500670399685
QQQ,20250529,202505,QQQ,0.007599999999999996,1,-5.187070862182537,-5.187070862182537,0,0.6448329316237499,1,1,-5.187070862182537,-6.187070862182537,-7.187070862182537,-8.187070862182537,-6.187070862182537
QQQ,20250530,202505,QQQ,0.0011499999999999566,1,-80.46309441304821,-80.46309441304821,0,0.49418416163132656,-1,-1,80.46309441304821,79.46309441304821,78.46309441304821,77.46309441304821,79.46309441304821
QQQ,20250602,202506,QQQ,-0.0021999999999999242,-1,29.5960549660876,-29.5960549660876,0,0.5210907392341405,1,-1,-29.5960549660876,-30.5960549660876,-31.5960549660876,-32.5960549660876,-30.5960549660876
QQQ,20250603,202506,QQQ,0.0025499999999999967,1,67.80974746229194,67.80974746229194,1,0.5209756752683766,1,1,67.80974746229194,66.80974746229194,65.80974746229194,64.80974746229194,66.80974746229194
QQQ,20250604,202506,QQQ,-0.0044500000000000095,-1,12.475428806895376,-12.475428806895376,0,0.4923592397206673,-1,1,12.475428806895376,11.475428806895376,10.475428806895376,9.475428806895376,11.475428806895376
QQQ,20250605,202506,QQQ,0.010100000000000053,1,25.150585763989397,25.150585763989397,1,0.620760691138485,1,1,25.150585763989397,24.150585763989397,23.150585763989397,22.150585763989397,24.150585763989397
QQQ,20250606,202506,QQQ,-0.0046499999999999875,-1,-4.149612448023919,4.149612448023919,1,0.41276144564298783,-1,1,-4.149612448023919,-5.149612448023919,-6.149612448023919,-7.149612448023919,-5.149612448023919
QQQ,20250609,202506,QQQ,-0.0034999999999999476,-1,-8.651821183680676,8.651821183680676,1,0.4231964433683389,-1,1,-8.651821183680676,-9.651821183680676,-10.651821183680676,-11.651821183680676,-9.651821183680676
QQQ,20250610,202506,QQQ,-0.0008999999999999841,-1,5.636343289784075,-5.636343289784075,0,0.47070056379733305,-1,1,5.636343289784075,4.636343289784075,3.636343289784075,2.636343289784075,4.636343289784075
QQQ,20250611,202506,QQQ,0.0016999999999999238,1,-19.78978671741246,-19.78978671741246,0,0.4682134834980486,-1,-1,19.78978671741246,18.78978671741246,17.78978671741246,16.78978671741246,18.78978671741246
QQQ,20250612,202506,QQQ,0.0007999999999999952,1,20.236094595269925,20.236094595269925,1,0.445522661900623,-1,-1,-20.236094595269925,-21.236094595269925,-22.236094595269925,-23.236094595269925,-21.236094595269925
QQQ,20250613,202506,QQQ,-0.007500000000000007,-1,45.76840140717132,-45.76840140717132,0,0.41202050562786324,-1,1,45.76840140717132,44.76840140717132,43.76840140717132,42.76840140717132,44.76840140717132
QQQ,20250616,202506,QQQ,-0.003400000000000014,-1,-5.98421680722455,5.98421680722455,1,0.3979951332345464,-1,1,-5.98421680722455,-6.98421680722455,-7.98421680722455,-8.98421680722455,-6.98421680722455
QQQ,20250617,202506,QQQ,0.0024500000000000355,1,-19.373471934984924,-19.373471934984924,0,0.44469519650555456,-1,-1,19.373471934984924,18.373471934984924,17.373471934984924,16.373471934984924,18.373471934984924
QQQ,20250618,202506,QQQ,-0.0018500000000000738,-1,-64.63367045821182,64.63367045821182,1,0.3608087804908544,-1,1,-64.63367045821182,-65.63367045821182,-66.63367045821182,-67.63367045821182,-65.63367045821182
QQQ,20250620,202506,QQQ,-0.002799999999999997,-1,-65.4384323527027,65.4384323527027,1,0.46700734743255784,-1,1,-65.4384323527027,-66.4384323527027,-67.4384323527027,-68.4384323527027,-66.4384323527027
QQQ,20250623,202506,QQQ,-0.004449999999999982,-1,27.532122466100148,-27.532122466100148,0,0.4055202928429316,-1,1,27.532122466100148,26.532122466100148,25.532122466100148,24.532122466100148,26.532122466100148
QQQ,20250624,202506,QQQ,-0.002899999999999958,-1,31.560408634251743,-31.560408634251743,0,0.4329538082455872,-1,1,31.560408634251743,30.560408634251743,29.560408634251743,28.560408634251743,30.560408634251743
QQQ,20250625,202506,QQQ,-0.0013000000000000234,-1,-35.84895553357228,35.84895553357228,1,0.43220581508884715,-1,1,-35.84895553357228,-36.84895553357228,-37.84895553357228,-38.84895553357228,-36.84895553357228
QQQ,20250626,202506,QQQ,-0.0018999999999999573,-1,25.702707425029093,-25.702707425029093,0,0.4138948969012625,-1,1,25.702707425029093,24.702707425029093,23.702707425029093,22.702707425029093,24.702707425029093
QQQ,20250627,202506,QQQ,0.0002500000000000002,1,-4.191611371431461,-4.191611371431461,0,0.47591992259416893,-1,-1,4.191611371431461,3.1916113714314607,2.1916113714314607,1.1916113714314607,3.1916113714314607
QQQ,20250630,202506,QQQ,0.00655,1,-1.636348764115953,-1.636348764115953,0,0.5313045494722667,1,1,-1.636348764115953,-2.636348764115953,-3.636348764115953,-4.636348764115953,-2.636348764115953
QQQ,20250701,202507,QQQ,0.00520000000000001,1,-14.781968693110056,-14.781968693110056,0,0.4890705002466083,-1,-1,14.781968693110056,13.781968693110056,12.781968693110056,11.781968693110056,13.781968693110056
QQQ,20250702,202507,QQQ,-0.001549999999999968,-1,9.639256159348852,-9.639256159348852,0,0.4458694252384593,-1,1,9.639256159348852,8.639256159348852,7.639256159348852,6.639256159348852,8.639256159348852
QQQ,20250707,202507,QQQ,0.005500000000000005,1,-24.620298828369023,-24.620298828369023,0,0.5134147472262349,1,1,-24.620298828369023,-25.620298828369023,-26.620298828369023,-27.620298828369023,-25.620298828369023
QQQ,20250708,202507,QQQ,-0.007249999999999979,-1,-8.683854005676093,8.683854005676093,1,0.3993751871186848,-1,1,-8.683854005676093,-9.683854005676093,-10.683854005676093,-11.683854005676093,-9.683854005676093
QQQ,20250709,202507,QQQ,0.009950000000000014,1,1.441779157974494,1.441779157974494,1,0.5373256669149038,1,1,1.441779157974494,0.4417791579744941,-0.5582208420255059,-1.558220842025506,0.4417791579744941
QQQ,20250710,202507,QQQ,0.00020000000000000573,1,31.370029511493502,31.370029511493502,1,0.48748225853746874,-1,-1,-31.370029511493502,-32.3700295114935,-33.3700295114935,-34.3700295114935,-32.3700295114935
QQQ,20250711,202507,QQQ,-0.007599999999999996,-1,-3.421604766000652,3.421604766000652,1,0.38688389986323074,-1,1,-3.421604766000652,-4.421604766000652,-5.421604766000652,-6.421604766000652,-4.421604766000652
QQQ,20250714,202507,QQQ,0.0004499999999999782,1,53.8434442366646,53.8434442366646,1,0.5207792486619374,1,1,53.8434442366646,52.8434442366646,51.8434442366646,50.8434442366646,52.8434442366646
QQQ,20250715,202507,QQQ,0.0013999999999999846,1,-16.81093464081537,-16.81093464081537,0,0.5399873608565866,1,1,-16.81093464081537,-17.81093464081537,-18.81093464081537,-19.81093464081537,-17.81093464081537
QQQ,20250716,202507,QQQ,-9.999999999998899e-05,-1,17.985292882482536,-17.985292882482536,0,0.540143113490167,1,-1,-17.985292882482536,-18.985292882482536,-19.985292882482536,-20.985292882482536,-18.985292882482536
