feature,importance
ib_range_bps,10520.86691737175
oi_diff,7074.1009356975555
dist_ib_low_bps,3708.4481524825096
dist_ib_high_bps,3062.91585201025
iv_diff,2978.8711202144623
minute,2232.924012720585
ret_30m_bps,1209.9921398162842
nearest_level_abs_bps,1094.4042680859566
ret_1m_bps,812.8879082202911
ret_15m_bps,791.6958625912666
spread_pct_diff,763.2041681408882
vega_diff,751.9433917999268
iv_diff_chg_5m,739.7551658153534
iv_diff_chg_15m,738.6678445935249
volume_diff,692.9837327599525
abs_delta_diff,675.8670305013657
spread_pct_diff_chg_5m,664.4174438714981
ret_5m_bps,660.1241098046303
iv_diff_chg_25m,647.242279291153
volume_diff_chg_5m,611.8203603029251
volume_diff_chg_15m,607.2822501659393
vega_diff_chg_5m,591.7443902492523
spread_pct_diff_chg_15m,584.1622297763824
volume_diff_chg_25m,534.7854489684105
spread_pct_diff_chg_25m,521.8963004350662
vega_diff_chg_15m,500.8146952390671
abs_delta_diff_chg_25m,419.8777400255203
vega_diff_chg_25m,398.6943986415863
abs_delta_diff_chg_5m,366.05316239595413
abs_delta_diff_chg_15m,328.2402390241623
