ticker,underlying_ticker,trade_date,expiration,dte_days,expiry_mode,timestamp,time,minute,spot,underlying_volume,dist_ib_high_bps,dist_ib_low_bps,dist_fib_127_up_bps,dist_fib_161_up_bps,dist_fib_200_up_bps,dist_fib_127_dn_bps,dist_fib_161_dn_bps,dist_fib_200_dn_bps,nearest_level_name,nearest_level_abs_bps,ib_range_bps,ret_1m_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,call_d15_available,call_d15_strike_bps,call_d15_abs_delta,call_d15_iv,call_d15_mid_bps,call_d15_spread_pct,call_d15_theta_over_mid,call_d15_vega,call_d15_oi,call_d15_volume,put_d15_available,put_d15_strike_bps,put_d15_abs_delta,put_d15_iv,put_d15_mid_bps,put_d15_spread_pct,put_d15_theta_over_mid,put_d15_vega,put_d15_oi,put_d15_volume,call_d25_available,call_d25_strike_bps,call_d25_abs_delta,call_d25_iv,call_d25_mid_bps,call_d25_spread_pct,call_d25_theta_over_mid,call_d25_vega,call_d25_oi,call_d25_volume,put_d25_available,put_d25_strike_bps,put_d25_abs_delta,put_d25_iv,put_d25_mid_bps,put_d25_spread_pct,put_d25_theta_over_mid,put_d25_vega,put_d25_oi,put_d25_volume,call_d35_available,call_d35_strike_bps,call_d35_abs_delta,call_d35_iv,call_d35_mid_bps,call_d35_spread_pct,call_d35_theta_over_mid,call_d35_vega,call_d35_oi,call_d35_volume,put_d35_available,put_d35_strike_bps,put_d35_abs_delta,put_d35_iv,put_d35_mid_bps,put_d35_spread_pct,put_d35_theta_over_mid,put_d35_vega,put_d35_oi,put_d35_volume,call_d50_available,call_d50_strike_bps,call_d50_abs_delta,call_d50_iv,call_d50_mid_bps,call_d50_spread_pct,call_d50_theta_over_mid,call_d50_vega,call_d50_oi,call_d50_volume,put_d50_available,put_d50_strike_bps,put_d50_abs_delta,put_d50_iv,put_d50_mid_bps,put_d50_spread_pct,put_d50_theta_over_mid,put_d50_vega,put_d50_oi,put_d50_volume,call_d65_available,call_d65_strike_bps,call_d65_abs_delta,call_d65_iv,call_d65_mid_bps,call_d65_spread_pct,call_d65_theta_over_mid,call_d65_vega,call_d65_oi,call_d65_volume,put_d65_available,put_d65_strike_bps,put_d65_abs_delta,put_d65_iv,put_d65_mid_bps,put_d65_spread_pct,put_d65_theta_over_mid,put_d65_vega,put_d65_oi,put_d65_volume,call_d80_available,call_d80_strike_bps,call_d80_abs_delta,call_d80_iv,call_d80_mid_bps,call_d80_spread_pct,call_d80_theta_over_mid,call_d80_vega,call_d80_oi,call_d80_volume,put_d80_available,put_d80_strike_bps,put_d80_abs_delta,put_d80_iv,put_d80_mid_bps,put_d80_spread_pct,put_d80_theta_over_mid,put_d80_vega,put_d80_oi,put_d80_volume,phys_d15_iv_skew_put_minus_call,phys_d15_iv_mean,phys_d15_volume_skew_call_minus_put,phys_d15_oi_skew_call_minus_put,phys_d15_mid_skew_call_minus_put,phys_d15_spread_mean,phys_d15_theta_skew_call_minus_put,phys_d15_vega_skew_call_minus_put,phys_d15_abs_delta_gap,phys_d15_liquidity_score,phys_d25_iv_skew_put_minus_call,phys_d25_iv_mean,phys_d25_volume_skew_call_minus_put,phys_d25_oi_skew_call_minus_put,phys_d25_mid_skew_call_minus_put,phys_d25_spread_mean,phys_d25_theta_skew_call_minus_put,phys_d25_vega_skew_call_minus_put,phys_d25_abs_delta_gap,phys_d25_liquidity_score,phys_d35_iv_skew_put_minus_call,phys_d35_iv_mean,phys_d35_volume_skew_call_minus_put,phys_d35_oi_skew_call_minus_put,phys_d35_mid_skew_call_minus_put,phys_d35_spread_mean,phys_d35_theta_skew_call_minus_put,phys_d35_vega_skew_call_minus_put,phys_d35_abs_delta_gap,phys_d35_liquidity_score,phys_d50_iv_skew_put_minus_call,phys_d50_iv_mean,phys_d50_volume_skew_call_minus_put,phys_d50_oi_skew_call_minus_put,phys_d50_mid_skew_call_minus_put,phys_d50_spread_mean,phys_d50_theta_skew_call_minus_put,phys_d50_vega_skew_call_minus_put,phys_d50_abs_delta_gap,phys_d50_liquidity_score,phys_d65_iv_skew_put_minus_call,phys_d65_iv_mean,phys_d65_volume_skew_call_minus_put,phys_d65_oi_skew_call_minus_put,phys_d65_mid_skew_call_minus_put,phys_d65_spread_mean,phys_d65_theta_skew_call_minus_put,phys_d65_vega_skew_call_minus_put,phys_d65_abs_delta_gap,phys_d65_liquidity_score,phys_d80_iv_skew_put_minus_call,phys_d80_iv_mean,phys_d80_volume_skew_call_minus_put,phys_d80_oi_skew_call_minus_put,phys_d80_mid_skew_call_minus_put,phys_d80_spread_mean,phys_d80_theta_skew_call_minus_put,phys_d80_vega_skew_call_minus_put,phys_d80_abs_delta_gap,phys_d80_liquidity_score,phys_total_volume_skew_call_minus_put,phys_total_oi_skew_call_minus_put,phys_total_option_volume_log,phys_total_option_oi_log,phys_call_iv_slope_low_to_high,phys_put_iv_slope_low_to_high,phys_call_mid_slope_low_to_high,phys_put_mid_slope_low_to_high,phys_fib_up_min_abs_bps,phys_fib_up_mean_signed_bps,phys_fib_dn_min_abs_bps,phys_fib_dn_mean_signed_bps,phys_fib_any_min_abs_bps,phys_ib_edge_min_abs_bps,phys_ib_balance,phys_nearest_level_vs_ib_range,phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,phys_abs_ret_1m_bps,phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,phys_abs_ret_5m_bps,phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,phys_abs_ret_15m_bps,phys_abs_ret_30m_bps,phys_event_seq_in_day,phys_event_frac_in_day,phys_minutes_since_first_event,phys_spot_ret_from_first_event_bps,phys_same_day_event_count,ctx_spx_spot,ctx_spx_ret_1m_bps,ctx_spx_ret_1m_bps_minus_self,ctx_spx_ret_5m_bps,ctx_spx_ret_5m_bps_minus_self,ctx_spx_ret_15m_bps,ctx_spx_ret_15m_bps_minus_self,ctx_spx_ret_30m_bps,ctx_spx_ret_30m_bps_minus_self,ctx_spx_ib_range_bps,ctx_spx_nearest_level_abs_bps,ctx_spx_phys_d35_iv_skew_put_minus_call,ctx_spx_phys_total_volume_skew_call_minus_put,ctx_spx_phys_total_oi_skew_call_minus_put,ctx_spy_spot,ctx_spy_ret_1m_bps,ctx_spy_ret_1m_bps_minus_self,ctx_spy_ret_5m_bps,ctx_spy_ret_5m_bps_minus_self,ctx_spy_ret_15m_bps,ctx_spy_ret_15m_bps_minus_self,ctx_spy_ret_30m_bps,ctx_spy_ret_30m_bps_minus_self,ctx_spy_ib_range_bps,ctx_spy_nearest_level_abs_bps,ctx_spy_phys_d35_iv_skew_put_minus_call,ctx_spy_phys_total_volume_skew_call_minus_put,ctx_spy_phys_total_oi_skew_call_minus_put,ctx_qqq_spot,ctx_qqq_ret_1m_bps,ctx_qqq_ret_1m_bps_minus_self,ctx_qqq_ret_5m_bps,ctx_qqq_ret_5m_bps_minus_self,ctx_qqq_ret_15m_bps,ctx_qqq_ret_15m_bps_minus_self,ctx_qqq_ret_30m_bps,ctx_qqq_ret_30m_bps_minus_self,ctx_qqq_ib_range_bps,ctx_qqq_nearest_level_abs_bps,ctx_qqq_phys_d35_iv_skew_put_minus_call,ctx_qqq_phys_total_volume_skew_call_minus_put,ctx_qqq_phys_total_oi_skew_call_minus_put,ctx_spy_qqq_ret_5m_spread,ctx_spx_spy_ret_5m_spread,date,ptdj_z_00,ptdj_z_01,ptdj_z_02,ptdj_z_03,ptdj_z_04,ptdj_z_05,ptdj_z_06,ptdj_z_07,ptdj_z_08,ptdj_z_09,ptdj_z_10,ptdj_z_11,ptdj_z_12,ptdj_z_13,ptdj_z_14,ptdj_z_15,ptdj_z_16,ptdj_z_17,ptdj_z_18,ptdj_z_19,ptdj_z_20,ptdj_z_21,ptdj_z_22,ptdj_z_23,ptdj_dz_h1_00,ptdj_dz_h1_01,ptdj_dz_h1_02,ptdj_dz_h1_03,ptdj_dz_h1_04,ptdj_dz_h1_05,ptdj_dz_h1_06,ptdj_dz_h1_07,ptdj_dz_h1_08,ptdj_dz_h1_09,ptdj_dz_h1_10,ptdj_dz_h1_11,ptdj_dz_h1_12,ptdj_dz_h1_13,ptdj_dz_h1_14,ptdj_dz_h1_15,ptdj_dz_h1_16,ptdj_dz_h1_17,ptdj_dz_h1_18,ptdj_dz_h1_19,ptdj_dz_h1_20,ptdj_dz_h1_21,ptdj_dz_h1_22,ptdj_dz_h1_23,ptdj_phys_00_minute,ptdj_phys_01_dte_days,ptdj_phys_02_spot,ptdj_phys_03_underlying_volume,ptdj_phys_04_dist_ib_high_bps,ptdj_phys_05_dist_ib_low_bps,ptdj_phys_06_dist_fib_127_up_bps,ptdj_phys_07_dist_fib_161_up_bps,ptdj_phys_08_dist_fib_200_up_bps,ptdj_phys_09_dist_fib_127_dn_bps,ptdj_phys_10_dist_fib_161_dn_bps,ptdj_phys_11_dist_fib_200_dn_bps,ptdj_phys_12_nearest_level_abs_bps,ptdj_phys_13_ib_range_bps,ptdj_phys_14_ret_1m_bps,ptdj_phys_15_ret_5m_bps,ptdj_phys_16_ret_15m_bps,ptdj_phys_17_ret_30m_bps,ptdj_phys_18_phys_d15_iv_skew_put_minus_call,ptdj_phys_19_phys_d15_iv_mean,ptdj_phys_20_phys_d15_volume_skew_call_minus_put,ptdj_phys_21_phys_d15_oi_skew_call_minus_put,ptdj_phys_22_phys_d15_mid_skew_call_minus_put,ptdj_phys_23_phys_d15_spread_mean,ptdj_phys_24_phys_d15_theta_skew_call_minus_put,ptdj_phys_25_phys_d15_vega_skew_call_minus_put,ptdj_phys_26_phys_d15_abs_delta_gap,ptdj_phys_27_phys_d15_liquidity_score,ptdj_phys_28_phys_d25_iv_skew_put_minus_call,ptdj_phys_29_phys_d25_iv_mean,ptdj_phys_30_phys_d25_volume_skew_call_minus_put,ptdj_phys_31_phys_d25_oi_skew_call_minus_put,ptdj_phys_delta_h1_00_minute,ptdj_phys_delta_h1_01_dte_days,ptdj_phys_delta_h1_02_spot,ptdj_phys_delta_h1_03_underlying_volume,ptdj_phys_delta_h1_04_dist_ib_high_bps,ptdj_phys_delta_h1_05_dist_ib_low_bps,ptdj_phys_delta_h1_06_dist_fib_127_up_bps,ptdj_phys_delta_h1_07_dist_fib_161_up_bps,ptdj_phys_delta_h1_08_dist_fib_200_up_bps,ptdj_phys_delta_h1_09_dist_fib_127_dn_bps,ptdj_phys_delta_h1_10_dist_fib_161_dn_bps,ptdj_phys_delta_h1_11_dist_fib_200_dn_bps,ptdj_phys_delta_h1_12_nearest_level_abs_bps,ptdj_phys_delta_h1_13_ib_range_bps,ptdj_phys_delta_h1_14_ret_1m_bps,ptdj_phys_delta_h1_15_ret_5m_bps,ptdj_phys_delta_h1_16_ret_15m_bps,ptdj_phys_delta_h1_17_ret_30m_bps,ptdj_phys_delta_h1_18_phys_d15_iv_skew_put_minus_call,ptdj_phys_delta_h1_19_phys_d15_iv_mean,ptdj_phys_delta_h1_20_phys_d15_volume_skew_call_minus_put,ptdj_phys_delta_h1_21_phys_d15_oi_skew_call_minus_put,ptdj_phys_delta_h1_22_phys_d15_mid_skew_call_minus_put,ptdj_phys_delta_h1_23_phys_d15_spread_mean,ptdj_phys_delta_h1_24_phys_d15_theta_skew_call_minus_put,ptdj_phys_delta_h1_25_phys_d15_vega_skew_call_minus_put,ptdj_phys_delta_h1_26_phys_d15_abs_delta_gap,ptdj_phys_delta_h1_27_phys_d15_liquidity_score,ptdj_phys_delta_h1_28_phys_d25_iv_skew_put_minus_call,ptdj_phys_delta_h1_29_phys_d25_iv_mean,ptdj_phys_delta_h1_30_phys_d25_volume_skew_call_minus_put,ptdj_phys_delta_h1_31_phys_d25_oi_skew_call_minus_put,ptdj_context_valid,ptdj_latent_velocity,ptdj_input_delta_norm,ptdj_motion_norm_h1,ptdj_pred_dispersion,ptdj_phys_transition_norm_h1,ptdj_lagged_pred_h1_err,pred_call_return,pred_put_return,action,score,deploy_config,event_gate_pass,source_variant,source_priority,source_component,month,test_month,policy_ticker,event_option_policy_source,policy_max_day,policy_cooldown_minutes,live_ready_state,required_policy,mtd_rescue_trigger_threshold_return,missing_upstream_sources
SPY,SPY,20260622,20260622,0,zero_dte,2026-06-22T15:34:00,15:34,934,743.75,14364.0,-2.1512605042012525,1.0756302521013905,-3.0289747899159383,-4.145478991596378,-5.378151260503896,1.9533445378160763,3.069848739496516,4.302521008404034,ib_low,1.0756302521013905,3.226890756302643,-0.8066576141751991,,,,1,16.80672268907557,0.1475,0.1484,1.2773109243697478,0.10526315789473693,-34.47578947368421,1.8326,8068.0,0.0,1,-23.52941176470558,0.1163,0.1767,1.1428571428571428,0.11764705882352937,-38.69882352941177,1.5548,3312.0,0.0,1,16.80672268907557,0.1684,0.1552,1.5462184873949578,0.0869565217391304,-32.501739130434785,1.9993,8068.0,0.0,1,-10.084033613445564,0.2604,0.1596,2.756302521008404,0.04878048780487795,-24.02,2.58,4804.0,0.0,1,3.361344537815558,0.3945,0.1533,4.6386554621848735,0.02898550724637668,-16.39449275362319,3.0584,4312.0,0.0,1,-10.084033613445564,0.2934,0.1562,3.1596638655462184,0.042553191489361625,-21.72936170212766,2.735,4804.0,0.0,1,3.361344537815558,0.4395,0.1538,5.445378151260504,0.024691358024691242,-14.362469135802467,3.1339,4312.0,0.0,1,3.361344537815558,0.5638,0.1455,7.596638655462184,0.017699115044247607,-9.598230088495576,3.1296,7094.0,0.0,1,-10.084033613445564,0.6878,0.1733,12.84033613445378,0.03141361256544505,-6.176649214659686,2.8114,2571.0,0.0,1,3.361344537815558,0.6117,0.1445,8.605042016806722,0.03125000000000003,-8.1803125,3.0446,7094.0,0.0,1,-23.52941176470558,0.8494,0.2041,24.268907563025213,0.016620498614958464,-2.5549584487534625,1.8574,1589.0,0.0,1,16.80672268907557,0.8555,0.1406,17.07563025210084,0.015748031496063006,-2.351023622047244,1.8068,14500.0,0.0,0.028299999999999992,0.16255,0.0,0.41792618629170314,0.0555555555326003,0.11145510835913315,4.22303405572756,0.08200980100312637,0.03119999999999999,9.33970057728189,0.004399999999999987,0.15739999999999998,0.0,0.25357364822869377,-0.28124999993463146,0.06786850477200418,-8.481739130434786,-0.12680977439197916,-0.09200000000000003,9.462887373659635,0.0029000000000000137,0.15475,0.0,-0.05397103992978785,0.18965517238947308,0.03576934936786915,5.334868948504472,0.05582214242831114,0.10110000000000002,9.117896081584902,-0.008300000000000002,0.14965,0.0,-0.24390671576361178,-0.16494845359559984,0.021195236534469426,-4.764239047306891,0.0006865171229047138,-0.12429999999999997,9.341982481027898,-0.02880000000000002,0.15889999999999999,0.0,-0.4679772374546851,0.1974921630001953,0.031331806282722544,2.0036632853403136,-0.03982240436478444,0.07609999999999995,9.17636985240503,-0.0635,0.17235,0.0,-0.802473739822189,0.1739837398331903,0.016184265055510735,-0.20393482670621843,0.013809289882154546,-0.006099999999999994,9.685953239986429,0.0,-0.1799001814882007,0.0,11.163779251737894,0.0557,-0.03609999999999999,22.991596638655466,15.932773109243698,3.0289747899159383,-4.1842016806720705,1.9533445378160763,3.108571428572209,1.9533445378160763,1.0756302521013905,-0.3333333332297189,0.3333333332301926,,0.8066576141751991,,,,,,0.0,,0.0,0.0,1.0,7466.02,-0.62947917964018,0.17717843453501914,,,,,,,3.027047878254034,1.017945304191816,-0.010399999999999993,0.0,-0.48219658976924745,743.75,-0.8066576141751991,0.0,,,,,,,3.226890756302643,1.0756302521013905,0.0029000000000000137,0.0,-0.1799001814882007,736.36,-0.6789695957409858,0.1276880184342133,,,,,,,3.259275354446318,0.9506219783808194,0.008300000000000002,0.0,-0.28641805140770643,,,20260622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590373138953118,0.6513104091780131,PUT,0.6513104091780131,thr0.454_maxday2,True,ptdj,0,SPY.ptdj_delta35_gate,202606,202606,SPY,SPY_PTDJ,999.0,0.0,needs_execution_state,,,
QQQ,QQQ,20260622,20260622,0,zero_dte,2026-06-22T15:34:00,15:34,934,736.36,14448.0,-2.308653376065499,0.9506219783808194,-3.1951762724752677,-4.322885545113416,-5.567928730511817,1.8371448747905885,2.964854147428737,4.209897332827138,ib_low,0.9506219783808194,3.259275354446318,-0.6789695957409858,,,,1,22.271714922048602,0.1498,0.1953,1.6975392471073931,0.08000000000000007,-34.4624,1.8333,1803.0,0.0,1,-32.04954098538826,0.1164,0.246,1.5617361073388014,0.0869565217391304,-39.49478260869566,1.5409,2793.0,0.0,1,8.691400945188832,0.3189,0.1904,4.2777989027106305,0.03174603174603177,-20.453968253968252,2.8093,2714.0,0.0,1,-18.469227008528488,0.2229,0.2177,3.0555706447933075,0.04444444444444448,-27.185333333333332,2.3468,6504.0,0.0,1,8.691400945188832,0.3506,0.1938,4.956814601553588,0.02739726027397263,-18.655068493150686,2.9161,2714.0,0.0,1,-4.888913031669828,0.3971,0.2021,6.111141289586615,0.04444444444444448,-16.29,3.0339,3439.0,0.0,1,-4.888913031669828,0.576,0.1953,10.45684176218154,0.025974025974025997,-9.433116883116883,3.0811,1957.0,0.0,1,-4.888913031669828,0.4243,0.1962,6.5185507088923895,0.041666666666666706,-15.058125,3.0817,3439.0,0.0,1,-4.888913031669828,0.6048,0.1982,11.543266880330272,0.023529411764705903,-8.531529411764707,3.0298,1957.0,0.0,1,8.691400945188832,0.6516,0.1972,13.17290455755337,0.020618556701030948,-7.050206185567011,2.9091,4199.0,0.0,1,-18.469227008528488,0.7994,0.2128,21.59269922320604,0.025157232704402538,-3.58188679245283,2.2065,2833.0,0.0,1,22.271714922048602,0.8406,0.2031,23.49394317996632,0.04624277456647403,-2.6546820809248555,1.9094,4825.0,0.0,0.050699999999999995,0.22065,0.0,-0.2154046997388565,0.04166666665388272,0.08347826086956524,5.032382608695656,0.0866575780669025,0.033399999999999985,8.433159195806228,0.02729999999999999,0.20405,0.0,-0.41115209372961475,0.16666666664393948,0.038095238095238126,6.73136507936508,0.08969957912187512,0.09600000000000003,9.129021850798594,0.008300000000000002,0.19795000000000001,0.0,-0.11782870144642973,-0.10429447851818424,0.035920852359208555,-2.3650684931506873,-0.019798319324403627,-0.046499999999999986,8.724857555881988,0.0009000000000000119,0.19575,0.0,-0.2746478873238927,0.23199999998633306,0.03382034632034635,5.625008116883118,-9.73583435942389e-05,0.15169999999999995,8.593598522618644,-0.0010000000000000009,0.1977,0.0,-0.36419753086413836,-0.0659340659313983,0.022073984232868424,-1.4813232261976959,0.020323628951434806,-0.04679999999999995,8.72534492491121,-0.009699999999999986,0.20795,0.0,-0.2601201358056594,-0.04216867469785987,0.03570000363543828,-0.9272047115279745,0.07218348354620294,-0.041200000000000014,8.943636705909594,0.0,-0.28641805140770643,0.0,10.575870643743345,0.017499999999999988,-0.042899999999999994,19.895159976098647,21.932207072627516,3.1951762724752677,-4.361996849366833,1.8371448747905885,3.0039654516821543,1.8371448747905885,0.9506219783808194,-0.41666666653843165,0.29166666657737583,,0.6789695957409858,,,,,,0.0,,0.0,0.0,1.0,7466.02,-0.62947917964018,0.049490416100805845,,,,,,,3.027047878254034,1.017945304191816,-0.010399999999999993,0.0,-0.48219658976924745,743.75,-0.8066576141751991,-0.1276880184342133,,,,,,,3.226890756302643,1.0756302521013905,0.0029000000000000137,0.0,-0.1799001814882007,736.36,-0.6789695957409858,0.0,,,,,,,3.259275354446318,0.9506219783808194,0.008300000000000002,0.0,-0.28641805140770643,,,20260622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39521966681424653,0.5255884295315303,PUT,0.5255884295315303,thr0.433_maxday4,True,ptdj_d80_direct,1,QQQ.ptdj_d80_gate,202606,202606,QQQ,QQQ_DIRECT_GATES_DIAGNOSTIC,,,upstream_policy_sources_missing,QQQ.mtd_rescue,1.0,"meta_s1,current,online"
